recorded_time,temperature,sensor_type
2022-01-12T00:00,2.027454909819646,UNKNOWN
2022-01-12T00:01,2.027454909819646,UNKNOWN
2022-01-12T00:02,2.1274549098196402,UNKNOWN
2022-01-12T00:03,2.1274549098196402,UNKNOWN
2022-01-12T00:04,2.2274549098196417,UNKNOWN
2022-01-12T00:05,2.2274549098196417,UNKNOWN
2022-01-12T00:06,2.327454909819643,UNKNOWN
2022-01-12T00:07,2.4274549098196445,UNKNOWN
2022-01-12T00:08,2.527454909819646,UNKNOWN
2022-01-12T00:09,2.527454909819646,UNKNOWN
2022-01-12T00:10,2.527454909819646,UNKNOWN
2022-01-12T00:11,2.4274549098196445,UNKNOWN
2022-01-12T00:12,2.527454909819646,UNKNOWN
2022-01-12T00:13,2.527454909819646,UNKNOWN
2022-01-12T00:14,2.7274549098196417,UNKNOWN
2022-01-12T00:15,2.7274549098196417,UNKNOWN
2022-01-12T00:16,2.9274549098196445,UNKNOWN
2022-01-12T00:17,3.027454909819646,UNKNOWN
2022-01-12T00:18,3.2274549098196417,UNKNOWN
2022-01-12T00:19,3.327454909819643,UNKNOWN
2022-01-12T00:20,3.4274549098196445,UNKNOWN
2022-01-12T00:21,3.327454909819643,UNKNOWN
2022-01-12T00:22,3.027454909819646,UNKNOWN
2022-01-12T00:23,2.9274549098196445,UNKNOWN
2022-01-12T00:24,2.9274549098196445,UNKNOWN
2022-01-12T00:25,3.027454909819646,UNKNOWN
2022-01-12T00:26,3.027454909819646,UNKNOWN
2022-01-12T00:27,3.1274549098196402,UNKNOWN
2022-01-12T00:28,3.1274549098196402,UNKNOWN
2022-01-12T00:29,3.2274549098196417,UNKNOWN
2022-01-12T00:30,3.2274549098196417,UNKNOWN
2022-01-12T00:31,3.2274549098196417,UNKNOWN
2022-01-12T00:32,3.2274549098196417,UNKNOWN
2022-01-12T00:33,3.327454909819643,UNKNOWN
2022-01-12T00:34,3.327454909819643,UNKNOWN
2022-01-12T00:35,3.327454909819643,UNKNOWN
2022-01-12T00:36,3.327454909819643,UNKNOWN
2022-01-12T00:37,3.4274549098196445,UNKNOWN
2022-01-12T00:38,3.4274549098196445,UNKNOWN
2022-01-12T00:39,3.327454909819643,UNKNOWN
2022-01-12T00:40,2.9274549098196445,UNKNOWN
2022-01-12T00:41,2.7274549098196417,UNKNOWN
2022-01-12T00:42,2.4274549098196445,UNKNOWN
2022-01-12T00:43,2.1274549098196402,UNKNOWN
2022-01-12T00:44,2.027454909819646,UNKNOWN
2022-01-12T00:45,1.9274549098196445,UNKNOWN
2022-01-12T00:46,1.827454909819643,UNKNOWN
2022-01-12T00:47,1.7274549098196417,UNKNOWN
2022-01-12T00:48,1.6274549098196402,UNKNOWN
2022-01-12T00:49,1.6274549098196402,UNKNOWN
2022-01-12T00:50,1.7274549098196417,UNKNOWN
2022-01-12T00:51,1.827454909819643,UNKNOWN
2022-01-12T00:52,1.9274549098196445,UNKNOWN
2022-01-12T00:53,2.027454909819646,UNKNOWN
2022-01-12T00:54,2.1274549098196402,UNKNOWN
2022-01-12T00:55,2.2274549098196417,UNKNOWN
2022-01-12T00:56,2.327454909819643,UNKNOWN
2022-01-12T00:57,2.327454909819643,UNKNOWN
2022-01-12T00:58,2.327454909819643,UNKNOWN
2022-01-12T00:59,2.4274549098196445,UNKNOWN
2022-01-12T01:00,2.4274549098196445,UNKNOWN
2022-01-12T01:01,2.527454909819646,UNKNOWN
2022-01-12T01:02,2.6274549098196402,UNKNOWN
2022-01-12T01:03,2.7274549098196417,UNKNOWN
2022-01-12T01:04,2.7274549098196417,UNKNOWN
2022-01-12T01:05,2.7274549098196417,UNKNOWN
2022-01-12T01:06,2.827454909819643,UNKNOWN
2022-01-12T01:07,2.827454909819643,UNKNOWN
2022-01-12T01:08,2.7274549098196417,UNKNOWN
2022-01-12T01:09,2.6274549098196402,UNKNOWN
2022-01-12T01:10,2.4274549098196445,UNKNOWN
2022-01-12T01:11,2.2274549098196417,UNKNOWN
2022-01-12T01:12,2.1274549098196402,UNKNOWN
2022-01-12T01:13,2.027454909819646,UNKNOWN
2022-01-12T01:14,1.9274549098196445,UNKNOWN
2022-01-12T01:15,1.827454909819643,UNKNOWN
2022-01-12T01:16,1.7274549098196417,UNKNOWN
2022-01-12T01:17,1.7274549098196417,UNKNOWN
2022-01-12T01:18,1.827454909819643,UNKNOWN
2022-01-12T01:19,1.9274549098196445,UNKNOWN
2022-01-12T01:20,1.9274549098196445,UNKNOWN
2022-01-12T01:21,2.027454909819646,UNKNOWN
2022-01-12T01:22,2.027454909819646,UNKNOWN
2022-01-12T01:23,2.1274549098196402,UNKNOWN
2022-01-12T01:24,2.1274549098196402,UNKNOWN
2022-01-12T01:25,2.1274549098196402,UNKNOWN
2022-01-12T01:26,2.2274549098196417,UNKNOWN
2022-01-12T01:27,2.2274549098196417,UNKNOWN
2022-01-12T01:28,2.2274549098196417,UNKNOWN
2022-01-12T01:29,2.2274549098196417,UNKNOWN
2022-01-12T01:30,2.327454909819643,UNKNOWN
2022-01-12T01:31,2.327454909819643,UNKNOWN
2022-01-12T01:32,2.327454909819643,UNKNOWN
2022-01-12T01:33,2.2274549098196417,UNKNOWN
2022-01-12T01:34,2.1274549098196402,UNKNOWN
2022-01-12T01:35,2.027454909819646,UNKNOWN
2022-01-12T01:36,2.027454909819646,UNKNOWN
2022-01-12T01:37,2.027454909819646,UNKNOWN
2022-01-12T01:38,2.027454909819646,UNKNOWN
2022-01-12T01:39,1.9274549098196445,UNKNOWN
