recorded_time,temperature,sensor_type
2021-04-30T00:00,-1.6896835378583432,UNKNOWN
2021-04-30T00:01,-1.7896835378583411,UNKNOWN
2021-04-30T00:02,-1.8896835378583425,UNKNOWN
2021-04-30T00:03,-1.8896835378583425,UNKNOWN
2021-04-30T00:04,-1.8896835378583425,UNKNOWN
2021-04-30T00:05,-1.5896835378583418,UNKNOWN
2021-04-30T00:06,-1.2896835378583411,UNKNOWN
2021-04-30T00:07,-1.3896835378583425,UNKNOWN
2021-04-30T00:08,-1.2896835378583411,UNKNOWN
2021-04-30T00:09,-1.2896835378583411,UNKNOWN
2021-04-30T00:10,-1.1896835378583432,UNKNOWN
2021-04-30T00:11,-1.0896835378583418,UNKNOWN
2021-04-30T00:12,-0.9896835378583404,UNKNOWN
2021-04-30T00:13,-0.8896835378583425,UNKNOWN
2021-04-30T00:14,-0.7896835378583411,UNKNOWN
2021-04-30T00:15,-0.8896835378583425,UNKNOWN
2021-04-30T00:16,-0.7896835378583411,UNKNOWN
2021-04-30T00:17,-0.6896835378583432,UNKNOWN
2021-04-30T00:18,-0.5896835378583418,UNKNOWN
2021-04-30T00:19,-0.4896835378583404,UNKNOWN
2021-04-30T00:20,-0.389683537858339,UNKNOWN
2021-04-30T00:21,-0.28968353785834466,UNKNOWN
2021-04-30T00:22,-0.4896835378583404,UNKNOWN
2021-04-30T00:23,-0.6896835378583432,UNKNOWN
2021-04-30T00:24,-0.8896835378583425,UNKNOWN
2021-04-30T00:25,-1.0896835378583418,UNKNOWN
2021-04-30T00:26,-1.1896835378583432,UNKNOWN
2021-04-30T00:27,-1.3896835378583425,UNKNOWN
2021-04-30T00:28,-1.4896835378583404,UNKNOWN
2021-04-30T00:29,-1.5896835378583418,UNKNOWN
2021-04-30T00:30,-1.4896835378583404,UNKNOWN
2021-04-30T00:31,-1.3896835378583425,UNKNOWN
2021-04-30T00:32,-1.1896835378583432,UNKNOWN
2021-04-30T00:33,-1.0896835378583418,UNKNOWN
2021-04-30T00:34,-0.7896835378583411,UNKNOWN
2021-04-30T00:35,-0.6896835378583432,UNKNOWN
2021-04-30T00:36,-0.4896835378583404,UNKNOWN
2021-04-30T00:37,-0.5896835378583418,UNKNOWN
2021-04-30T00:38,-0.7896835378583411,UNKNOWN
2021-04-30T00:39,-1.0896835378583418,UNKNOWN
2021-04-30T00:40,-1.1896835378583432,UNKNOWN
2021-04-30T00:41,-1.3896835378583425,UNKNOWN
2021-04-30T00:42,-1.4896835378583404,UNKNOWN
2021-04-30T00:43,-1.5896835378583418,UNKNOWN
2021-04-30T00:44,-1.6896835378583432,UNKNOWN
2021-04-30T00:45,-1.7896835378583411,UNKNOWN
2021-04-30T00:46,-1.8896835378583425,UNKNOWN
2021-04-30T00:47,-1.8896835378583425,UNKNOWN
2021-04-30T00:48,-1.9896835378583404,UNKNOWN
2021-04-30T00:49,-2.089683537858342,UNKNOWN
2021-04-30T00:50,-2.089683537858342,UNKNOWN
2021-04-30T00:51,-2.1896835378583432,UNKNOWN
2021-04-30T00:52,-2.1896835378583432,UNKNOWN
2021-04-30T00:53,-2.289683537858341,UNKNOWN
2021-04-30T00:54,-2.289683537858341,UNKNOWN
2021-04-30T00:55,-2.289683537858341,UNKNOWN
2021-04-30T00:56,-2.289683537858341,UNKNOWN
2021-04-30T00:57,-2.289683537858341,UNKNOWN
2021-04-30T00:58,-2.289683537858341,UNKNOWN
2021-04-30T00:59,-2.3896835378583425,UNKNOWN
2021-04-30T01:00,-2.3896835378583425,UNKNOWN
2021-04-30T01:01,-2.3896835378583425,UNKNOWN
2021-04-30T01:02,-2.3896835378583425,UNKNOWN
2021-04-30T01:03,-2.3896835378583425,UNKNOWN
2021-04-30T01:04,-2.3896835378583425,UNKNOWN
