timestamp,bucket_values
2021-01-11T07:17:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.005, 0.004, 0.005, 0.008, 0.024, 0.05, 0.082, 0.126, 0.246, 0.227, 0.126, 0.054, 0.02, 0.011, 0.006, 0.003, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-01-12T07:23:30,"[0.0, 0.0, 0.0, 0.001, 0.0, 0.002, 0.003, 0.004, 0.006, 0.01, 0.018, 0.038, 0.093, 0.173, 0.162, 0.161, 0.124, 0.084, 0.058, 0.033, 0.018, 0.008, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-01-13T06:07:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.005, 0.004, 0.005, 0.015, 0.046, 0.083, 0.124, 0.154, 0.161, 0.136, 0.105, 0.074, 0.047, 0.022, 0.01, 0.004, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-01-14T07:04:00,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.004, 0.004, 0.007, 0.015, 0.028, 0.053, 0.105, 0.141, 0.177, 0.179, 0.13, 0.078, 0.038, 0.02, 0.01, 0.004, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-01-15T07:00:00,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.003, 0.004, 0.005, 0.018, 0.037, 0.068, 0.104, 0.156, 0.184, 0.172, 0.127, 0.064, 0.029, 0.012, 0.007, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-01-16T08:03:30,"[0.0, 0.0, 0.0, 0.001, 0.0, 0.005, 0.004, 0.005, 0.008, 0.015, 0.035, 0.071, 0.117, 0.188, 0.191, 0.149, 0.104, 0.064, 0.027, 0.011, 0.004, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-01-17T07:42:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.007, 0.007, 0.007, 0.013, 0.031, 0.074, 0.129, 0.169, 0.172, 0.152, 0.107, 0.067, 0.037, 0.015, 0.007, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-01-18T07:04:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.004, 0.007, 0.006, 0.01, 0.04, 0.098, 0.149, 0.185, 0.177, 0.136, 0.091, 0.056, 0.025, 0.012, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-01-19T06:06:30,"[0.0, 0.0, 0.0, 0.0, 0.002, 0.003, 0.005, 0.006, 0.011, 0.034, 0.067, 0.096, 0.158, 0.202, 0.172, 0.118, 0.071, 0.032, 0.013, 0.006, 0.002, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-01-20T06:57:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.005, 0.006, 0.01, 0.033, 0.057, 0.076, 0.108, 0.175, 0.196, 0.139, 0.097, 0.053, 0.025, 0.01, 0.004, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-01-21T06:36:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.005, 0.007, 0.007, 0.013, 0.022, 0.046, 0.096, 0.161, 0.192, 0.177, 0.135, 0.075, 0.039, 0.014, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-01-22T07:20:30,"[0.0, 0.0, 0.0, 0.0, 0.002, 0.003, 0.004, 0.004, 0.005, 0.01, 0.03, 0.076, 0.152, 0.205, 0.176, 0.14, 0.096, 0.054, 0.027, 0.01, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-01-23T07:55:30,"[0.0, 0.0, 0.0, 0.0, 0.002, 0.004, 0.004, 0.006, 0.007, 0.014, 0.035, 0.078, 0.149, 0.192, 0.188, 0.141, 0.093, 0.049, 0.025, 0.01, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-01-24T08:14:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.005, 0.004, 0.003, 0.008, 0.024, 0.053, 0.116, 0.192, 0.209, 0.172, 0.111, 0.057, 0.026, 0.012, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-01-25T06:44:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.004, 0.006, 0.01, 0.025, 0.043, 0.071, 0.123, 0.184, 0.185, 0.148, 0.101, 0.055, 0.025, 0.01, 0.005, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-01-26T06:10:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.005, 0.005, 0.008, 0.018, 0.027, 0.051, 0.096, 0.194, 0.205, 0.159, 0.115, 0.063, 0.032, 0.011, 0.005, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-01-27T06:54:30,"[0.0, 0.0, 0.0, 0.001, 0.0, 0.001, 0.003, 0.005, 0.005, 0.006, 0.014, 0.038, 0.098, 0.202, 0.228, 0.196, 0.119, 0.048, 0.021, 0.01, 0.004, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-01-28T06:23:00,"[0.0, 0.001, 0.0, 0.0, 0.001, 0.005, 0.003, 0.005, 0.006, 0.013, 0.034, 0.077, 0.119, 0.18, 0.215, 0.17, 0.09, 0.043, 0.023, 0.009, 0.003, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-01-29T07:31:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.004, 0.007, 0.029, 0.042, 0.051, 0.074, 0.126, 0.181, 0.19, 0.151, 0.086, 0.035, 0.015, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-01-30T07:24:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.004, 0.005, 0.006, 0.01, 0.023, 0.047, 0.088, 0.133, 0.153, 0.166, 0.153, 0.104, 0.061, 0.025, 0.011, 0.004, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-01-31T07:54:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.005, 0.004, 0.005, 0.012, 0.032, 0.112, 0.186, 0.197, 0.171, 0.128, 0.073, 0.037, 0.018, 0.009, 0.004, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
