recorded_time,temperature,sensor_type
2021-06-29T00:00,-2.8391359936470124,UNKNOWN
2021-06-29T00:01,-2.8391359936470124,UNKNOWN
2021-06-29T00:02,-2.8391359936470124,UNKNOWN
2021-06-29T00:03,-2.8391359936470124,UNKNOWN
2021-06-29T00:04,-2.8391359936470124,UNKNOWN
2021-06-29T00:05,-2.9391359936470103,UNKNOWN
2021-06-29T00:06,-3.0391359936470117,UNKNOWN
2021-06-29T00:07,-3.0391359936470117,UNKNOWN
2021-06-29T00:08,-3.1391359936470096,UNKNOWN
2021-06-29T00:09,-3.1391359936470096,UNKNOWN
2021-06-29T00:10,-3.1391359936470096,UNKNOWN
2021-06-29T00:11,-3.0391359936470117,UNKNOWN
2021-06-29T00:12,-2.8391359936470124,UNKNOWN
2021-06-29T00:13,-2.739135993647011,UNKNOWN
2021-06-29T00:14,-2.5391359936470117,UNKNOWN
2021-06-29T00:15,-2.4391359936470103,UNKNOWN
2021-06-29T00:16,-2.3391359936470124,UNKNOWN
2021-06-29T00:17,-2.239135993647011,UNKNOWN
2021-06-29T00:18,-2.1391359936470096,UNKNOWN
2021-06-29T00:19,-2.1391359936470096,UNKNOWN
2021-06-29T00:20,-2.0391359936470117,UNKNOWN
2021-06-29T00:21,-1.9391359936470103,UNKNOWN
2021-06-29T00:22,-1.9391359936470103,UNKNOWN
2021-06-29T00:23,-1.9391359936470103,UNKNOWN
2021-06-29T00:24,-1.8391359936470124,UNKNOWN
2021-06-29T00:25,-1.8391359936470124,UNKNOWN
2021-06-29T00:26,-1.739135993647011,UNKNOWN
2021-06-29T00:27,-1.8391359936470124,UNKNOWN
2021-06-29T00:28,-1.8391359936470124,UNKNOWN
2021-06-29T00:29,-1.8391359936470124,UNKNOWN
2021-06-29T00:30,-1.8391359936470124,UNKNOWN
2021-06-29T00:31,-1.8391359936470124,UNKNOWN
2021-06-29T00:32,-1.8391359936470124,UNKNOWN
2021-06-29T00:33,-1.8391359936470124,UNKNOWN
2021-06-29T00:34,-1.8391359936470124,UNKNOWN
2021-06-29T00:35,-1.8391359936470124,UNKNOWN
2021-06-29T00:36,-1.8391359936470124,UNKNOWN
2021-06-29T00:37,-1.8391359936470124,UNKNOWN
2021-06-29T00:38,-1.8391359936470124,UNKNOWN
2021-06-29T00:39,-1.9391359936470103,UNKNOWN
2021-06-29T00:40,-1.9391359936470103,UNKNOWN
2021-06-29T00:41,-1.9391359936470103,UNKNOWN
2021-06-29T00:42,-1.9391359936470103,UNKNOWN
2021-06-29T00:43,-1.9391359936470103,UNKNOWN
2021-06-29T00:44,-1.9391359936470103,UNKNOWN
2021-06-29T00:45,-1.9391359936470103,UNKNOWN
2021-06-29T00:46,-1.9391359936470103,UNKNOWN
2021-06-29T00:47,-1.9391359936470103,UNKNOWN
2021-06-29T00:48,-1.9391359936470103,UNKNOWN
2021-06-29T00:49,-1.9391359936470103,UNKNOWN
2021-06-29T00:50,-1.9391359936470103,UNKNOWN
2021-06-29T00:51,-1.9391359936470103,UNKNOWN
2021-06-29T00:52,-1.9391359936470103,UNKNOWN
2021-06-29T00:53,-1.8391359936470124,UNKNOWN
2021-06-29T00:54,-1.739135993647011,UNKNOWN
2021-06-29T00:55,-1.739135993647011,UNKNOWN
2021-06-29T00:56,-1.739135993647011,UNKNOWN
2021-06-29T00:57,-1.739135993647011,UNKNOWN
2021-06-29T00:58,-1.739135993647011,UNKNOWN
2021-06-29T00:59,-1.739135993647011,UNKNOWN
2021-06-29T01:00,-1.739135993647011,UNKNOWN
2021-06-29T01:01,-1.739135993647011,UNKNOWN
2021-06-29T01:02,-1.739135993647011,UNKNOWN
2021-06-29T01:03,-1.8391359936470124,UNKNOWN
2021-06-29T01:04,-1.8391359936470124,UNKNOWN
2021-06-29T01:05,-1.739135993647011,UNKNOWN
2021-06-29T01:06,-1.6391359936470096,UNKNOWN
2021-06-29T01:07,-1.4391359936470103,UNKNOWN
2021-06-29T01:08,-1.3391359936470124,UNKNOWN
2021-06-29T01:09,-1.239135993647011,UNKNOWN
2021-06-29T01:10,-1.1391359936470096,UNKNOWN
2021-06-29T01:11,-1.0391359936470117,UNKNOWN
2021-06-29T01:12,-0.9391359936470103,UNKNOWN
2021-06-29T01:13,-0.8391359936470124,UNKNOWN
2021-06-29T01:14,-0.5391359936470117,UNKNOWN
2021-06-29T01:15,-0.239135993647011,UNKNOWN
2021-06-29T01:16,0.060864006352986166,UNKNOWN
2021-06-29T01:17,0.36086400635299043,UNKNOWN
2021-06-29T01:18,0.5608640063529862,UNKNOWN
2021-06-29T01:19,0.760864006352989,UNKNOWN
2021-06-29T01:20,0.5608640063529862,UNKNOWN
2021-06-29T01:21,0.36086400635299043,UNKNOWN
2021-06-29T01:22,0.060864006352986166,UNKNOWN
2021-06-29T01:23,-0.13913599364700957,UNKNOWN
2021-06-29T01:24,-0.3391359936470124,UNKNOWN
2021-06-29T01:25,-0.5391359936470117,UNKNOWN
2021-06-29T01:26,-0.739135993647011,UNKNOWN
2021-06-29T01:27,-0.8391359936470124,UNKNOWN
2021-06-29T01:28,-0.8391359936470124,UNKNOWN
2021-06-29T01:29,-0.9391359936470103,UNKNOWN
2021-06-29T01:30,-0.9391359936470103,UNKNOWN
2021-06-29T01:31,-0.9391359936470103,UNKNOWN
2021-06-29T01:32,-0.9391359936470103,UNKNOWN
2021-06-29T01:33,-0.9391359936470103,UNKNOWN
2021-06-29T01:34,-0.9391359936470103,UNKNOWN
2021-06-29T01:35,-1.0391359936470117,UNKNOWN
2021-06-29T01:36,-0.9391359936470103,UNKNOWN
2021-06-29T01:37,-1.1391359936470096,UNKNOWN
2021-06-29T01:38,-1.239135993647011,UNKNOWN
2021-06-29T01:39,-1.239135993647011,UNKNOWN
2021-06-29T01:40,-1.239135993647011,UNKNOWN
2021-06-29T01:41,-1.239135993647011,UNKNOWN
2021-06-29T01:42,-1.239135993647011,UNKNOWN
2021-06-29T01:43,-0.9391359936470103,UNKNOWN
2021-06-29T01:44,-0.5391359936470117,UNKNOWN
2021-06-29T01:45,-0.239135993647011,UNKNOWN
2021-06-29T01:46,0.060864006352986166,UNKNOWN
2021-06-29T01:47,0.1608640063529876,UNKNOWN
2021-06-29T01:48,0.260864006352989,UNKNOWN
2021-06-29T01:49,0.1608640063529876,UNKNOWN
2021-06-29T01:50,0.1608640063529876,UNKNOWN
2021-06-29T01:51,0.1608640063529876,UNKNOWN
2021-06-29T01:52,0.1608640063529876,UNKNOWN
2021-06-29T01:53,0.1608640063529876,UNKNOWN
2021-06-29T01:54,0.260864006352989,UNKNOWN
2021-06-29T01:55,0.260864006352989,UNKNOWN
2021-06-29T01:56,0.260864006352989,UNKNOWN
2021-06-29T01:57,0.36086400635299043,UNKNOWN
