timestamp,bucket_values
2021-09-01T06:10:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.003, 0.004, 0.006, 0.007, 0.02, 0.041, 0.05, 0.066, 0.094, 0.126, 0.148, 0.141, 0.119, 0.084, 0.052, 0.024, 0.01, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0]"
2021-09-02T05:19:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.002, 0.006, 0.006, 0.011, 0.034, 0.044, 0.056, 0.078, 0.09, 0.106, 0.108, 0.109, 0.099, 0.092, 0.069, 0.045, 0.024, 0.01, 0.004, 0.001, 0.0, 0.0, 0.0]"
2021-09-04T07:52:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.002, 0.004, 0.005, 0.009, 0.017, 0.019, 0.018, 0.026, 0.038, 0.072, 0.092, 0.115, 0.127, 0.135, 0.124, 0.093, 0.056, 0.027, 0.012, 0.004, 0.002, 0.001]"
2021-09-08T03:52:30,"[0.0, 0.0, 0.0, 0.001, 0.001, 0.003, 0.006, 0.008, 0.008, 0.037, 0.106, 0.211, 0.261, 0.188, 0.093, 0.044, 0.021, 0.008, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-09-09T06:51:00,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.002, 0.003, 0.003, 0.006, 0.012, 0.025, 0.038, 0.058, 0.09, 0.131, 0.159, 0.152, 0.129, 0.094, 0.057, 0.024, 0.01, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0]"
2021-09-10T07:13:30,"[0.0, 0.0, 0.0, 0.001, 0.001, 0.0, 0.002, 0.006, 0.004, 0.01, 0.016, 0.024, 0.056, 0.097, 0.14, 0.166, 0.153, 0.122, 0.091, 0.058, 0.031, 0.014, 0.005, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-09-11T07:15:30,"[0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.005, 0.005, 0.003, 0.005, 0.011, 0.026, 0.061, 0.109, 0.137, 0.154, 0.146, 0.126, 0.087, 0.057, 0.036, 0.019, 0.007, 0.002, 0.002, 0.001, 0.0, 0.0, 0.0]"
2021-09-12T07:42:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.007, 0.007, 0.011, 0.03, 0.08, 0.113, 0.151, 0.166, 0.157, 0.128, 0.081, 0.038, 0.016, 0.006, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-09-13T06:59:30,"[0.0, 0.0, 0.0, 0.001, 0.001, 0.0, 0.004, 0.004, 0.006, 0.012, 0.012, 0.021, 0.039, 0.078, 0.126, 0.149, 0.147, 0.131, 0.11, 0.075, 0.044, 0.022, 0.009, 0.005, 0.001, 0.001, 0.0, 0.0, 0.0]"
2021-09-14T07:08:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.004, 0.003, 0.005, 0.004, 0.01, 0.021, 0.065, 0.114, 0.146, 0.169, 0.159, 0.123, 0.082, 0.049, 0.024, 0.01, 0.003, 0.001, 0.001, 0.0, 0.0, 0.0]"
2021-09-15T07:06:00,"[0.0, 0.0, 0.0, 0.001, 0.0, 0.003, 0.002, 0.006, 0.005, 0.009, 0.01, 0.024, 0.06, 0.091, 0.118, 0.158, 0.165, 0.153, 0.107, 0.055, 0.024, 0.007, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-09-16T07:49:00,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.006, 0.004, 0.005, 0.005, 0.008, 0.026, 0.039, 0.071, 0.117, 0.174, 0.159, 0.121, 0.105, 0.071, 0.043, 0.024, 0.011, 0.005, 0.003, 0.001, 0.0, 0.0, 0.0]"
2021-09-17T08:07:00,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.003, 0.002, 0.004, 0.005, 0.004, 0.008, 0.016, 0.043, 0.087, 0.14, 0.191, 0.191, 0.144, 0.086, 0.042, 0.019, 0.007, 0.003, 0.001, 0.001, 0.0, 0.0, 0.0]"
2021-09-18T09:44:00,"[0.0, 0.0, 0.0, 0.001, 0.005, 0.006, 0.004, 0.009, 0.024, 0.082, 0.166, 0.222, 0.208, 0.133, 0.075, 0.041, 0.017, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-09-20T06:54:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.003, 0.005, 0.009, 0.013, 0.022, 0.043, 0.082, 0.092, 0.108, 0.113, 0.112, 0.11, 0.102, 0.082, 0.053, 0.029, 0.012, 0.003, 0.002, 0.001, 0.0, 0.0, 0.0]"
2021-09-26T07:44:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004, 0.005, 0.006, 0.01, 0.014, 0.025, 0.042, 0.07, 0.156, 0.173, 0.134, 0.107, 0.087, 0.067, 0.049, 0.029, 0.013, 0.006, 0.002, 0.001, 0.0, 0.0, 0.0]"
2021-09-27T07:09:00,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.003, 0.003, 0.01, 0.01, 0.014, 0.027, 0.035, 0.054, 0.086, 0.132, 0.131, 0.119, 0.113, 0.094, 0.069, 0.045, 0.03, 0.013, 0.005, 0.003, 0.001, 0.0, 0.0]"
2021-09-28T07:07:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.002, 0.002, 0.004, 0.003, 0.006, 0.007, 0.012, 0.023, 0.044, 0.071, 0.089, 0.108, 0.125, 0.121, 0.117, 0.099, 0.075, 0.046, 0.024, 0.011, 0.004, 0.002, 0.0]"
2021-09-29T07:37:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.002, 0.004, 0.005, 0.003, 0.004, 0.004, 0.008, 0.018, 0.043, 0.085, 0.126, 0.157, 0.15, 0.141, 0.122, 0.075, 0.037, 0.011, 0.004, 0.001, 0.0, 0.0, 0.0]"
2021-09-30T07:03:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.005, 0.004, 0.009, 0.009, 0.014, 0.018, 0.031, 0.059, 0.102, 0.144, 0.169, 0.159, 0.131, 0.084, 0.039, 0.013, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0]"
