timestamp,bucket_values
2021-02-15T06:54:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.004, 0.007, 0.009, 0.016, 0.027, 0.07, 0.158, 0.223, 0.204, 0.138, 0.076, 0.037, 0.015, 0.006, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-02-16T07:03:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.004, 0.007, 0.014, 0.032, 0.064, 0.124, 0.184, 0.189, 0.157, 0.114, 0.061, 0.027, 0.01, 0.004, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-02-17T07:09:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.004, 0.005, 0.004, 0.007, 0.012, 0.026, 0.059, 0.111, 0.152, 0.168, 0.151, 0.125, 0.088, 0.048, 0.022, 0.009, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-02-18T06:12:30,"[0.0, 0.0, 0.0, 0.001, 0.001, 0.002, 0.005, 0.007, 0.004, 0.006, 0.017, 0.046, 0.089, 0.118, 0.147, 0.145, 0.135, 0.115, 0.08, 0.044, 0.023, 0.008, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-02-19T06:04:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.004, 0.005, 0.008, 0.028, 0.063, 0.119, 0.188, 0.194, 0.157, 0.11, 0.062, 0.032, 0.014, 0.007, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-02-20T07:20:30,"[0.0, 0.0, 0.0, 0.004, 0.008, 0.008, 0.006, 0.02, 0.099, 0.287, 0.32, 0.151, 0.062, 0.024, 0.007, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-02-21T08:10:30,"[0.0, 0.0, 0.0, 0.001, 0.007, 0.009, 0.009, 0.028, 0.125, 0.246, 0.262, 0.153, 0.072, 0.037, 0.022, 0.013, 0.009, 0.004, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-02-22T06:52:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.006, 0.01, 0.011, 0.017, 0.028, 0.044, 0.084, 0.143, 0.185, 0.166, 0.127, 0.087, 0.05, 0.023, 0.01, 0.005, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-02-23T06:03:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.005, 0.004, 0.006, 0.013, 0.028, 0.053, 0.096, 0.155, 0.185, 0.16, 0.125, 0.086, 0.044, 0.021, 0.01, 0.004, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-02-24T06:36:30,"[0.0, 0.0, 0.0, 0.0, 0.002, 0.003, 0.003, 0.007, 0.01, 0.04, 0.08, 0.107, 0.137, 0.16, 0.157, 0.121, 0.085, 0.046, 0.024, 0.01, 0.004, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-02-25T06:56:30,"[0.0, 0.0, 0.0, 0.0, 0.002, 0.006, 0.005, 0.017, 0.051, 0.121, 0.155, 0.179, 0.183, 0.132, 0.081, 0.039, 0.018, 0.007, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-02-26T06:21:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.005, 0.006, 0.007, 0.015, 0.038, 0.077, 0.102, 0.161, 0.184, 0.161, 0.119, 0.067, 0.032, 0.014, 0.005, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-02-27T06:52:30,"[0.0, 0.0, 0.0, 0.0, 0.002, 0.002, 0.004, 0.003, 0.006, 0.013, 0.04, 0.111, 0.197, 0.224, 0.19, 0.114, 0.057, 0.022, 0.009, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2021-02-28T06:57:30,"[0.0, 0.0, 0.001, 0.004, 0.004, 0.006, 0.011, 0.046, 0.193, 0.273, 0.219, 0.139, 0.067, 0.025, 0.007, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
