recorded_time,temperature,sensor_type
2021-07-25T00:00,-5.167073170731705,UNKNOWN
2021-07-25T00:01,-5.2670731707317024,UNKNOWN
2021-07-25T00:02,-5.2670731707317024,UNKNOWN
2021-07-25T00:03,-5.367073170731704,UNKNOWN
2021-07-25T00:04,-5.367073170731704,UNKNOWN
2021-07-25T00:05,-5.367073170731704,UNKNOWN
2021-07-25T00:06,-5.467073170731702,UNKNOWN
2021-07-25T00:07,-5.467073170731702,UNKNOWN
2021-07-25T00:08,-5.467073170731702,UNKNOWN
2021-07-25T00:09,-5.467073170731702,UNKNOWN
2021-07-25T00:10,-5.567073170731703,UNKNOWN
2021-07-25T00:11,-5.567073170731703,UNKNOWN
2021-07-25T00:12,-5.667073170731705,UNKNOWN
2021-07-25T00:13,-5.667073170731705,UNKNOWN
2021-07-25T00:14,-5.667073170731705,UNKNOWN
2021-07-25T00:15,-5.7670731707317024,UNKNOWN
2021-07-25T00:16,-5.867073170731704,UNKNOWN
2021-07-25T00:17,-5.867073170731704,UNKNOWN
2021-07-25T00:18,-5.367073170731704,UNKNOWN
2021-07-25T00:19,-4.7670731707317024,UNKNOWN
2021-07-25T00:20,-4.067073170731703,UNKNOWN
2021-07-25T00:21,-3.6670731707317046,UNKNOWN
2021-07-25T00:22,-3.2670731707317024,UNKNOWN
2021-07-25T00:23,-2.867073170731704,UNKNOWN
2021-07-25T00:24,-2.567073170731703,UNKNOWN
2021-07-25T00:25,-2.2670731707317024,UNKNOWN
2021-07-25T00:26,-2.067073170731703,UNKNOWN
2021-07-25T00:27,-1.8670731707317039,UNKNOWN
2021-07-25T00:28,-1.6670731707317046,UNKNOWN
2021-07-25T00:29,-1.4670731707317017,UNKNOWN
2021-07-25T00:30,-1.3670731707317039,UNKNOWN
2021-07-25T00:31,-1.1670731707317046,UNKNOWN
2021-07-25T00:32,-1.0670731707317032,UNKNOWN
2021-07-25T00:33,-0.9670731707317017,UNKNOWN
2021-07-25T00:34,-0.8670731707317039,UNKNOWN
2021-07-25T00:35,-0.7670731707317024,UNKNOWN
2021-07-25T00:36,-0.6670731707317046,UNKNOWN
2021-07-25T00:37,-0.5670731707317032,UNKNOWN
2021-07-25T00:38,-0.5670731707317032,UNKNOWN
2021-07-25T00:39,-0.5670731707317032,UNKNOWN
2021-07-25T00:40,-0.5670731707317032,UNKNOWN
2021-07-25T00:41,-0.5670731707317032,UNKNOWN
2021-07-25T00:42,-0.5670731707317032,UNKNOWN
2021-07-25T00:43,-0.46707317073170174,UNKNOWN
2021-07-25T00:44,-0.46707317073170174,UNKNOWN
2021-07-25T00:45,-0.46707317073170174,UNKNOWN
2021-07-25T00:46,-0.46707317073170174,UNKNOWN
2021-07-25T00:47,-0.36707317073170387,UNKNOWN
2021-07-25T00:48,-0.36707317073170387,UNKNOWN
2021-07-25T00:49,-0.36707317073170387,UNKNOWN
2021-07-25T00:50,-0.46707317073170174,UNKNOWN
2021-07-25T00:51,-0.46707317073170174,UNKNOWN
2021-07-25T00:52,-0.46707317073170174,UNKNOWN
2021-07-25T00:53,-0.46707317073170174,UNKNOWN
2021-07-25T00:54,-0.46707317073170174,UNKNOWN
2021-07-25T00:55,-0.46707317073170174,UNKNOWN
2021-07-25T00:56,-0.46707317073170174,UNKNOWN
2021-07-25T00:57,-0.46707317073170174,UNKNOWN
2021-07-25T00:58,-0.36707317073170387,UNKNOWN
2021-07-25T00:59,-0.36707317073170387,UNKNOWN
2021-07-25T01:00,-0.36707317073170387,UNKNOWN
2021-07-25T01:01,-0.36707317073170387,UNKNOWN
2021-07-25T01:02,-0.36707317073170387,UNKNOWN
2021-07-25T01:03,-0.36707317073170387,UNKNOWN
2021-07-25T01:04,-0.46707317073170174,UNKNOWN
2021-07-25T01:05,-0.7670731707317024,UNKNOWN
2021-07-25T01:06,-0.9670731707317017,UNKNOWN
2021-07-25T01:07,-1.1670731707317046,UNKNOWN
2021-07-25T01:08,-1.2670731707317024,UNKNOWN
2021-07-25T01:09,-1.3670731707317039,UNKNOWN
2021-07-25T01:10,-1.3670731707317039,UNKNOWN
2021-07-25T01:11,-1.4670731707317017,UNKNOWN
2021-07-25T01:12,-1.4670731707317017,UNKNOWN
2021-07-25T01:13,-1.4670731707317017,UNKNOWN
2021-07-25T01:14,-1.5670731707317032,UNKNOWN
2021-07-25T01:15,-1.5670731707317032,UNKNOWN
2021-07-25T01:16,-1.5670731707317032,UNKNOWN
2021-07-25T01:17,-1.5670731707317032,UNKNOWN
2021-07-25T01:18,-1.5670731707317032,UNKNOWN
2021-07-25T01:19,-1.5670731707317032,UNKNOWN
2021-07-25T01:20,-1.5670731707317032,UNKNOWN
2021-07-25T01:21,-1.6670731707317046,UNKNOWN
2021-07-25T01:22,-1.5670731707317032,UNKNOWN
2021-07-25T01:23,-1.4670731707317017,UNKNOWN
2021-07-25T01:24,-1.1670731707317046,UNKNOWN
2021-07-25T01:25,-0.8670731707317039,UNKNOWN
2021-07-25T01:26,-0.5670731707317032,UNKNOWN
2021-07-25T01:27,-0.26707317073170245,UNKNOWN
2021-07-25T01:28,-0.06707317073170316,UNKNOWN
2021-07-25T01:29,0.232926829268294,UNKNOWN
2021-07-25T01:30,0.43292682926829684,UNKNOWN
2021-07-25T01:31,0.6329268292682997,UNKNOWN
2021-07-25T01:32,0.732926829268294,UNKNOWN
2021-07-25T01:33,0.9329268292682968,UNKNOWN
2021-07-25T01:34,1.0329268292682983,UNKNOWN
2021-07-25T01:35,1.232926829268294,UNKNOWN
2021-07-25T01:36,1.3329268292682954,UNKNOWN
2021-07-25T01:37,1.5329268292682983,UNKNOWN
2021-07-25T01:38,1.6329268292682997,UNKNOWN
