recorded_time,temperature,sensor_type
2021-04-17T00:00,0.3014212257514828,UNKNOWN
2021-04-17T00:01,0.10142122575147994,UNKNOWN
2021-04-17T00:02,-0.0985787742485158,UNKNOWN
2021-04-17T00:03,-0.29857877424851864,UNKNOWN
2021-04-17T00:04,-0.39857877424852006,UNKNOWN
2021-04-17T00:05,-0.4985787742485144,UNKNOWN
2021-04-17T00:06,-0.6985787742485172,UNKNOWN
2021-04-17T00:07,-0.5985787742485158,UNKNOWN
2021-04-17T00:08,-0.5985787742485158,UNKNOWN
2021-04-17T00:09,-0.4985787742485144,UNKNOWN
2021-04-17T00:10,-0.39857877424852006,UNKNOWN
2021-04-17T00:11,-0.39857877424852006,UNKNOWN
2021-04-17T00:12,-0.39857877424852006,UNKNOWN
2021-04-17T00:13,-0.29857877424851864,UNKNOWN
2021-04-17T00:14,-0.29857877424851864,UNKNOWN
2021-04-17T00:15,-0.29857877424851864,UNKNOWN
2021-04-17T00:16,-0.29857877424851864,UNKNOWN
2021-04-17T00:17,-0.19857877424851722,UNKNOWN
2021-04-17T00:18,-0.19857877424851722,UNKNOWN
2021-04-17T00:19,-0.19857877424851722,UNKNOWN
2021-04-17T00:20,-0.19857877424851722,UNKNOWN
2021-04-17T00:21,-0.19857877424851722,UNKNOWN
2021-04-17T00:22,-0.0985787742485158,UNKNOWN
2021-04-17T00:23,-0.19857877424851722,UNKNOWN
2021-04-17T00:24,-0.0985787742485158,UNKNOWN
2021-04-17T00:25,-0.19857877424851722,UNKNOWN
2021-04-17T00:26,-0.0985787742485158,UNKNOWN
2021-04-17T00:27,-0.0985787742485158,UNKNOWN
2021-04-17T00:28,-0.0985787742485158,UNKNOWN
2021-04-17T00:29,-0.0985787742485158,UNKNOWN
2021-04-17T00:30,-0.0985787742485158,UNKNOWN
2021-04-17T00:31,-0.0985787742485158,UNKNOWN
2021-04-17T00:32,0.001421225751485622,UNKNOWN
2021-04-17T00:33,0.001421225751485622,UNKNOWN
2021-04-17T00:34,0.001421225751485622,UNKNOWN
