timestamp,average_value,lower_bound,upper_bound
2022-01-07T00:00:00Z,94.6,93.6,96.8
2022-01-08T00:00:00Z,97.9,97.7,98.1
2022-01-09T00:00:00Z,96.2,94.7,97.1
2022-01-10T00:00:00Z,95.3,93.5,97.2
2022-01-11T00:00:00Z,97.1,96.0,98.3
2022-01-12T00:00:00Z,95.2,95.2,95.2
2022-01-16T00:00:00Z,95.8,94.8,97.1
2022-01-24T00:00:00Z,96.7,95.3,97.8
2022-01-25T00:00:00Z,96.5,93.8,97.9
2022-01-26T00:00:00Z,95.9,94.8,96.9
2022-01-27T00:00:00Z,96.8,95.5,98.5
2022-01-28T00:00:00Z,96.6,95.9,97.6
