timestamp,bucket_values
2020-10-14T07:17:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.004, 0.004, 0.003, 0.008, 0.018, 0.039, 0.078, 0.147, 0.159, 0.16, 0.142, 0.103, 0.07, 0.034, 0.016, 0.006, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-10-15T06:57:30,"[0.0, 0.0, 0.0, 0.001, 0.001, 0.002, 0.005, 0.005, 0.008, 0.009, 0.019, 0.029, 0.05, 0.086, 0.159, 0.195, 0.145, 0.114, 0.084, 0.046, 0.027, 0.011, 0.004, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0]"
2020-10-16T07:05:30,"[0.0, 0.0, 0.0, 0.001, 0.001, 0.002, 0.005, 0.006, 0.007, 0.021, 0.065, 0.114, 0.148, 0.173, 0.158, 0.124, 0.086, 0.049, 0.023, 0.01, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-10-17T07:17:00,"[0.0, 0.0, 0.0, 0.005, 0.009, 0.014, 0.031, 0.117, 0.206, 0.182, 0.144, 0.137, 0.092, 0.033, 0.014, 0.008, 0.005, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-10-18T06:30:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.005, 0.007, 0.012, 0.034, 0.105, 0.127, 0.1, 0.115, 0.139, 0.131, 0.094, 0.063, 0.036, 0.02, 0.006, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-10-18T07:40:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.005, 0.007, 0.012, 0.033, 0.102, 0.126, 0.106, 0.122, 0.142, 0.129, 0.091, 0.06, 0.034, 0.019, 0.006, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-10-19T06:34:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.006, 0.006, 0.011, 0.019, 0.04, 0.071, 0.132, 0.166, 0.142, 0.116, 0.094, 0.079, 0.051, 0.03, 0.019, 0.008, 0.003, 0.001, 0.001, 0.0, 0.0, 0.0]"
2020-10-20T07:22:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.005, 0.003, 0.006, 0.007, 0.015, 0.029, 0.051, 0.093, 0.147, 0.15, 0.116, 0.111, 0.092, 0.078, 0.047, 0.028, 0.011, 0.004, 0.001, 0.0, 0.0, 0.0]"
2020-10-21T06:09:00,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.003, 0.004, 0.003, 0.005, 0.011, 0.024, 0.037, 0.041, 0.068, 0.127, 0.144, 0.145, 0.126, 0.103, 0.078, 0.044, 0.023, 0.009, 0.002, 0.001, 0.0, 0.0, 0.0]"
2020-10-22T06:09:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.003, 0.006, 0.016, 0.042, 0.06, 0.078, 0.108, 0.136, 0.14, 0.129, 0.109, 0.075, 0.049, 0.025, 0.013, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-10-23T06:38:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.003, 0.005, 0.009, 0.026, 0.052, 0.064, 0.114, 0.158, 0.174, 0.144, 0.11, 0.068, 0.035, 0.018, 0.01, 0.004, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-10-24T03:44:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.004, 0.003, 0.006, 0.007, 0.009, 0.022, 0.057, 0.121, 0.174, 0.196, 0.167, 0.117, 0.066, 0.031, 0.012, 0.004, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-10-24T07:52:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.006, 0.007, 0.007, 0.016, 0.025, 0.055, 0.098, 0.166, 0.188, 0.169, 0.124, 0.076, 0.036, 0.016, 0.007, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-10-25T07:24:30,"[0.0, 0.0, 0.0, 0.007, 0.01, 0.013, 0.045, 0.142, 0.359, 0.25, 0.115, 0.041, 0.011, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.002, 0.0, 0.0, 0.0, 0.0]"
2020-10-26T06:57:30,"[0.0, 0.0, 0.0, 0.001, 0.0, 0.002, 0.004, 0.004, 0.004, 0.005, 0.018, 0.031, 0.069, 0.129, 0.178, 0.181, 0.145, 0.107, 0.063, 0.031, 0.015, 0.008, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-10-27T07:09:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.003, 0.003, 0.006, 0.006, 0.009, 0.02, 0.029, 0.048, 0.073, 0.11, 0.136, 0.144, 0.141, 0.117, 0.079, 0.041, 0.02, 0.008, 0.004, 0.002, 0.0, 0.0, 0.0]"
2020-10-28T06:57:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.004, 0.004, 0.006, 0.007, 0.013, 0.032, 0.062, 0.094, 0.13, 0.14, 0.131, 0.12, 0.1, 0.071, 0.044, 0.023, 0.01, 0.004, 0.002, 0.001, 0.0, 0.0, 0.0]"
2020-10-29T06:06:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.003, 0.004, 0.003, 0.004, 0.01, 0.026, 0.04, 0.051, 0.093, 0.138, 0.167, 0.167, 0.133, 0.085, 0.045, 0.019, 0.007, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0]"
2020-10-30T07:29:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.003, 0.005, 0.005, 0.016, 0.031, 0.051, 0.069, 0.1, 0.131, 0.145, 0.145, 0.129, 0.087, 0.044, 0.023, 0.009, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2020-10-31T07:10:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.004, 0.004, 0.004, 0.013, 0.022, 0.041, 0.08, 0.123, 0.164, 0.179, 0.151, 0.11, 0.058, 0.026, 0.01, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
