recorded_time,temperature,sensor_type
2021-05-01T00:00,0.5997560975609773,UNKNOWN
2021-05-01T00:01,-0.10024390243902559,UNKNOWN
2021-05-01T00:02,-0.40024390243902275,UNKNOWN
2021-05-01T00:03,-0.6002439024390256,UNKNOWN
2021-05-01T00:04,-0.8002439024390249,UNKNOWN
2021-05-01T00:05,-0.8002439024390249,UNKNOWN
2021-05-01T00:06,-0.9002439024390263,UNKNOWN
2021-05-01T00:07,-1.0002439024390242,UNKNOWN
2021-05-01T00:08,-1.1002439024390256,UNKNOWN
2021-05-01T00:09,-1.1002439024390256,UNKNOWN
2021-05-01T00:10,-1.200243902439027,UNKNOWN
2021-05-01T00:11,-1.3002439024390249,UNKNOWN
2021-05-01T00:12,-1.3002439024390249,UNKNOWN
2021-05-01T00:13,-1.3002439024390249,UNKNOWN
2021-05-01T00:14,-1.3002439024390249,UNKNOWN
2021-05-01T00:15,-1.3002439024390249,UNKNOWN
2021-05-01T00:16,-1.3002439024390249,UNKNOWN
2021-05-01T00:17,-1.200243902439027,UNKNOWN
2021-05-01T00:18,-1.1002439024390256,UNKNOWN
2021-05-01T00:19,-0.9002439024390263,UNKNOWN
2021-05-01T00:20,-0.8002439024390249,UNKNOWN
2021-05-01T00:21,-0.700243902439027,UNKNOWN
2021-05-01T00:22,-0.8002439024390249,UNKNOWN
2021-05-01T00:23,-0.8002439024390249,UNKNOWN
2021-05-01T00:24,-0.8002439024390249,UNKNOWN
2021-05-01T00:25,-0.8002439024390249,UNKNOWN
2021-05-01T00:26,-0.8002439024390249,UNKNOWN
2021-05-01T00:27,-0.8002439024390249,UNKNOWN
2021-05-01T00:28,-0.8002439024390249,UNKNOWN
2021-05-01T00:29,-0.8002439024390249,UNKNOWN
2021-05-01T00:30,-0.8002439024390249,UNKNOWN
2021-05-01T00:31,-0.8002439024390249,UNKNOWN
2021-05-01T00:32,-0.700243902439027,UNKNOWN
2021-05-01T00:33,-0.700243902439027,UNKNOWN
2021-05-01T00:34,-0.700243902439027,UNKNOWN
2021-05-01T00:35,-0.700243902439027,UNKNOWN
2021-05-01T00:36,-0.700243902439027,UNKNOWN
2021-05-01T00:37,-0.700243902439027,UNKNOWN
2021-05-01T00:38,-0.6002439024390256,UNKNOWN
2021-05-01T00:39,-0.700243902439027,UNKNOWN
2021-05-01T00:40,-0.6002439024390256,UNKNOWN
2021-05-01T00:41,-0.5002439024390242,UNKNOWN
2021-05-01T00:42,-0.30024390243902843,UNKNOWN
2021-05-01T00:43,-0.200243902439027,UNKNOWN
2021-05-01T00:44,-0.10024390243902559,UNKNOWN
2021-05-01T00:45,-0.10024390243902559,UNKNOWN
2021-05-01T00:46,-2.4390243902416842E-4,UNKNOWN
2021-05-01T00:47,-2.4390243902416842E-4,UNKNOWN
2021-05-01T00:48,0.09975609756097725,UNKNOWN
2021-05-01T00:49,0.09975609756097725,UNKNOWN
2021-05-01T00:50,0.09975609756097725,UNKNOWN
2021-05-01T00:51,0.09975609756097725,UNKNOWN
2021-05-01T00:52,0.09975609756097725,UNKNOWN
2021-05-01T00:53,0.09975609756097725,UNKNOWN
2021-05-01T00:54,0.09975609756097725,UNKNOWN
2021-05-01T00:55,0.09975609756097725,UNKNOWN
2021-05-01T00:56,0.09975609756097725,UNKNOWN
2021-05-01T00:57,0.09975609756097725,UNKNOWN
2021-05-01T00:58,0.09975609756097725,UNKNOWN
2021-05-01T00:59,-2.4390243902416842E-4,UNKNOWN
2021-05-01T01:00,-0.10024390243902559,UNKNOWN
2021-05-01T01:01,-0.200243902439027,UNKNOWN
2021-05-01T01:02,-0.30024390243902843,UNKNOWN
2021-05-01T01:03,-0.40024390243902275,UNKNOWN
2021-05-01T01:04,-0.40024390243902275,UNKNOWN
2021-05-01T01:05,-0.30024390243902843,UNKNOWN
2021-05-01T01:06,-0.200243902439027,UNKNOWN
2021-05-01T01:07,-2.4390243902416842E-4,UNKNOWN
2021-05-01T01:08,-2.4390243902416842E-4,UNKNOWN
2021-05-01T01:09,-2.4390243902416842E-4,UNKNOWN
2021-05-01T01:10,-2.4390243902416842E-4,UNKNOWN
2021-05-01T01:11,-2.4390243902416842E-4,UNKNOWN
2021-05-01T01:12,-2.4390243902416842E-4,UNKNOWN
2021-05-01T01:13,-0.10024390243902559,UNKNOWN
2021-05-01T01:14,-0.200243902439027,UNKNOWN
2021-05-01T01:15,-0.30024390243902843,UNKNOWN
2021-05-01T01:17,-0.30024390243902843,UNKNOWN
