recorded_time,temperature,sensor_type
2021-06-06T00:00,-1.1865509761388289,UNKNOWN
2021-06-06T00:01,-1.2865509761388267,UNKNOWN
2021-06-06T00:02,-1.3865509761388282,UNKNOWN
2021-06-06T00:03,-1.3865509761388282,UNKNOWN
2021-06-06T00:04,-1.4865509761388296,UNKNOWN
2021-06-06T00:05,-1.4865509761388296,UNKNOWN
2021-06-06T00:06,-1.5865509761388275,UNKNOWN
2021-06-06T00:07,-1.5865509761388275,UNKNOWN
2021-06-06T00:08,-1.6865509761388289,UNKNOWN
2021-06-06T00:09,-1.8865509761388282,UNKNOWN
2021-06-06T00:10,-1.9865509761388296,UNKNOWN
2021-06-06T00:11,-2.186550976138829,UNKNOWN
2021-06-06T00:12,-2.186550976138829,UNKNOWN
2021-06-06T00:13,-2.186550976138829,UNKNOWN
2021-06-06T00:14,-2.186550976138829,UNKNOWN
2021-06-06T00:15,-1.9865509761388296,UNKNOWN
2021-06-06T00:16,-1.9865509761388296,UNKNOWN
2021-06-06T00:17,-1.8865509761388282,UNKNOWN
2021-06-06T00:18,-2.0865509761388275,UNKNOWN
2021-06-06T00:19,-2.186550976138829,UNKNOWN
2021-06-06T00:20,-2.386550976138828,UNKNOWN
2021-06-06T00:21,-2.4865509761388296,UNKNOWN
2021-06-06T00:22,-2.4865509761388296,UNKNOWN
2021-06-06T00:23,-2.4865509761388296,UNKNOWN
2021-06-06T00:24,-2.386550976138828,UNKNOWN
2021-06-06T00:25,-2.386550976138828,UNKNOWN
2021-06-06T00:26,-2.386550976138828,UNKNOWN
2021-06-06T00:27,-2.4865509761388296,UNKNOWN
2021-06-06T00:28,-2.386550976138828,UNKNOWN
2021-06-06T00:29,-2.186550976138829,UNKNOWN
2021-06-06T00:30,-1.8865509761388282,UNKNOWN
2021-06-06T00:31,-1.6865509761388289,UNKNOWN
2021-06-06T00:32,-1.4865509761388296,UNKNOWN
2021-06-06T00:33,-1.2865509761388267,UNKNOWN
2021-06-06T00:34,-1.0865509761388275,UNKNOWN
2021-06-06T00:35,-0.8865509761388282,UNKNOWN
2021-06-06T00:36,-0.6865509761388289,UNKNOWN
2021-06-06T00:37,-0.5865509761388275,UNKNOWN
2021-06-06T00:38,-0.4865509761388296,UNKNOWN
2021-06-06T00:39,-0.38655097613882816,UNKNOWN
2021-06-06T00:40,-0.28655097613882674,UNKNOWN
2021-06-06T00:41,-0.28655097613882674,UNKNOWN
2021-06-06T00:42,-0.28655097613882674,UNKNOWN
2021-06-06T00:43,-0.18655097613882532,UNKNOWN
2021-06-06T00:44,-0.086550976138831,UNKNOWN
2021-06-06T00:45,-0.086550976138831,UNKNOWN
2021-06-06T00:46,0.013449023861170417,UNKNOWN
2021-06-06T00:47,0.11344902386117184,UNKNOWN
2021-06-06T00:48,0.11344902386117184,UNKNOWN
2021-06-06T00:49,0.11344902386117184,UNKNOWN
2021-06-06T00:50,0.11344902386117184,UNKNOWN
2021-06-06T00:51,0.11344902386117184,UNKNOWN
2021-06-06T00:52,0.11344902386117184,UNKNOWN
2021-06-06T00:53,0.11344902386117184,UNKNOWN
2021-06-06T00:54,0.11344902386117184,UNKNOWN
2021-06-06T00:55,0.11344902386117184,UNKNOWN
2021-06-06T00:56,0.11344902386117184,UNKNOWN
2021-06-06T00:57,0.11344902386117184,UNKNOWN
