timestamp,rmssd,coverage,low_frequency,high_frequency
2020-12-21T00:00:00,29.104,0.959,684.806,127.067
2020-12-21T00:05:00,34.629,0.997,453.357,381.734
2020-12-21T00:10:00,37.414,1.004,1358.243,335.771
2020-12-21T00:15:00,50.011,0.987,4330.7,705.702
2020-12-21T00:20:00,43.129,0.913,1454.821,383.601
2020-12-21T00:25:00,49.819,0.925,2581.278,562.975
2020-12-21T00:30:00,44.695,0.903,1385.763,403.53
2020-12-21T00:35:00,52.11,0.978,2127.176,676.206
2020-12-21T00:40:00,51.521,0.968,1797.722,670.001
2020-12-21T00:45:00,54.859,0.894,3387.014,658.053
2020-12-21T00:50:00,72.657,0.967,5008.683,1161.555
2020-12-21T00:55:00,55.803,1.004,2150.618,527.501
2020-12-21T01:00:00,46.404,1.0,1009.951,419.881
2020-12-21T01:05:00,92.087,0.935,5051.378,1209.23
2020-12-21T01:10:00,76.514,0.904,1827.801,1348.892
2020-12-21T01:15:00,83.203,0.836,2778.722,538.856
2020-12-21T01:20:00,78.38,0.974,4156.897,1366.12
2020-12-21T01:25:00,77.71,0.979,1353.27,1603.352
2020-12-21T01:30:00,79.995,0.991,1451.213,1437.732
2020-12-21T01:35:00,75.084,0.995,2781.595,1312.205
2020-12-21T01:40:00,73.774,0.839,1696.577,1239.959
2020-12-21T01:45:00,47.103,1.003,1213.216,660.858
2020-12-21T01:50:00,29.752,0.935,1990.376,190.583
2020-12-21T01:55:00,26.594,0.974,477.496,61.787
2020-12-21T02:00:00,22.895,0.956,785.754,30.994
2020-12-21T02:05:00,60.232,0.793,3473.59,617.479
2020-12-21T02:10:00,34.94,0.969,979.792,335.908
2020-12-21T02:15:00,46.097,0.947,2161.326,419.261
2020-12-21T02:20:00,59.785,0.99,584.88,1000.62
2020-12-21T02:25:00,64.514,1.001,2770.391,1220.724
2020-12-21T02:30:00,63.206,1.004,1082.781,1137.964
2020-12-21T02:35:00,69.874,0.994,1833.728,1432.219
2020-12-21T02:40:00,60.054,1.005,2433.41,729.267
2020-12-21T02:45:00,51.426,1.002,1282.089,711.255
2020-12-21T02:50:00,55.693,0.932,1964.874,542.323
2020-12-21T02:55:00,66.967,1.003,1874.806,974.027
2020-12-21T03:00:00,54.491,0.997,1935.056,760.444
2020-12-21T03:05:00,56.07,0.987,1414.214,665.975
2020-12-21T03:10:00,57.59,1.005,1979.65,743.08
2020-12-21T03:15:00,52.848,1.002,1525.674,453.441
2020-12-21T03:20:00,66.129,0.925,4694.144,962.051
2020-12-21T03:25:00,64.888,1.005,4322.445,1173.326
2020-12-21T03:30:00,63.789,1.001,2199.569,834.776
2020-12-21T03:35:00,45.457,0.996,1244.128,255.412
2020-12-21T03:40:00,10.195,0.998,226.465,10.511
2020-12-21T03:45:00,35.16,0.821,2034.536,219.065
2020-12-21T03:50:00,51.201,0.897,1468.341,432.59
2020-12-21T03:55:00,29.565,0.942,590.338,138.23
2020-12-21T04:00:00,34.707,0.929,1853.416,89.414
2020-12-21T04:05:00,59.591,0.994,2212.263,917.841
2020-12-21T04:10:00,52.502,0.953,2156.713,560.219
2020-12-21T04:15:00,48.292,0.978,1813.617,611.417
2020-12-21T04:20:00,50.351,0.996,3072.71,662.445
2020-12-21T04:25:00,63.416,1.004,2041.571,1126.168
2020-12-21T04:30:00,49.975,1.003,2168.413,780.59
2020-12-21T04:35:00,47.704,0.998,914.884,557.643
2020-12-21T04:40:00,52.165,0.995,2471.293,543.134
2020-12-21T04:45:00,53.532,1.004,2643.36,892.127
2020-12-21T04:50:00,58.928,1.001,1525.23,707.982
2020-12-21T04:55:00,45.083,0.997,915.788,488.645
2020-12-21T05:00:00,50.403,1.004,1288.679,746.842
2020-12-21T05:05:00,49.061,0.904,1929.513,351.96
2020-12-21T05:10:00,52.21,0.985,1333.845,425.236
2020-12-21T05:15:00,65.707,0.995,4750.083,1348.476
2020-12-21T05:20:00,45.49,0.962,1989.937,347.604
2020-12-21T05:25:00,45.969,0.936,1063.672,211.046
2020-12-21T05:30:00,34.057,0.989,1037.638,275.858
2020-12-21T05:35:00,19.995,1.003,568.63,82.314
2020-12-21T05:40:00,43.73,0.891,1780.562,544.247
2020-12-21T05:45:00,48.758,0.962,1242.715,496.046
2020-12-21T05:50:00,43.218,0.946,777.458,386.737
2020-12-21T05:55:00,38.493,0.984,953.845,186.095
2020-12-21T06:00:00,45.23,0.981,957.725,383.117
2020-12-21T06:05:00,71.488,0.996,3223.231,1338.302
2020-12-21T06:10:00,70.068,0.916,1798.898,1141.013
2020-12-21T06:15:00,58.854,0.837,10812.662,436.903
2020-12-21T06:20:00,49.799,0.93,1787.031,795.214
2020-12-21T06:30:00,69.899,0.962,3025.152,825.383
2020-12-21T06:35:00,63.838,0.728,1528.513,384.825
2020-12-21T06:40:00,70.997,0.994,1703.109,1158.46
2020-12-21T22:40:00,41.086,0.854,2263.114,323.815
2020-12-21T22:50:00,27.418,1.005,557.455,70.24
2020-12-21T22:55:00,21.596,0.959,818.861,79.698
2020-12-21T23:00:00,33.793,0.99,1039.566,369.965
2020-12-21T23:05:00,31.564,1.004,1065.81,241.203
2020-12-21T23:10:00,35.413,1.004,2407.692,344.39
2020-12-21T23:15:00,33.217,0.982,1080.725,348.26
2020-12-21T23:20:00,35.143,0.93,1317.768,292.476
2020-12-21T23:25:00,47.335,1.005,1239.42,695.269
2020-12-21T23:30:00,40.007,0.999,630.922,771.512
2020-12-21T23:35:00,21.14,0.959,848.23,118.349
2020-12-21T23:40:00,25.225,0.97,358.132,177.145
2020-12-21T23:45:00,32.004,0.958,1967.605,211.475
