recorded_time,temperature,sensor_type
2021-10-21T00:00,-0.29911894273127615,UNKNOWN
2021-10-21T00:01,-0.19911894273127473,UNKNOWN
2021-10-21T00:02,-0.09911894273127331,UNKNOWN
2021-10-21T00:03,8.810572687210083E-4,UNKNOWN
2021-10-21T00:04,8.810572687210083E-4,UNKNOWN
2021-10-21T00:05,0.10088105726872243,UNKNOWN
2021-10-21T00:06,0.10088105726872243,UNKNOWN
2021-10-21T00:07,0.10088105726872243,UNKNOWN
2021-10-21T00:08,0.20088105726872385,UNKNOWN
2021-10-21T00:09,0.20088105726872385,UNKNOWN
2021-10-21T00:10,0.20088105726872385,UNKNOWN
2021-10-21T00:11,0.20088105726872385,UNKNOWN
2021-10-21T00:12,0.30088105726872527,UNKNOWN
2021-10-21T00:13,0.30088105726872527,UNKNOWN
2021-10-21T00:14,0.30088105726872527,UNKNOWN
2021-10-21T00:15,0.30088105726872527,UNKNOWN
2021-10-21T00:16,0.30088105726872527,UNKNOWN
2021-10-21T00:17,0.4008810572687267,UNKNOWN
2021-10-21T00:18,0.4008810572687267,UNKNOWN
2021-10-21T00:19,0.4008810572687267,UNKNOWN
2021-10-21T00:20,0.500881057268721,UNKNOWN
2021-10-21T00:21,0.500881057268721,UNKNOWN
2021-10-21T00:22,0.4008810572687267,UNKNOWN
2021-10-21T00:23,0.7008810572687239,UNKNOWN
2021-10-21T00:24,0.7008810572687239,UNKNOWN
2021-10-21T00:25,0.7008810572687239,UNKNOWN
2021-10-21T00:26,0.9008810572687267,UNKNOWN
2021-10-21T00:27,1.000881057268721,UNKNOWN
2021-10-21T00:28,1.1008810572687224,UNKNOWN
2021-10-21T00:29,1.000881057268721,UNKNOWN
2021-10-21T00:30,1.000881057268721,UNKNOWN
2021-10-21T00:31,0.9008810572687267,UNKNOWN
2021-10-21T00:32,0.8008810572687253,UNKNOWN
2021-10-21T00:33,0.7008810572687239,UNKNOWN
2021-10-21T00:34,0.7008810572687239,UNKNOWN
2021-10-21T00:35,0.7008810572687239,UNKNOWN
2021-10-21T00:36,0.7008810572687239,UNKNOWN
2021-10-21T00:37,0.7008810572687239,UNKNOWN
2021-10-21T00:38,0.6008810572687224,UNKNOWN
2021-10-21T00:39,0.6008810572687224,UNKNOWN
2021-10-21T00:40,0.6008810572687224,UNKNOWN
2021-10-21T00:41,0.6008810572687224,UNKNOWN
2021-10-21T00:42,0.6008810572687224,UNKNOWN
2021-10-21T00:43,0.6008810572687224,UNKNOWN
2021-10-21T00:44,0.6008810572687224,UNKNOWN
2021-10-21T00:45,0.6008810572687224,UNKNOWN
2021-10-21T00:46,0.6008810572687224,UNKNOWN
2021-10-21T00:47,0.6008810572687224,UNKNOWN
2021-10-21T00:48,0.6008810572687224,UNKNOWN
2021-10-21T00:49,0.6008810572687224,UNKNOWN
2021-10-21T00:50,0.7008810572687239,UNKNOWN
2021-10-21T00:51,0.7008810572687239,UNKNOWN
2021-10-21T00:52,0.7008810572687239,UNKNOWN
2021-10-21T00:53,0.7008810572687239,UNKNOWN
2021-10-21T00:54,0.7008810572687239,UNKNOWN
2021-10-21T00:55,0.7008810572687239,UNKNOWN
2021-10-21T00:56,0.7008810572687239,UNKNOWN
2021-10-21T00:57,0.8008810572687253,UNKNOWN
2021-10-21T00:58,0.7008810572687239,UNKNOWN
2021-10-21T00:59,0.7008810572687239,UNKNOWN
2021-10-21T01:00,0.7008810572687239,UNKNOWN
2021-10-21T01:01,0.7008810572687239,UNKNOWN
2021-10-21T01:02,0.8008810572687253,UNKNOWN
2021-10-21T01:03,0.8008810572687253,UNKNOWN
2021-10-21T01:04,0.8008810572687253,UNKNOWN
2021-10-21T01:05,0.8008810572687253,UNKNOWN
2021-10-21T01:06,0.8008810572687253,UNKNOWN
2021-10-21T01:07,0.8008810572687253,UNKNOWN
2021-10-21T01:08,0.8008810572687253,UNKNOWN
2021-10-21T01:09,0.8008810572687253,UNKNOWN
2021-10-21T01:10,0.8008810572687253,UNKNOWN
2021-10-21T01:11,0.8008810572687253,UNKNOWN
