date_time,heart_zone_id,total_minutes
2020-09-01T07:43,FAT_BURN,1
2020-09-01T07:44,FAT_BURN,1
2020-09-01T09:49,FAT_BURN,1
2020-09-01T09:50,FAT_BURN,1
2020-09-01T09:51,FAT_BURN,1
2020-09-01T09:52,FAT_BURN,1
2020-09-01T09:53,FAT_BURN,1
2020-09-01T09:54,FAT_BURN,1
2020-09-01T09:59,FAT_BURN,1
2020-09-01T10:00,FAT_BURN,1
2020-09-01T19:20,FAT_BURN,1
2020-09-01T19:23,FAT_BURN,1
2020-09-01T19:35,FAT_BURN,1
2020-09-01T19:36,FAT_BURN,1
2020-09-01T19:49,FAT_BURN,1
2020-09-02T07:37,FAT_BURN,1
2020-09-02T07:38,FAT_BURN,1
2020-09-02T07:39,FAT_BURN,1
2020-09-02T07:40,FAT_BURN,1
2020-09-02T07:42,FAT_BURN,1
2020-09-03T06:33,CARDIO,2
2020-09-03T06:34,CARDIO,2
2020-09-03T06:35,CARDIO,2
2020-09-03T06:36,CARDIO,2
2020-09-03T06:37,CARDIO,2
2020-09-03T06:38,CARDIO,2
2020-09-03T06:39,CARDIO,2
2020-09-03T06:40,CARDIO,2
2020-09-03T06:41,CARDIO,2
2020-09-03T06:42,CARDIO,2
2020-09-03T06:43,CARDIO,2
2020-09-03T06:44,CARDIO,2
2020-09-03T06:45,CARDIO,2
2020-09-03T06:46,CARDIO,2
2020-09-03T06:47,CARDIO,2
2020-09-03T06:48,CARDIO,2
2020-09-03T06:49,CARDIO,2
2020-09-03T06:50,CARDIO,2
2020-09-03T06:51,PEAK,2
2020-09-03T06:52,CARDIO,2
2020-09-03T06:53,CARDIO,2
2020-09-03T06:54,CARDIO,2
2020-09-03T06:55,CARDIO,2
2020-09-03T06:56,FAT_BURN,1
2020-09-03T15:59,FAT_BURN,1
2020-09-03T16:00,FAT_BURN,1
2020-09-03T16:01,FAT_BURN,1
2020-09-03T16:02,FAT_BURN,1
2020-09-03T16:03,FAT_BURN,1
2020-09-03T16:05,FAT_BURN,1
2020-09-04T07:45,FAT_BURN,1
2020-09-04T07:46,FAT_BURN,1
2020-09-04T07:47,FAT_BURN,1
2020-09-04T07:48,FAT_BURN,1
2020-09-04T07:49,FAT_BURN,1
2020-09-04T07:50,FAT_BURN,1
2020-09-04T07:51,FAT_BURN,1
2020-09-04T07:52,FAT_BURN,1
2020-09-04T07:53,FAT_BURN,1
2020-09-04T07:54,FAT_BURN,1
2020-09-04T07:55,FAT_BURN,1
2020-09-04T07:56,FAT_BURN,1
2020-09-04T07:57,FAT_BURN,1
2020-09-04T07:58,FAT_BURN,1
2020-09-04T07:59,FAT_BURN,1
2020-09-04T08:00,FAT_BURN,1
2020-09-05T08:46,FAT_BURN,1
2020-09-05T08:57,FAT_BURN,1
2020-09-05T09:32,FAT_BURN,1
2020-09-05T14:47,FAT_BURN,1
2020-09-05T16:01,FAT_BURN,1
2020-09-05T16:02,FAT_BURN,1
2020-09-05T16:03,FAT_BURN,1
2020-09-05T19:36,FAT_BURN,1
2020-09-05T19:37,FAT_BURN,1
2020-09-05T20:23,FAT_BURN,1
2020-09-05T20:25,FAT_BURN,1
2020-09-05T20:27,FAT_BURN,1
2020-09-05T20:33,FAT_BURN,1
2020-09-05T20:35,FAT_BURN,1
2020-09-05T20:36,FAT_BURN,1
2020-09-05T20:39,FAT_BURN,1
2020-09-05T20:40,FAT_BURN,1
2020-09-05T20:42,FAT_BURN,1
2020-09-05T20:43,FAT_BURN,1
2020-09-05T20:52,FAT_BURN,1
2020-09-05T20:53,FAT_BURN,1
2020-09-05T20:54,FAT_BURN,1
2020-09-05T21:16,FAT_BURN,1
2020-09-05T21:17,FAT_BURN,1
2020-09-05T21:26,FAT_BURN,1
2020-09-05T21:27,FAT_BURN,1
2020-09-05T21:28,FAT_BURN,1
2020-09-05T21:31,FAT_BURN,1
2020-09-05T21:35,FAT_BURN,1
2020-09-06T10:21,FAT_BURN,1
2020-09-06T10:22,FAT_BURN,1
2020-09-06T12:08,FAT_BURN,1
2020-09-06T14:44,FAT_BURN,1
2020-09-06T23:15,FAT_BURN,1
2020-09-06T23:16,FAT_BURN,1
2020-09-06T23:26,FAT_BURN,1
2020-09-06T23:27,FAT_BURN,1
2020-09-07T07:27,FAT_BURN,1
2020-09-07T07:37,FAT_BURN,1
2020-09-07T07:41,FAT_BURN,1
2020-09-07T07:45,FAT_BURN,1
2020-09-07T07:47,FAT_BURN,1
2020-09-07T07:48,FAT_BURN,1
2020-09-07T08:05,FAT_BURN,1
2020-09-07T08:07,FAT_BURN,1
2020-09-07T08:08,FAT_BURN,1
2020-09-07T08:13,FAT_BURN,1
2020-09-07T08:14,FAT_BURN,1
2020-09-07T08:15,FAT_BURN,1
2020-09-07T08:16,FAT_BURN,1
2020-09-07T12:26,FAT_BURN,1
2020-09-07T12:27,FAT_BURN,1
2020-09-07T12:28,CARDIO,2
2020-09-07T12:29,FAT_BURN,1
2020-09-07T12:30,CARDIO,2
2020-09-07T12:31,FAT_BURN,1
2020-09-07T12:32,FAT_BURN,1
2020-09-07T12:33,CARDIO,2
2020-09-07T12:34,FAT_BURN,1
2020-09-07T12:35,FAT_BURN,1
2020-09-07T12:36,FAT_BURN,1
2020-09-07T12:37,FAT_BURN,1
2020-09-07T12:43,FAT_BURN,1
2020-09-07T12:44,FAT_BURN,1
2020-09-07T12:50,FAT_BURN,1
2020-09-07T12:51,FAT_BURN,1
2020-09-07T12:52,CARDIO,2
2020-09-07T12:53,FAT_BURN,1
2020-09-07T12:54,FAT_BURN,1
2020-09-07T12:56,FAT_BURN,1
2020-09-07T12:59,FAT_BURN,1
2020-09-07T13:00,FAT_BURN,1
2020-09-07T17:12,FAT_BURN,1
2020-09-07T20:45,FAT_BURN,1
2020-09-07T20:46,FAT_BURN,1
2020-09-07T23:33,FAT_BURN,1
2020-09-08T10:42,FAT_BURN,1
2020-09-08T10:45,FAT_BURN,1
2020-09-08T10:48,FAT_BURN,1
2020-09-08T10:49,FAT_BURN,1
2020-09-08T10:50,CARDIO,2
2020-09-08T10:51,FAT_BURN,1
2020-09-08T10:52,FAT_BURN,1
2020-09-08T11:06,FAT_BURN,1
2020-09-08T17:12,FAT_BURN,1
2020-09-08T17:18,FAT_BURN,1
2020-09-08T17:38,FAT_BURN,1
2020-09-08T17:39,FAT_BURN,1
2020-09-08T17:43,FAT_BURN,1
2020-09-08T17:44,FAT_BURN,1
2020-09-08T17:48,FAT_BURN,1
2020-09-08T17:50,FAT_BURN,1
2020-09-08T17:51,FAT_BURN,1
2020-09-08T17:52,FAT_BURN,1
2020-09-08T17:53,FAT_BURN,1
2020-09-08T17:54,FAT_BURN,1
2020-09-08T17:55,FAT_BURN,1
2020-09-08T19:53,FAT_BURN,1
2020-09-08T19:54,FAT_BURN,1
2020-09-08T19:55,FAT_BURN,1
2020-09-08T19:56,FAT_BURN,1
2020-09-08T19:57,PEAK,2
2020-09-08T19:58,CARDIO,2
2020-09-08T20:06,FAT_BURN,1
2020-09-08T20:07,FAT_BURN,1
2020-09-08T20:08,FAT_BURN,1
2020-09-08T20:09,FAT_BURN,1
2020-09-09T15:57,FAT_BURN,1
2020-09-09T16:47,FAT_BURN,1
2020-09-09T16:48,FAT_BURN,1
2020-09-09T17:04,FAT_BURN,1
2020-09-09T17:05,FAT_BURN,1
