date_time,heart_zone_id,total_minutes
2021-12-01T13:04,FAT_BURN,1
2021-12-01T16:53,FAT_BURN,1
2021-12-01T16:55,FAT_BURN,1
2021-12-01T17:01,FAT_BURN,1
2021-12-01T17:06,FAT_BURN,1
2021-12-01T17:10,FAT_BURN,1
2021-12-01T17:11,FAT_BURN,1
2021-12-01T17:13,FAT_BURN,1
2021-12-01T17:14,FAT_BURN,1
2021-12-01T17:15,FAT_BURN,1
2021-12-01T17:16,FAT_BURN,1
2021-12-01T17:21,FAT_BURN,1
2021-12-01T17:22,FAT_BURN,1
2021-12-01T17:23,FAT_BURN,1
2021-12-01T17:24,FAT_BURN,1
2021-12-01T17:25,FAT_BURN,1
2021-12-01T17:26,FAT_BURN,1
2021-12-01T17:27,CARDIO,2
2021-12-01T17:28,CARDIO,2
2021-12-01T17:29,CARDIO,2
2021-12-01T17:30,CARDIO,2
2021-12-01T17:31,CARDIO,2
2021-12-01T17:32,CARDIO,2
2021-12-01T17:33,CARDIO,2
2021-12-01T17:34,CARDIO,2
2021-12-01T17:35,CARDIO,2
2021-12-01T17:36,CARDIO,2
2021-12-01T17:37,CARDIO,2
2021-12-01T17:38,CARDIO,2
2021-12-01T17:39,CARDIO,2
2021-12-01T17:40,FAT_BURN,1
2021-12-01T17:41,FAT_BURN,1
2021-12-01T17:42,FAT_BURN,1
2021-12-01T17:46,FAT_BURN,1
2021-12-02T12:30,FAT_BURN,1
2021-12-03T07:00,FAT_BURN,1
2021-12-03T11:45,FAT_BURN,1
2021-12-03T11:46,FAT_BURN,1
2021-12-03T11:47,FAT_BURN,1
2021-12-03T11:48,CARDIO,2
2021-12-03T11:49,CARDIO,2
2021-12-03T11:50,CARDIO,2
2021-12-03T11:51,CARDIO,2
2021-12-03T11:52,CARDIO,2
2021-12-03T11:53,CARDIO,2
2021-12-03T11:54,CARDIO,2
2021-12-03T11:55,CARDIO,2
2021-12-03T11:56,CARDIO,2
2021-12-03T11:57,CARDIO,2
2021-12-03T11:58,CARDIO,2
2021-12-03T11:59,FAT_BURN,1
2021-12-03T12:00,CARDIO,2
2021-12-03T12:01,CARDIO,2
2021-12-03T12:02,CARDIO,2
2021-12-03T12:03,FAT_BURN,1
2021-12-03T12:22,FAT_BURN,1
2021-12-03T12:25,FAT_BURN,1
2021-12-03T12:26,FAT_BURN,1
2021-12-03T12:27,FAT_BURN,1
2021-12-04T10:08,FAT_BURN,1
2021-12-04T10:09,FAT_BURN,1
2021-12-04T10:10,FAT_BURN,1
2021-12-04T10:11,FAT_BURN,1
2021-12-04T10:27,FAT_BURN,1
2021-12-04T10:36,FAT_BURN,1
2021-12-04T10:37,FAT_BURN,1
2021-12-04T10:39,FAT_BURN,1
2021-12-04T10:40,FAT_BURN,1
2021-12-04T10:41,FAT_BURN,1
2021-12-04T10:43,FAT_BURN,1
2021-12-04T10:44,FAT_BURN,1
2021-12-04T10:51,FAT_BURN,1
2021-12-04T10:52,FAT_BURN,1
2021-12-04T10:55,FAT_BURN,1
2021-12-04T10:58,FAT_BURN,1
2021-12-04T10:59,FAT_BURN,1
2021-12-04T11:01,FAT_BURN,1
2021-12-04T11:02,FAT_BURN,1
2021-12-04T11:06,FAT_BURN,1
2021-12-04T11:08,FAT_BURN,1
2021-12-04T11:15,FAT_BURN,1
2021-12-04T11:16,FAT_BURN,1
2021-12-04T11:17,FAT_BURN,1
2021-12-04T11:18,FAT_BURN,1
2021-12-04T11:19,FAT_BURN,1
2021-12-04T11:20,FAT_BURN,1
2021-12-04T11:21,FAT_BURN,1
2021-12-04T11:22,FAT_BURN,1
2021-12-04T11:23,CARDIO,2
2021-12-04T11:24,CARDIO,2
2021-12-04T11:25,CARDIO,2
2021-12-04T11:26,CARDIO,2
2021-12-04T11:27,CARDIO,2
2021-12-04T11:28,CARDIO,2
2021-12-04T11:29,CARDIO,2
2021-12-04T11:30,CARDIO,2
2021-12-04T11:31,FAT_BURN,1
2021-12-04T11:32,FAT_BURN,1
2021-12-04T11:33,FAT_BURN,1
2021-12-04T16:30,FAT_BURN,1
2021-12-04T21:14,FAT_BURN,1
2021-12-04T21:21,CARDIO,2
2021-12-04T21:22,FAT_BURN,1
2021-12-04T22:21,FAT_BURN,1
2021-12-05T08:17,FAT_BURN,1
