date_time,heart_zone_id,total_minutes
2021-01-01T11:27,FAT_BURN,1
2021-01-01T12:50,FAT_BURN,1
2021-01-01T22:11,FAT_BURN,1
2021-01-02T10:03,FAT_BURN,1
2021-01-02T10:17,FAT_BURN,1
2021-01-02T10:18,FAT_BURN,1
2021-01-02T10:19,FAT_BURN,1
2021-01-02T10:20,FAT_BURN,1
2021-01-02T10:21,FAT_BURN,1
2021-01-02T10:23,FAT_BURN,1
2021-01-02T10:27,FAT_BURN,1
2021-01-02T10:28,FAT_BURN,1
2021-01-02T10:30,FAT_BURN,1
2021-01-02T10:31,FAT_BURN,1
2021-01-02T10:32,FAT_BURN,1
2021-01-02T10:33,FAT_BURN,1
2021-01-02T10:34,FAT_BURN,1
2021-01-02T10:35,FAT_BURN,1
2021-01-02T10:36,FAT_BURN,1
2021-01-02T10:37,FAT_BURN,1
2021-01-02T10:38,FAT_BURN,1
2021-01-02T10:39,FAT_BURN,1
2021-01-02T10:40,FAT_BURN,1
2021-01-02T10:43,FAT_BURN,1
2021-01-02T10:44,FAT_BURN,1
2021-01-02T10:45,FAT_BURN,1
2021-01-02T10:46,FAT_BURN,1
2021-01-02T10:47,FAT_BURN,1
2021-01-02T10:48,CARDIO,2
2021-01-02T10:49,CARDIO,2
2021-01-02T10:50,CARDIO,2
2021-01-02T10:51,CARDIO,2
2021-01-02T10:52,CARDIO,2
2021-01-02T10:53,CARDIO,2
2021-01-02T10:54,CARDIO,2
2021-01-02T10:55,FAT_BURN,1
2021-01-02T10:56,FAT_BURN,1
2021-01-02T10:57,FAT_BURN,1
2021-01-02T10:58,FAT_BURN,1
2021-01-02T10:59,FAT_BURN,1
2021-01-02T11:00,FAT_BURN,1
2021-01-02T11:01,FAT_BURN,1
2021-01-02T11:02,FAT_BURN,1
2021-01-02T11:04,FAT_BURN,1
2021-01-02T11:05,FAT_BURN,1
2021-01-02T11:09,FAT_BURN,1
2021-01-02T11:10,FAT_BURN,1
2021-01-02T11:11,FAT_BURN,1
2021-01-02T11:12,FAT_BURN,1
2021-01-02T15:45,FAT_BURN,1
2021-01-02T15:46,FAT_BURN,1
2021-01-02T15:47,FAT_BURN,1
2021-01-02T15:48,FAT_BURN,1
2021-01-02T15:49,FAT_BURN,1
2021-01-02T15:50,FAT_BURN,1
2021-01-02T15:51,FAT_BURN,1
2021-01-02T15:54,FAT_BURN,1
2021-01-02T15:56,FAT_BURN,1
2021-01-02T15:57,FAT_BURN,1
2021-01-02T15:58,FAT_BURN,1
2021-01-02T15:59,FAT_BURN,1
2021-01-02T16:00,FAT_BURN,1
2021-01-02T16:01,FAT_BURN,1
2021-01-02T16:02,FAT_BURN,1
2021-01-02T16:03,FAT_BURN,1
2021-01-02T16:04,FAT_BURN,1
2021-01-02T16:06,CARDIO,2
2021-01-02T16:07,CARDIO,2
2021-01-02T16:08,CARDIO,2
2021-01-02T16:09,FAT_BURN,1
2021-01-02T19:51,FAT_BURN,1
2021-01-02T19:52,FAT_BURN,1
2021-01-03T08:37,FAT_BURN,1
2021-01-03T08:38,FAT_BURN,1
2021-01-03T09:19,FAT_BURN,1
2021-01-03T09:20,FAT_BURN,1
2021-01-03T09:21,FAT_BURN,1
2021-01-03T09:22,FAT_BURN,1
2021-01-03T09:23,FAT_BURN,1
2021-01-03T09:24,FAT_BURN,1
2021-01-03T09:25,FAT_BURN,1
2021-01-03T09:26,FAT_BURN,1
2021-01-03T09:27,FAT_BURN,1
2021-01-03T09:28,FAT_BURN,1
2021-01-03T09:29,FAT_BURN,1
2021-01-03T09:30,FAT_BURN,1
2021-01-03T09:31,FAT_BURN,1
2021-01-03T09:32,CARDIO,2
2021-01-03T09:33,CARDIO,2
2021-01-03T09:34,FAT_BURN,1
2021-01-03T09:35,FAT_BURN,1
2021-01-03T09:36,FAT_BURN,1
2021-01-03T09:37,FAT_BURN,1
2021-01-03T09:38,FAT_BURN,1
2021-01-03T09:39,FAT_BURN,1
2021-01-03T09:41,FAT_BURN,1
2021-01-03T09:42,FAT_BURN,1
2021-01-03T09:43,FAT_BURN,1
2021-01-03T09:44,CARDIO,2
2021-01-03T09:45,CARDIO,2
2021-01-03T09:46,FAT_BURN,1
2021-01-03T09:47,CARDIO,2
2021-01-03T09:48,CARDIO,2
2021-01-03T09:49,PEAK,2
2021-01-03T09:50,CARDIO,2
2021-01-03T09:51,CARDIO,2
2021-01-03T09:52,FAT_BURN,1
2021-01-03T09:53,FAT_BURN,1
2021-01-03T09:54,FAT_BURN,1
2021-01-03T09:55,FAT_BURN,1
2021-01-03T09:56,FAT_BURN,1
2021-01-03T09:57,FAT_BURN,1
2021-01-03T09:59,FAT_BURN,1
2021-01-03T13:36,FAT_BURN,1
2021-01-03T13:56,FAT_BURN,1
2021-01-03T13:57,FAT_BURN,1
2021-01-03T15:17,FAT_BURN,1
2021-01-03T15:18,FAT_BURN,1
2021-01-03T16:02,FAT_BURN,1
2021-01-03T16:03,FAT_BURN,1
2021-01-03T16:04,FAT_BURN,1
2021-01-04T11:17,FAT_BURN,1
2021-01-04T11:23,FAT_BURN,1
