date_time,heart_zone_id,total_minutes
2021-11-01T18:01,FAT_BURN,1
2021-11-01T18:31,FAT_BURN,1
2021-11-01T18:46,FAT_BURN,1
2021-11-01T18:47,FAT_BURN,1
2021-11-01T18:48,FAT_BURN,1
2021-11-01T18:51,FAT_BURN,1
2021-11-01T18:52,FAT_BURN,1
2021-11-01T21:43,FAT_BURN,1
2021-11-02T16:58,FAT_BURN,1
2021-11-03T17:17,FAT_BURN,1
2021-11-03T17:18,FAT_BURN,1
2021-11-05T12:46,FAT_BURN,1
2021-11-05T12:47,FAT_BURN,1
2021-11-05T16:42,FAT_BURN,1
2021-11-05T20:11,FAT_BURN,1
2021-11-05T20:12,FAT_BURN,1
2021-11-06T08:10,FAT_BURN,1
2021-11-06T08:11,FAT_BURN,1
2021-11-06T08:12,FAT_BURN,1
2021-11-06T08:22,FAT_BURN,1
2021-11-06T08:23,FAT_BURN,1
2021-11-06T08:25,FAT_BURN,1
2021-11-06T08:26,FAT_BURN,1
2021-11-06T08:27,FAT_BURN,1
2021-11-06T08:28,FAT_BURN,1
2021-11-06T08:29,FAT_BURN,1
2021-11-06T08:30,FAT_BURN,1
2021-11-06T08:33,FAT_BURN,1
2021-11-06T08:34,FAT_BURN,1
2021-11-06T08:36,FAT_BURN,1
2021-11-06T08:38,FAT_BURN,1
2021-11-06T08:48,FAT_BURN,1
2021-11-06T08:55,FAT_BURN,1
2021-11-06T08:56,FAT_BURN,1
2021-11-06T09:00,FAT_BURN,1
2021-11-06T09:01,FAT_BURN,1
2021-11-06T09:02,FAT_BURN,1
2021-11-06T09:03,FAT_BURN,1
2021-11-06T09:04,FAT_BURN,1
2021-11-06T09:05,FAT_BURN,1
2021-11-06T09:06,CARDIO,2
2021-11-06T09:07,CARDIO,2
2021-11-06T09:08,CARDIO,2
2021-11-06T09:09,CARDIO,2
2021-11-06T09:10,CARDIO,2
2021-11-06T09:11,CARDIO,2
2021-11-06T09:12,CARDIO,2
2021-11-06T09:13,CARDIO,2
2021-11-06T09:14,CARDIO,2
2021-11-06T09:15,CARDIO,2
2021-11-06T09:17,CARDIO,2
2021-11-06T09:19,FAT_BURN,1
2021-11-06T09:20,FAT_BURN,1
2021-11-06T09:21,CARDIO,2
2021-11-06T09:23,FAT_BURN,1
2021-11-06T09:24,FAT_BURN,1
2021-11-06T15:30,FAT_BURN,1
2021-11-06T15:31,FAT_BURN,1
2021-11-06T15:32,FAT_BURN,1
2021-11-06T15:35,FAT_BURN,1
2021-11-06T15:36,FAT_BURN,1
2021-11-06T15:38,FAT_BURN,1
2021-11-06T15:39,FAT_BURN,1
2021-11-06T15:40,FAT_BURN,1
2021-11-06T15:41,FAT_BURN,1
2021-11-06T15:42,FAT_BURN,1
2021-11-06T15:43,FAT_BURN,1
2021-11-06T15:44,FAT_BURN,1
2021-11-06T15:46,FAT_BURN,1
2021-11-06T15:47,FAT_BURN,1
2021-11-06T15:48,FAT_BURN,1
2021-11-06T15:49,FAT_BURN,1
2021-11-06T15:50,FAT_BURN,1
2021-11-06T15:51,FAT_BURN,1
2021-11-06T15:52,FAT_BURN,1
2021-11-06T15:54,FAT_BURN,1
2021-11-06T15:56,FAT_BURN,1
2021-11-06T15:57,FAT_BURN,1
2021-11-06T15:58,FAT_BURN,1
2021-11-06T15:59,FAT_BURN,1
2021-11-06T16:00,FAT_BURN,1
2021-11-06T16:01,FAT_BURN,1
2021-11-06T16:02,FAT_BURN,1
2021-11-06T16:04,FAT_BURN,1
2021-11-06T16:05,FAT_BURN,1
2021-11-06T16:06,FAT_BURN,1
2021-11-06T16:07,FAT_BURN,1
2021-11-06T16:08,CARDIO,2
2021-11-06T16:09,FAT_BURN,1
2021-11-06T16:10,FAT_BURN,1
2021-11-06T16:11,FAT_BURN,1
2021-11-06T16:12,FAT_BURN,1
2021-11-06T16:13,FAT_BURN,1
2021-11-06T16:14,FAT_BURN,1
2021-11-06T16:15,FAT_BURN,1
2021-11-06T16:17,FAT_BURN,1
2021-11-06T16:18,FAT_BURN,1
2021-11-06T16:19,FAT_BURN,1
2021-11-06T16:20,FAT_BURN,1
2021-11-06T16:21,FAT_BURN,1
2021-11-06T16:22,CARDIO,2
2021-11-06T16:23,FAT_BURN,1
2021-11-06T16:24,FAT_BURN,1
2021-11-06T16:25,CARDIO,2
2021-11-06T16:26,CARDIO,2
2021-11-06T16:27,FAT_BURN,1
2021-11-06T16:28,CARDIO,2
2021-11-06T16:29,CARDIO,2
2021-11-06T16:30,CARDIO,2
2021-11-06T16:31,CARDIO,2
2021-11-06T16:32,FAT_BURN,1
2021-11-06T16:34,FAT_BURN,1
2021-11-06T16:35,FAT_BURN,1
2021-11-06T16:36,FAT_BURN,1
2021-11-06T16:37,FAT_BURN,1
2021-11-06T16:38,CARDIO,2
2021-11-06T16:39,CARDIO,2
2021-11-06T16:40,CARDIO,2
2021-11-06T16:41,FAT_BURN,1
2021-11-06T16:43,FAT_BURN,1
2021-11-06T16:44,FAT_BURN,1
2021-11-06T19:49,FAT_BURN,1
2021-11-06T20:10,FAT_BURN,1
2021-11-06T22:29,FAT_BURN,1
2021-11-06T22:30,FAT_BURN,1
2021-11-06T23:39,CARDIO,2
2021-11-06T23:41,CARDIO,2
2021-11-06T23:46,FAT_BURN,1
2021-11-06T23:47,FAT_BURN,1
2021-11-06T23:48,FAT_BURN,1
2021-11-07T11:30,FAT_BURN,1
2021-11-07T11:31,CARDIO,2
2021-11-07T11:32,CARDIO,2
2021-11-07T11:33,CARDIO,2
2021-11-07T11:34,CARDIO,2
2021-11-07T11:35,CARDIO,2
2021-11-07T11:36,CARDIO,2
2021-11-07T11:37,CARDIO,2
2021-11-07T11:38,CARDIO,2
2021-11-07T11:39,CARDIO,2
2021-11-07T11:40,CARDIO,2
2021-11-07T11:41,CARDIO,2
2021-11-07T11:42,CARDIO,2
2021-11-07T11:43,CARDIO,2
2021-11-07T11:44,CARDIO,2
2021-11-07T11:45,CARDIO,2
2021-11-07T11:46,CARDIO,2
2021-11-07T11:47,CARDIO,2
2021-11-07T11:48,CARDIO,2
2021-11-07T11:49,CARDIO,2
2021-11-07T11:50,CARDIO,2
2021-11-07T11:51,CARDIO,2
2021-11-07T11:52,CARDIO,2
2021-11-07T11:53,CARDIO,2
2021-11-07T11:54,CARDIO,2
2021-11-07T11:55,CARDIO,2
2021-11-07T11:56,CARDIO,2
2021-11-07T11:57,CARDIO,2
2021-11-07T11:58,CARDIO,2
2021-11-07T11:59,CARDIO,2
2021-11-07T12:00,CARDIO,2
2021-11-07T12:01,CARDIO,2
2021-11-07T12:02,CARDIO,2
2021-11-07T12:03,CARDIO,2
2021-11-07T12:04,CARDIO,2
2021-11-07T12:05,CARDIO,2
2021-11-07T12:06,CARDIO,2
2021-11-07T12:07,CARDIO,2
