date_time,heart_zone_id,total_minutes
2021-10-01T20:00,FAT_BURN,1
2021-10-01T20:01,CARDIO,2
2021-10-01T20:02,CARDIO,2
2021-10-01T20:03,CARDIO,2
2021-10-01T20:04,CARDIO,2
2021-10-01T20:05,CARDIO,2
2021-10-01T20:06,CARDIO,2
2021-10-01T20:07,CARDIO,2
2021-10-01T20:08,CARDIO,2
2021-10-01T20:09,CARDIO,2
2021-10-01T20:10,PEAK,2
2021-10-01T20:11,PEAK,2
2021-10-01T20:12,PEAK,2
2021-10-01T20:13,PEAK,2
2021-10-01T20:14,PEAK,2
2021-10-01T20:15,PEAK,2
2021-10-01T20:16,PEAK,2
2021-10-01T20:17,PEAK,2
2021-10-01T20:18,PEAK,2
2021-10-01T20:19,PEAK,2
2021-10-01T20:20,PEAK,2
2021-10-01T20:21,CARDIO,2
2021-10-01T20:22,CARDIO,2
2021-10-01T20:23,PEAK,2
2021-10-01T20:24,PEAK,2
2021-10-01T20:25,PEAK,2
2021-10-01T20:26,PEAK,2
2021-10-01T20:27,CARDIO,2
2021-10-01T20:28,CARDIO,2
2021-10-01T20:29,FAT_BURN,1
2021-10-01T20:30,FAT_BURN,1
2021-10-01T20:31,FAT_BURN,1
2021-10-01T20:32,FAT_BURN,1
2021-10-01T20:33,FAT_BURN,1
2021-10-01T20:34,FAT_BURN,1
2021-10-01T20:35,FAT_BURN,1
2021-10-01T20:36,FAT_BURN,1
2021-10-02T08:33,FAT_BURN,1
2021-10-02T08:34,FAT_BURN,1
2021-10-02T08:35,FAT_BURN,1
2021-10-02T08:36,FAT_BURN,1
2021-10-02T08:37,FAT_BURN,1
2021-10-02T08:38,FAT_BURN,1
2021-10-02T08:41,FAT_BURN,1
2021-10-02T08:42,FAT_BURN,1
2021-10-02T08:43,FAT_BURN,1
2021-10-02T08:44,FAT_BURN,1
2021-10-02T08:45,FAT_BURN,1
2021-10-02T08:46,FAT_BURN,1
2021-10-02T08:47,FAT_BURN,1
2021-10-02T08:48,FAT_BURN,1
2021-10-02T08:58,FAT_BURN,1
2021-10-02T09:02,FAT_BURN,1
2021-10-02T09:06,FAT_BURN,1
2021-10-02T09:09,FAT_BURN,1
2021-10-02T09:10,FAT_BURN,1
2021-10-02T09:11,FAT_BURN,1
2021-10-02T09:22,FAT_BURN,1
2021-10-02T09:27,FAT_BURN,1
2021-10-02T09:29,FAT_BURN,1
2021-10-03T08:30,FAT_BURN,1
2021-10-03T08:31,FAT_BURN,1
2021-10-03T08:32,FAT_BURN,1
2021-10-03T08:34,FAT_BURN,1
2021-10-03T08:38,FAT_BURN,1
2021-10-03T09:25,FAT_BURN,1
2021-10-03T09:26,FAT_BURN,1
2021-10-03T09:27,FAT_BURN,1
2021-10-03T09:32,FAT_BURN,1
2021-10-03T10:17,FAT_BURN,1
2021-10-03T10:18,FAT_BURN,1
2021-10-03T10:42,FAT_BURN,1
2021-10-03T11:30,FAT_BURN,1
2021-10-03T11:54,FAT_BURN,1
2021-10-03T12:25,FAT_BURN,1
2021-10-03T12:33,FAT_BURN,1
2021-10-03T12:34,FAT_BURN,1
2021-10-03T12:36,FAT_BURN,1
2021-10-03T12:38,FAT_BURN,1
