timestamp,Infrared to Red Signal Ratio
10/10/20 00:00:36,-4
10/10/20 00:01:36,-56
10/10/20 00:02:37,-7
10/10/20 00:03:37,0
10/10/20 00:04:38,-7
10/10/20 00:05:38,9
10/10/20 00:06:38,3
10/10/20 00:07:38,-3
10/10/20 00:08:38,4
10/10/20 00:09:38,0
10/10/20 00:10:38,8
10/10/20 00:11:39,3
10/10/20 00:12:39,-4
10/10/20 00:13:39,0
10/10/20 00:14:39,-1
10/10/20 00:15:39,9
10/10/20 00:16:39,-6
10/10/20 00:17:41,-3
10/10/20 00:18:41,2
10/10/20 00:19:41,-1
10/10/20 00:20:42,0
10/10/20 00:21:42,-1
10/10/20 00:22:42,9
10/10/20 00:23:42,5
10/10/20 00:24:42,-6
10/10/20 00:25:42,-3
10/10/20 00:26:42,0
10/10/20 00:27:43,1
10/10/20 00:28:43,-2
10/10/20 00:29:43,0
10/10/20 00:30:43,5
10/10/20 00:31:43,3
10/10/20 00:32:44,1
10/10/20 00:33:45,0
10/10/20 00:34:45,27
10/10/20 00:35:45,-1
10/10/20 00:36:45,-1
10/10/20 00:37:45,-29
10/10/20 00:38:45,-35
10/10/20 00:39:46,24
10/10/20 00:40:46,-40
10/10/20 00:41:46,1
10/10/20 00:42:46,0
10/10/20 00:43:46,-14
10/10/20 00:44:46,5
10/10/20 00:45:46,5
10/10/20 00:46:47,5
10/10/20 00:47:49,1
10/10/20 00:48:50,7
10/10/20 00:49:50,26
10/10/20 00:50:50,11
10/10/20 00:51:50,15
10/10/20 00:52:50,0
10/10/20 00:53:50,-4
10/10/20 00:54:50,-26
10/10/20 00:55:51,-27
10/10/20 00:56:51,-1
10/10/20 00:57:51,-10
10/10/20 00:58:51,2
10/10/20 00:59:51,4
10/10/20 01:00:51,0
10/10/20 01:01:52,-1
10/10/20 01:02:52,-14
10/10/20 01:03:52,-1
10/10/20 01:04:52,-1
10/10/20 01:05:52,-5
10/10/20 01:06:53,-6
10/10/20 01:07:53,-2
10/10/20 01:08:53,15
10/10/20 01:09:53,-6
10/10/20 01:10:53,-3
10/10/20 01:11:53,-6
10/10/20 01:12:53,-17
10/10/20 01:13:54,0
10/10/20 01:14:54,-17
10/10/20 01:15:54,61
10/10/20 01:16:54,-54
10/10/20 01:17:54,-22
10/10/20 01:18:56,-6
10/10/20 01:19:56,1
10/10/20 01:20:56,0
10/10/20 01:21:57,-8
10/10/20 01:22:57,-5
10/10/20 01:23:57,-2
10/10/20 01:24:57,-1
10/10/20 01:25:57,-10
10/10/20 01:26:57,-2
10/10/20 01:27:57,1
10/10/20 01:28:58,-1
10/10/20 01:29:58,2
10/10/20 01:30:58,17
10/10/20 01:31:58,-1
10/10/20 01:32:58,13
10/10/20 01:33:58,0
10/10/20 01:35:00,2
10/10/20 01:36:00,2
10/10/20 01:37:00,0
10/10/20 01:38:00,-15
10/10/20 01:39:01,-15
10/10/20 01:40:01,0
10/10/20 01:41:01,4
10/10/20 01:42:01,-21
10/10/20 01:43:01,-1
10/10/20 01:44:01,-9
10/10/20 01:45:01,0
10/10/20 01:46:02,0
10/10/20 01:47:02,6
10/10/20 01:48:02,13
10/10/20 01:49:02,-2
10/10/20 01:50:03,-1
10/10/20 01:51:04,-8
10/10/20 01:52:04,-21
10/10/20 01:53:04,-29
10/10/20 01:54:04,-9
10/10/20 01:55:04,-5
10/10/20 01:56:04,-46
10/10/20 01:57:04,0
10/10/20 01:58:05,-5
10/10/20 01:59:05,15
10/10/20 02:00:05,5
10/10/20 02:01:05,32
10/10/20 02:02:05,-1
10/10/20 02:03:05,-19
10/10/20 02:04:06,-3
10/10/20 02:05:05,0
10/10/20 02:06:05,-3
10/10/20 02:07:05,-2
10/10/20 02:08:06,3
10/10/20 02:09:06,0
10/10/20 02:10:06,2
10/10/20 02:11:06,-1
10/10/20 02:12:06,-3
10/10/20 02:13:06,2
10/10/20 02:14:07,1
10/10/20 02:15:07,-7
10/10/20 02:16:07,0
10/10/20 02:17:07,-1
10/10/20 02:18:07,0
10/10/20 02:19:07,3
10/10/20 02:20:10,-3
10/10/20 02:21:10,-9
10/10/20 02:22:10,3
10/10/20 02:23:11,-25
10/10/20 02:24:11,0
10/10/20 02:25:11,0
10/10/20 02:26:11,3
10/10/20 02:27:11,4
10/10/20 02:28:11,7
10/10/20 02:29:12,4
10/10/20 02:30:12,-1
10/10/20 02:31:12,-7
10/10/20 02:32:12,-1
10/10/20 02:33:12,45
10/10/20 02:34:12,-16
10/10/20 02:35:12,2
10/10/20 02:36:13,10
10/10/20 02:37:13,0
10/10/20 02:38:13,-1
10/10/20 02:39:14,0
10/10/20 02:40:14,-5
10/10/20 02:41:14,0
10/10/20 02:42:14,0
10/10/20 02:43:14,-1
10/10/20 02:44:14,-2
10/10/20 02:45:14,-13
10/10/20 02:46:15,-3
10/10/20 02:47:15,-10
10/10/20 02:48:15,0
10/10/20 02:49:15,0
10/10/20 02:50:15,-7
10/10/20 02:51:17,-5
10/10/20 02:52:17,0
10/10/20 02:53:18,-1
10/10/20 02:54:18,3
10/10/20 02:55:18,-6
10/10/20 02:56:18,-7
10/10/20 02:57:18,-4
10/10/20 02:58:18,-17
10/10/20 02:59:19,1
10/10/20 03:00:19,-3
10/10/20 03:01:19,-4
10/10/20 03:02:19,0
10/10/20 03:03:19,-1
10/10/20 03:04:19,-1
10/10/20 03:05:19,-1
10/10/20 03:06:21,-1
10/10/20 03:07:22,0
10/10/20 03:08:22,-1
10/10/20 03:09:22,0
10/10/20 03:10:22,0
10/10/20 03:11:22,10
10/10/20 03:12:22,-4
10/10/20 03:13:22,-1
10/10/20 03:14:23,0
10/10/20 03:15:23,18
10/10/20 03:16:23,-1
10/10/20 03:17:23,4
10/10/20 03:18:23,5
10/10/20 03:19:23,-4
10/10/20 03:20:23,5
10/10/20 03:21:25,4
10/10/20 03:22:25,0
10/10/20 03:23:25,-11
10/10/20 03:24:25,-15
10/10/20 03:25:25,-33
10/10/20 03:26:25,-7
10/10/20 03:27:26,3
10/10/20 03:28:26,-3
10/10/20 03:29:26,3
10/10/20 03:30:26,0
10/10/20 03:31:26,5
10/10/20 03:32:26,9
10/10/20 03:33:26,1
10/10/20 03:34:27,0
10/10/20 03:35:28,-1
10/10/20 03:36:31,0
10/10/20 03:37:32,-1
10/10/20 03:38:32,0
10/10/20 03:39:32,2
10/10/20 03:40:32,-16
10/10/20 03:41:32,-3
10/10/20 03:42:32,0
10/10/20 03:43:32,47
10/10/20 03:44:33,23
10/10/20 03:45:33,0
10/10/20 03:46:33,-1
10/10/20 03:47:33,29
10/10/20 03:48:33,0
10/10/20 03:49:33,0
10/10/20 03:50:34,23
10/10/20 03:51:34,-1
10/10/20 03:52:34,-2
10/10/20 03:53:34,0
10/10/20 03:54:34,16
10/10/20 03:55:34,4
10/10/20 03:56:34,1
10/10/20 03:57:35,0
10/10/20 03:58:35,9
10/10/20 03:59:35,0
10/10/20 04:00:35,-1
10/10/20 04:01:35,2
10/10/20 04:02:35,3
10/10/20 04:03:35,13
10/10/20 04:04:36,-1
10/10/20 04:05:36,-20
10/10/20 04:06:36,0
10/10/20 04:07:41,-1
10/10/20 04:08:41,-5
10/10/20 04:09:42,0
10/10/20 04:10:42,0
10/10/20 04:11:42,0
10/10/20 04:12:42,-4
10/10/20 04:13:42,0
10/10/20 04:14:42,0
10/10/20 04:15:42,1
10/10/20 04:16:43,-1
10/10/20 04:17:43,-4
10/10/20 04:18:43,0
10/10/20 04:19:43,1
10/10/20 04:20:43,81
10/10/20 04:21:43,2
10/10/20 04:22:45,-18
10/10/20 04:23:45,28
10/10/20 04:24:45,4
10/10/20 04:25:45,-28
10/10/20 04:26:46,-7
10/10/20 04:27:46,-6
10/10/20 04:28:46,-45
10/10/20 04:29:46,16
10/10/20 04:30:46,19
10/10/20 04:31:46,-1
10/10/20 04:32:46,-1
10/10/20 04:33:47,0
10/10/20 04:34:47,0
10/10/20 04:35:47,-57
10/10/20 04:36:47,38
10/10/20 04:37:50,-3
10/10/20 04:38:50,-10
10/10/20 04:39:51,6
10/10/20 04:40:51,-11
10/10/20 04:41:51,10
10/10/20 04:42:51,0
10/10/20 04:43:51,-11
10/10/20 04:44:51,-1
10/10/20 04:45:51,-30
10/10/20 04:46:52,0
10/10/20 04:47:52,3
10/10/20 04:48:52,25
10/10/20 04:49:52,0
10/10/20 04:50:52,10
10/10/20 04:51:52,7
10/10/20 04:52:55,-3
10/10/20 04:53:55,-1
10/10/20 04:54:55,-10
10/10/20 04:55:55,0
10/10/20 04:56:55,-3
10/10/20 04:57:55,-1
10/10/20 04:58:55,0
10/10/20 04:59:56,3
10/10/20 05:00:56,0
10/10/20 05:01:56,-2
10/10/20 05:02:56,-7
10/10/20 05:03:56,-4
10/10/20 05:04:56,2
10/10/20 05:05:56,-1
10/10/20 05:06:57,1
10/10/20 05:07:59,-1
10/10/20 05:09:00,1
10/10/20 05:10:00,-1
10/10/20 05:11:00,0
10/10/20 05:12:00,16
10/10/20 05:13:00,-2
10/10/20 05:14:00,-2
10/10/20 05:15:00,7
10/10/20 05:16:01,-2
10/10/20 05:17:01,-4
10/10/20 05:18:01,0
10/10/20 05:19:01,21
10/10/20 05:20:01,13
10/10/20 05:21:01,-2
10/10/20 05:22:01,7
10/10/20 05:23:04,-23
10/10/20 05:24:04,-3
10/10/20 05:25:04,1
10/10/20 05:26:04,-31
10/10/20 05:27:04,6
10/10/20 05:28:04,-13
10/10/20 05:29:04,13
10/10/20 05:30:05,0
10/10/20 05:31:05,-11
10/10/20 05:32:05,8
10/10/20 05:33:05,-41
10/10/20 05:34:05,-7
10/10/20 05:35:05,-9
10/10/20 05:36:05,0
10/10/20 05:37:06,0
10/10/20 05:38:06,7
10/10/20 05:39:07,-1
10/10/20 05:40:07,0
10/10/20 05:41:07,-1
10/10/20 05:42:07,28
10/10/20 05:43:07,-8
10/10/20 05:44:08,-4
10/10/20 05:45:08,0
10/10/20 05:46:08,0
10/10/20 05:47:08,-4
10/10/20 05:48:08,-1
10/10/20 05:49:08,-2
10/10/20 05:50:08,-1
10/10/20 05:51:09,0
10/10/20 05:52:09,11
10/10/20 05:53:09,11
10/10/20 05:54:10,0
10/10/20 05:55:10,-4
10/10/20 05:56:11,1
10/10/20 05:57:11,16
10/10/20 05:58:11,0
10/10/20 05:59:11,-2
10/10/20 06:00:11,-4
10/10/20 06:01:11,-1
10/10/20 06:02:11,1
10/10/20 06:03:12,0
10/10/20 06:04:12,-1
10/10/20 06:05:12,6
10/10/20 06:06:12,23
10/10/20 06:07:12,-1
10/10/20 06:08:12,-16
10/10/20 06:09:14,-16
10/10/20 06:10:14,0
10/10/20 06:11:15,-3
10/10/20 06:12:15,0
10/10/20 06:13:15,-5
10/10/20 06:14:15,26
10/10/20 06:15:15,-1
10/10/20 06:16:15,4
10/10/20 06:17:15,6
10/10/20 06:18:16,4
10/10/20 06:19:16,-1
10/10/20 06:20:16,17
10/10/20 06:21:16,12
10/10/20 06:22:16,-1
10/10/20 06:23:16,9
10/10/20 06:24:16,4
10/10/20 06:25:16,-2
10/10/20 06:26:17,19
10/10/20 06:27:17,-2
10/10/20 06:28:17,0
10/10/20 06:29:17,-9
10/10/20 06:30:17,17
10/10/20 06:31:17,0
10/10/20 06:32:17,4
10/10/20 06:33:18,0
10/10/20 06:34:18,0
10/10/20 06:35:18,1
10/10/20 06:36:18,1
10/10/20 06:37:18,0
10/10/20 06:38:18,1
10/10/20 06:39:22,3
10/10/20 06:40:22,2
10/10/20 06:41:23,1
10/10/20 06:42:23,-29
10/10/20 06:43:23,0
10/10/20 06:44:23,-2
10/10/20 06:45:23,1
10/10/20 06:46:23,0
10/10/20 06:47:23,-1
10/10/20 06:48:24,16
10/10/20 06:49:24,14
10/10/20 06:50:24,-20
10/10/20 06:51:24,-2
10/10/20 06:52:24,0
10/10/20 06:53:24,1
10/10/20 06:54:26,9
10/10/20 06:55:26,1
10/10/20 06:56:27,-3
