timestamp,Infrared to Red Signal Ratio
04/14/21 00:00:50,-8
04/14/21 00:01:50,-6
04/14/21 00:02:50,11
04/14/21 00:03:50,4
04/14/21 00:04:51,-2
04/14/21 00:05:55,-34
04/14/21 00:06:55,19
04/14/21 00:07:55,-3
04/14/21 00:08:55,51
04/14/21 00:09:55,-47
04/14/21 00:10:55,0
04/14/21 00:11:56,51
04/14/21 00:12:56,0
04/14/21 00:13:56,-28
04/14/21 00:14:56,-45
04/14/21 00:15:56,2
04/14/21 00:16:56,-5
04/14/21 00:17:56,12
04/14/21 00:18:57,29
04/14/21 00:19:57,52
04/14/21 00:21:01,0
04/14/21 00:22:01,4
04/14/21 00:23:02,-18
04/14/21 00:24:02,11
04/14/21 00:25:02,0
04/14/21 00:26:02,-18
04/14/21 00:27:02,0
04/14/21 00:28:02,10
04/14/21 00:29:02,-10
04/14/21 00:30:03,-6
04/14/21 00:31:03,9
04/14/21 00:32:03,5
04/14/21 00:33:03,36
04/14/21 00:34:03,-4
04/14/21 00:35:03,28
04/14/21 00:36:07,39
04/14/21 00:37:07,0
04/14/21 00:38:07,-6
04/14/21 00:39:07,0
04/14/21 00:40:07,43
04/14/21 00:41:07,30
04/14/21 00:42:07,0
04/14/21 00:43:08,-65
04/14/21 00:44:08,-54
04/14/21 00:45:08,0
04/14/21 00:46:08,11
04/14/21 00:47:08,19
04/14/21 00:48:08,6
04/14/21 00:49:08,3
04/14/21 00:50:09,1
04/14/21 00:51:10,-53
04/14/21 00:52:11,0
04/14/21 00:53:11,0
04/14/21 00:54:11,0
04/14/21 00:55:11,3
04/14/21 00:56:11,9
04/14/21 00:57:11,21
04/14/21 00:58:11,-24
04/14/21 00:59:12,3
04/14/21 01:00:12,52
04/14/21 01:01:12,16
04/14/21 01:02:12,-30
04/14/21 01:03:12,0
04/14/21 01:04:12,0
04/14/21 01:05:13,24
04/14/21 01:06:16,4
04/14/21 01:07:16,-2
04/14/21 01:08:16,0
04/14/21 01:09:16,26
04/14/21 01:10:16,9
04/14/21 01:11:17,13
04/14/21 01:12:17,0
04/14/21 01:13:17,2
04/14/21 01:14:17,0
04/14/21 01:15:17,-41
04/14/21 01:16:17,0
04/14/21 01:17:17,4
04/14/21 01:18:18,0
04/14/21 01:19:18,-8
04/14/21 01:20:18,7
04/14/21 01:21:21,-31
04/14/21 01:22:21,-4
04/14/21 01:23:21,13
04/14/21 01:24:21,-21
04/14/21 01:25:21,0
04/14/21 01:26:21,-12
04/14/21 01:27:22,0
04/14/21 01:28:22,4
04/14/21 01:29:22,-3
04/14/21 01:30:22,0
04/14/21 01:31:22,7
04/14/21 01:32:22,31
04/14/21 01:33:22,-5
04/14/21 01:34:23,-2
04/14/21 01:35:23,-39
04/14/21 01:36:24,1
04/14/21 01:37:24,-4
04/14/21 01:38:25,0
04/14/21 01:39:25,-1
04/14/21 01:40:25,41
04/14/21 01:41:25,3
04/14/21 01:42:25,-4
04/14/21 01:43:25,0
04/14/21 01:44:25,1
04/14/21 01:45:26,0
04/14/21 01:46:26,1
04/14/21 01:47:26,-49
04/14/21 01:48:26,1
04/14/21 01:49:26,43
04/14/21 01:50:26,-21
04/14/21 01:51:28,-2
04/14/21 01:52:28,0
04/14/21 01:53:28,-7
04/14/21 01:54:29,0
04/14/21 01:55:29,0
04/14/21 01:56:29,-6
04/14/21 01:57:29,-63
04/14/21 01:58:29,10
04/14/21 01:59:29,58
04/14/21 02:00:29,39
04/14/21 02:01:30,4
04/14/21 02:02:30,-17
04/14/21 02:03:30,0
04/14/21 02:04:30,13
04/14/21 02:05:30,-6
04/14/21 02:06:34,3
04/14/21 02:07:34,18
04/14/21 02:08:34,-1
04/14/21 02:09:34,7
04/14/21 02:10:34,20
04/14/21 02:11:34,26
