timestamp,Infrared to Red Signal Ratio
12/24/20 00:00:12,-1
12/24/20 00:01:12,-9
12/24/20 00:02:13,11
12/24/20 00:03:13,-3
12/24/20 00:04:13,0
12/24/20 00:05:13,5
12/24/20 00:06:13,4
12/24/20 00:07:13,-3
12/24/20 00:08:13,0
12/24/20 00:09:15,0
12/24/20 00:10:16,0
12/24/20 00:11:16,2
12/24/20 00:12:16,-5
12/24/20 00:13:16,-2
12/24/20 00:14:16,-1
12/24/20 00:15:16,0
12/24/20 00:16:16,0
12/24/20 00:17:17,-1
12/24/20 00:18:17,44
12/24/20 00:19:17,0
12/24/20 00:20:17,0
12/24/20 00:21:17,3
12/24/20 00:22:17,0
12/24/20 00:23:18,-19
12/24/20 00:24:20,6
12/24/20 00:25:21,0
12/24/20 00:26:21,-2
12/24/20 00:27:21,-6
12/24/20 00:28:21,-13
12/24/20 00:29:21,11
12/24/20 00:30:21,19
12/24/20 00:31:22,0
12/24/20 00:32:22,5
12/24/20 00:33:22,6
12/24/20 00:34:22,-2
12/24/20 00:35:22,-4
12/24/20 00:36:22,8
12/24/20 00:37:22,22
12/24/20 00:38:22,14
12/24/20 00:39:23,1
12/24/20 00:40:24,-33
12/24/20 00:41:24,-10
12/24/20 00:42:24,5
12/24/20 00:43:24,12
12/24/20 00:44:24,13
12/24/20 00:45:25,-2
12/24/20 00:46:25,-3
12/24/20 00:47:25,6
12/24/20 00:48:25,0
12/24/20 00:49:25,9
12/24/20 00:50:25,9
12/24/20 00:51:25,0
12/24/20 00:52:26,-1
12/24/20 00:53:26,0
12/24/20 00:54:26,1
12/24/20 00:55:28,0
12/24/20 00:56:28,-7
12/24/20 00:57:28,-1
12/24/20 00:58:29,-27
12/24/20 00:59:29,33
12/24/20 01:00:29,22
12/24/20 01:01:29,0
12/24/20 01:02:29,5
12/24/20 01:03:29,3
12/24/20 01:04:30,7
12/24/20 01:05:30,-2
12/24/20 01:06:30,16
12/24/20 01:07:30,22
12/24/20 01:08:30,-1
12/24/20 01:09:30,-1
12/24/20 01:10:32,-34
12/24/20 01:11:32,-1
12/24/20 01:12:32,-3
12/24/20 01:13:32,-25
12/24/20 01:14:32,-12
12/24/20 01:15:32,-24
12/24/20 01:16:33,-6
12/24/20 01:17:33,-5
12/24/20 01:18:33,53
12/24/20 01:19:33,2
12/24/20 01:20:33,2
12/24/20 01:21:33,0
12/24/20 01:22:34,2
12/24/20 01:23:34,0
12/24/20 01:24:34,0
12/24/20 01:25:35,2
12/24/20 01:26:35,-3
12/24/20 01:27:35,2
12/24/20 01:28:35,4
12/24/20 01:29:35,0
12/24/20 01:30:35,5
12/24/20 01:31:36,0
12/24/20 01:32:36,3
12/24/20 01:33:36,-3
12/24/20 01:34:36,3
12/24/20 01:35:36,8
12/24/20 01:36:36,9
12/24/20 01:37:37,16
12/24/20 01:38:37,-3
12/24/20 01:39:37,-9
12/24/20 01:40:38,0
12/24/20 01:41:38,-10
12/24/20 01:42:38,3
12/24/20 01:43:38,1
12/24/20 01:44:38,0
12/24/20 01:45:39,17
12/24/20 01:46:39,0
12/24/20 01:47:39,0
12/24/20 01:48:39,0
12/24/20 01:49:39,3
12/24/20 01:50:39,4
12/24/20 01:51:39,-2
12/24/20 01:52:40,10
12/24/20 01:53:40,0
12/24/20 01:54:40,4
12/24/20 01:55:41,1
12/24/20 01:56:41,-12
12/24/20 01:57:41,12
12/24/20 01:58:41,1
12/24/20 01:59:41,-9
12/24/20 02:00:41,-4
12/24/20 02:01:42,7
12/24/20 02:02:42,0
12/24/20 02:03:42,3
12/24/20 02:04:42,3
12/24/20 02:05:42,5
12/24/20 02:06:42,3
12/24/20 02:07:43,1
12/24/20 02:08:43,-7
12/24/20 02:09:43,-3
12/24/20 02:10:45,-1
12/24/20 02:11:45,53
12/24/20 02:12:46,0
12/24/20 02:13:46,1
12/24/20 02:14:46,-1
12/24/20 02:15:46,8
12/24/20 02:16:46,-27
12/24/20 02:17:46,-33
12/24/20 02:18:46,0
12/24/20 02:19:47,9
12/24/20 02:20:47,-22
12/24/20 02:21:47,-4
12/24/20 02:22:47,-6
12/24/20 02:23:47,-5
12/24/20 02:24:47,0
12/24/20 02:25:47,-2
12/24/20 02:26:49,0
12/24/20 02:27:49,5
12/24/20 02:28:49,0
12/24/20 02:29:49,-13
12/24/20 02:30:49,3
12/24/20 02:31:50,-1
12/24/20 02:32:50,-2
12/24/20 02:33:50,-1
12/24/20 02:34:50,9
12/24/20 02:35:50,5
12/24/20 02:36:50,-2
12/24/20 02:37:50,-1
12/24/20 02:38:51,0
12/24/20 02:39:51,18
12/24/20 02:40:51,0
12/24/20 02:41:52,8
12/24/20 02:42:52,-20
12/24/20 02:43:52,-9
12/24/20 02:44:52,0
12/24/20 02:45:52,-8
12/24/20 02:46:53,-7
12/24/20 02:47:53,0
12/24/20 02:48:53,0
12/24/20 02:49:53,-32
12/24/20 02:50:53,16
12/24/20 02:51:53,-4
12/24/20 02:52:54,-3
12/24/20 02:53:54,-1
12/24/20 02:54:54,-9
12/24/20 02:55:54,0
12/24/20 02:56:55,-26
12/24/20 02:57:55,28
12/24/20 02:58:55,-26
12/24/20 02:59:55,0
12/24/20 03:00:56,-11
12/24/20 03:01:56,-4
12/24/20 03:02:56,-13
12/24/20 03:03:56,0
12/24/20 03:04:56,-1
12/24/20 03:05:56,-8
12/24/20 03:06:56,-1
12/24/20 03:07:57,0
12/24/20 03:08:57,2
12/24/20 03:09:57,-5
12/24/20 03:10:57,0
12/24/20 03:11:59,0
12/24/20 03:12:59,0
12/24/20 03:13:59,-1
12/24/20 03:14:59,-3
12/24/20 03:15:59,-1
12/24/20 03:17:00,6
12/24/20 03:18:00,-8
12/24/20 03:19:00,0
12/24/20 03:20:00,0
12/24/20 03:21:00,0
12/24/20 03:22:00,0
12/24/20 03:23:00,0
12/24/20 03:24:01,0
12/24/20 03:25:01,7
12/24/20 03:26:01,-6
12/24/20 03:27:02,7
12/24/20 03:28:02,0
12/24/20 03:29:02,6
12/24/20 03:30:03,3
12/24/20 03:31:03,-1
12/24/20 03:32:03,-1
12/24/20 03:33:03,-1
12/24/20 03:34:03,3
12/24/20 03:35:03,-2
12/24/20 03:36:04,6
12/24/20 03:37:04,12
12/24/20 03:38:04,1
12/24/20 03:39:04,0
12/24/20 03:40:04,-1
12/24/20 03:41:04,-1
12/24/20 03:42:05,1
12/24/20 03:43:05,-1
12/24/20 03:44:06,-2
