timestamp,Infrared to Red Signal Ratio
04/07/21 00:00:25,-13
04/07/21 00:01:25,23
04/07/21 00:02:25,-8
04/07/21 00:03:25,-71
04/07/21 00:04:25,0
04/07/21 00:05:26,-39
04/07/21 00:06:26,-77
04/07/21 00:07:26,-73
04/07/21 00:08:26,0
04/07/21 00:09:29,0
04/07/21 00:10:29,-12
04/07/21 00:11:29,-12
04/07/21 00:12:29,-3
04/07/21 00:13:29,-60
04/07/21 00:14:29,0
04/07/21 00:15:29,0
04/07/21 00:16:30,-53
04/07/21 00:17:30,13
04/07/21 00:18:30,0
04/07/21 00:19:30,38
04/07/21 00:20:30,26
04/07/21 00:21:30,0
04/07/21 00:22:31,0
04/07/21 00:23:31,13
04/07/21 00:24:33,-10
04/07/21 00:25:33,-29
04/07/21 00:26:33,-28
04/07/21 00:27:34,-1
04/07/21 00:28:34,20
04/07/21 00:29:34,0
04/07/21 00:30:34,0
04/07/21 00:31:34,3
04/07/21 00:32:34,6
04/07/21 00:33:34,-1
04/07/21 00:34:35,0
04/07/21 00:35:35,-2
04/07/21 00:36:35,-41
04/07/21 00:37:35,11
04/07/21 00:38:35,0
04/07/21 00:39:36,0
04/07/21 00:40:36,-3
04/07/21 00:41:36,-17
04/07/21 00:42:36,-13
04/07/21 00:43:36,-8
04/07/21 00:44:37,-7
04/07/21 00:45:37,-35
04/07/21 00:46:37,-22
04/07/21 00:47:37,-23
04/07/21 00:48:37,-27
04/07/21 00:49:37,0
04/07/21 00:50:38,-59
04/07/21 00:51:38,12
04/07/21 00:52:38,9
04/07/21 00:53:38,6
04/07/21 00:54:40,-4
04/07/21 00:55:40,4
04/07/21 00:56:41,12
04/07/21 00:57:41,0
04/07/21 00:58:41,8
04/07/21 00:59:41,2
04/07/21 01:00:41,0
04/07/21 01:01:41,-41
04/07/21 01:02:41,-29
04/07/21 01:03:42,8
04/07/21 01:04:42,-13
04/07/21 01:05:42,8
04/07/21 01:06:42,13
04/07/21 01:07:42,2
04/07/21 01:08:42,6
04/07/21 01:09:44,24
04/07/21 01:10:44,-7
04/07/21 01:11:44,19
04/07/21 01:12:44,34
04/07/21 01:13:44,0
04/07/21 01:14:45,-21
04/07/21 01:15:45,0
04/07/21 01:16:45,-26
04/07/21 01:17:45,-12
04/07/21 01:18:45,21
04/07/21 01:19:45,11
04/07/21 01:20:45,-2
04/07/21 01:21:46,4
04/07/21 01:22:46,0
04/07/21 01:23:46,0
04/07/21 01:24:46,4
04/07/21 01:25:47,13
04/07/21 01:26:47,-1
04/07/21 01:27:47,-12
04/07/21 01:28:47,3
04/07/21 01:29:47,1
04/07/21 01:30:47,0
04/07/21 01:31:48,-10
04/07/21 01:32:48,-12
04/07/21 01:33:48,0
04/07/21 01:34:48,-20
04/07/21 01:35:48,1
04/07/21 01:36:48,-28
04/07/21 01:37:48,4
04/07/21 01:38:49,-14
04/07/21 01:39:49,16
04/07/21 01:40:51,4
04/07/21 01:41:51,-4
04/07/21 01:42:51,0
04/07/21 01:43:51,-8
04/07/21 01:44:51,3
04/07/21 01:45:51,-1
04/07/21 01:46:51,0
04/07/21 01:47:52,-2
04/07/21 01:48:52,0
04/07/21 01:49:52,4
04/07/21 01:50:52,0
04/07/21 01:51:52,-28
04/07/21 01:52:52,1
04/07/21 01:53:52,4
04/07/21 01:54:53,-1
04/07/21 01:55:54,1
04/07/21 01:56:54,0
04/07/21 01:57:54,0
04/07/21 01:58:54,0
04/07/21 01:59:54,0
04/07/21 02:00:55,-4
04/07/21 02:01:55,-21
04/07/21 02:02:55,8
04/07/21 02:03:55,5
04/07/21 02:04:55,0
04/07/21 02:05:55,4
04/07/21 02:06:56,0
04/07/21 02:07:56,0
04/07/21 02:08:56,0
04/07/21 02:09:56,6
04/07/21 02:10:58,-23
04/07/21 02:11:58,-5
04/07/21 02:12:58,11
04/07/21 02:13:59,-8
04/07/21 02:14:59,0
04/07/21 02:15:59,0
04/07/21 02:16:59,-7
04/07/21 02:17:59,-8
04/07/21 02:18:59,0
04/07/21 02:19:59,-10
04/07/21 02:21:00,0
04/07/21 02:22:00,0
04/07/21 02:23:00,-1
04/07/21 02:24:00,-10
04/07/21 02:25:00,39
04/07/21 02:26:02,24
04/07/21 02:27:02,1
04/07/21 02:28:02,-11
04/07/21 02:29:02,-11
04/07/21 02:30:02,-29
04/07/21 02:31:02,23
04/07/21 02:32:03,39
04/07/21 02:33:03,-8
04/07/21 02:34:03,-71
04/07/21 02:35:03,15
04/07/21 02:36:03,13
04/07/21 02:37:03,0
04/07/21 02:38:03,-26
04/07/21 02:39:04,0
04/07/21 02:40:04,9
04/07/21 02:41:05,-16
04/07/21 02:42:05,-9
04/07/21 02:43:06,14
04/07/21 02:44:06,-2
04/07/21 02:45:06,0
04/07/21 02:46:06,0
04/07/21 02:47:06,0
04/07/21 02:48:06,6
04/07/21 02:49:06,-13
04/07/21 02:50:07,-13
04/07/21 02:51:07,10
04/07/21 02:52:07,-20
04/07/21 02:53:07,-12
04/07/21 02:54:07,-4
04/07/21 02:55:07,0
04/07/21 02:56:09,-4
04/07/21 02:57:09,15
04/07/21 02:58:09,-7
04/07/21 02:59:09,-6
04/07/21 03:00:09,0
04/07/21 03:01:09,0
04/07/21 03:02:09,0
04/07/21 03:03:10,-2
04/07/21 03:04:10,17
04/07/21 03:05:10,24
04/07/21 03:06:10,10
04/07/21 03:07:10,8
04/07/21 03:08:10,-1
04/07/21 03:09:10,0
04/07/21 03:10:11,-35
04/07/21 03:11:13,9
04/07/21 03:12:14,4
04/07/21 03:13:14,0
04/07/21 03:14:14,8
04/07/21 03:15:14,16
04/07/21 03:16:14,-4
04/07/21 03:17:14,-4
04/07/21 03:18:14,0
04/07/21 03:19:15,-33
04/07/21 03:20:15,-22
04/07/21 03:21:15,2
04/07/21 03:22:15,-12
04/07/21 03:23:15,17
04/07/21 03:24:15,-54
04/07/21 03:25:15,6
04/07/21 03:26:16,20
04/07/21 03:27:16,-6
04/07/21 03:28:16,0
04/07/21 03:29:16,-5
04/07/21 03:30:16,2
04/07/21 03:31:16,11
04/07/21 03:32:17,8
04/07/21 03:33:17,5
04/07/21 03:34:17,0
04/07/21 03:35:17,0
04/07/21 03:36:17,6
04/07/21 03:37:17,0
04/07/21 03:38:17,18
04/07/21 03:39:18,-8
04/07/21 03:40:18,-8
04/07/21 03:41:20,0
04/07/21 03:42:21,0
04/07/21 03:43:21,3
04/07/21 03:44:21,-5
04/07/21 03:45:21,-28
04/07/21 03:46:21,64
04/07/21 03:47:21,43
04/07/21 03:48:22,41
04/07/21 03:49:22,25
04/07/21 03:50:22,-48
04/07/21 03:51:22,1
04/07/21 03:52:22,29
04/07/21 03:53:22,15
04/07/21 03:54:22,0
