timestamp,Infrared to Red Signal Ratio
03/22/21 00:00:03,0
03/22/21 00:01:03,7
03/22/21 00:02:03,4
03/22/21 00:03:04,-25
03/22/21 00:04:04,-6
03/22/21 00:05:04,12
03/22/21 00:06:04,7
03/22/21 00:07:04,3
03/22/21 00:08:10,7
03/22/21 00:09:10,11
03/22/21 00:10:10,-4
03/22/21 00:11:10,0
03/22/21 00:12:10,2
03/22/21 00:13:10,3
03/22/21 00:14:11,0
03/22/21 00:15:11,0
03/22/21 00:16:11,3
03/22/21 00:17:11,10
03/22/21 00:18:11,-6
03/22/21 00:19:11,-2
03/22/21 00:20:12,-2
03/22/21 00:21:12,1
03/22/21 00:22:12,10
03/22/21 00:23:14,3
03/22/21 00:24:15,20
03/22/21 00:25:15,0
03/22/21 00:26:15,0
03/22/21 00:27:15,-3
03/22/21 00:28:15,2
03/22/21 00:29:15,24
03/22/21 00:30:16,-4
03/22/21 00:31:16,2
03/22/21 00:32:16,9
03/22/21 00:33:16,36
03/22/21 00:34:16,-1
03/22/21 00:35:16,-20
03/22/21 00:36:16,-8
03/22/21 00:37:17,-1
03/22/21 00:38:19,3
03/22/21 00:39:20,12
03/22/21 00:40:20,-26
03/22/21 00:41:20,2
03/22/21 00:42:20,7
03/22/21 00:43:20,14
03/22/21 00:44:20,-1
03/22/21 00:45:20,-1
03/22/21 00:46:21,-1
03/22/21 00:47:21,-4
03/22/21 00:48:21,0
03/22/21 00:49:21,-2
03/22/21 00:50:21,-1
03/22/21 00:51:21,25
03/22/21 00:52:22,6
03/22/21 00:53:25,0
03/22/21 00:54:25,-7
03/22/21 00:55:25,6
03/22/21 00:56:25,14
03/22/21 00:57:25,-1
03/22/21 00:58:26,13
03/22/21 00:59:26,-2
03/22/21 01:00:26,18
03/22/21 01:01:26,-15
03/22/21 01:02:26,29
03/22/21 01:03:26,0
03/22/21 01:04:26,2
03/22/21 01:05:27,60
03/22/21 01:06:27,-1
03/22/21 01:07:27,29
03/22/21 01:08:29,-3
03/22/21 01:09:29,-2
03/22/21 01:10:29,0
03/22/21 01:11:29,-7
03/22/21 01:12:29,1
03/22/21 01:13:30,11
03/22/21 01:14:30,18
03/22/21 01:15:30,34
03/22/21 01:16:30,-3
03/22/21 01:17:30,0
03/22/21 01:18:30,2
03/22/21 01:19:30,13
03/22/21 01:20:31,0
03/22/21 01:21:31,6
03/22/21 01:22:31,-1
03/22/21 01:23:30,0
03/22/21 01:24:31,-6
03/22/21 01:25:31,-1
03/22/21 01:26:31,1
03/22/21 01:27:31,4
03/22/21 01:28:31,-1
03/22/21 01:29:31,8
03/22/21 01:30:31,2
03/22/21 03:03:01,0
03/22/21 03:04:01,-1
03/22/21 03:05:01,0
03/22/21 03:06:01,-24
03/22/21 03:07:01,0
03/22/21 03:08:02,0
03/22/21 03:09:02,0
03/22/21 03:10:03,43
03/22/21 03:11:03,0
03/22/21 03:12:03,-13
03/22/21 03:13:03,1
03/22/21 03:14:04,0
03/22/21 03:15:04,-4
03/22/21 03:16:04,1
03/22/21 03:17:04,-1
03/22/21 03:18:04,-1
03/22/21 03:19:04,6
03/22/21 03:20:04,0
03/22/21 03:21:05,-1
03/22/21 03:22:05,0
03/22/21 03:23:05,0
03/22/21 03:24:05,-6
03/22/21 03:25:05,0
03/22/21 03:26:06,0
03/22/21 03:27:06,0
03/22/21 03:28:06,-1
03/22/21 03:29:06,-1
03/22/21 03:30:06,-6
03/22/21 03:31:06,1
03/22/21 03:32:07,-4
03/22/21 03:33:07,-2
03/22/21 03:34:07,2
03/22/21 03:35:07,-1
03/22/21 03:36:07,1
03/22/21 03:37:07,-3
03/22/21 03:38:07,-2
03/22/21 03:39:08,-2
03/22/21 03:40:12,-2
03/22/21 03:41:12,-1
03/22/21 03:42:12,-1
03/22/21 03:43:12,-3
03/22/21 03:44:12,14
03/22/21 03:45:12,4
03/22/21 03:46:13,54
03/22/21 03:47:13,-1
03/22/21 03:48:13,-7
03/22/21 03:49:13,-1
03/22/21 03:50:13,-1
03/22/21 03:51:13,-1
03/22/21 03:52:14,-2
03/22/21 03:53:14,0
03/22/21 03:54:14,5
03/22/21 03:55:15,0
03/22/21 03:56:15,-2
03/22/21 03:57:15,28
03/22/21 03:58:16,15
03/22/21 03:59:16,0
03/22/21 04:00:16,-14
03/22/21 04:01:16,-1
03/22/21 04:02:16,-1
03/22/21 04:03:16,0
03/22/21 04:04:16,-4
03/22/21 04:05:17,0
03/22/21 04:06:17,-4
03/22/21 04:07:17,-3
03/22/21 04:08:17,-5
03/22/21 04:09:17,39
03/22/21 04:10:19,-3
03/22/21 04:11:19,0
03/22/21 04:12:20,-1
03/22/21 04:13:20,-2
03/22/21 04:14:20,0
03/22/21 04:15:20,-32
03/22/21 04:16:20,0
03/22/21 04:17:20,-1
03/22/21 04:18:20,-1
03/22/21 04:19:21,3
03/22/21 04:20:21,-2
03/22/21 04:21:21,25
03/22/21 04:22:21,11
03/22/21 04:23:21,6
03/22/21 04:24:21,-2
03/22/21 04:25:24,0
03/22/21 04:26:24,14
03/22/21 04:27:25,56
03/22/21 04:28:25,-4
03/22/21 04:29:25,-11
03/22/21 04:30:25,64
03/22/21 04:31:25,25
03/22/21 04:32:25,6
03/22/21 04:33:25,31
03/22/21 04:34:26,13
03/22/21 04:35:26,14
03/22/21 04:36:26,0
03/22/21 04:37:26,7
03/22/21 04:38:26,3
03/22/21 04:39:26,-3
03/22/21 04:40:28,11
03/22/21 04:41:28,31
03/22/21 04:42:28,4
03/22/21 04:43:28,-35
03/22/21 04:44:28,-26
03/22/21 04:45:28,13
03/22/21 04:46:29,14
03/22/21 04:47:29,14
03/22/21 04:48:29,-1
03/22/21 04:49:29,13
03/22/21 04:50:29,75
03/22/21 04:51:29,-11
03/22/21 04:52:29,-14
03/22/21 04:53:30,-5
03/22/21 04:54:30,0
03/22/21 04:55:30,11
03/22/21 04:56:33,-2
03/22/21 04:57:34,-26
03/22/21 04:58:34,-9
03/22/21 04:59:34,28
03/22/21 05:00:34,18
03/22/21 05:01:34,-16
03/22/21 05:02:34,-2
03/22/21 05:03:34,-1
03/22/21 05:04:35,-3
03/22/21 05:05:35,-6
03/22/21 05:06:35,-8
03/22/21 05:07:35,2
03/22/21 05:08:35,1
03/22/21 05:09:35,-8
03/22/21 05:10:36,-4
03/22/21 05:11:38,0
03/22/21 05:12:38,-10
03/22/21 05:13:38,-11
03/22/21 05:14:38,-20
03/22/21 05:15:38,0
03/22/21 05:16:38,-15
03/22/21 05:17:39,-15
03/22/21 05:18:39,-4
03/22/21 05:19:39,-5
03/22/21 05:20:39,-15
03/22/21 05:21:39,-13
03/22/21 05:22:39,1
03/22/21 05:23:40,-1
03/22/21 05:24:40,-3
03/22/21 05:25:40,2
03/22/21 05:26:41,1
03/22/21 05:27:41,-8
03/22/21 05:28:41,-2
03/22/21 05:29:41,-4
03/22/21 05:30:42,0
03/22/21 05:31:42,-5
03/22/21 05:32:42,-2
03/22/21 05:33:42,-3
03/22/21 05:34:42,-9
03/22/21 05:35:42,-1
03/22/21 05:36:42,9
03/22/21 05:37:43,-1
03/22/21 05:38:43,-5
03/22/21 05:39:43,-4
03/22/21 05:40:43,-3
03/22/21 05:41:48,-20
03/22/21 05:42:48,-13
03/22/21 05:43:48,-9
03/22/21 05:44:48,-2
03/22/21 05:45:48,-2
03/22/21 05:46:48,0
03/22/21 05:47:49,0
03/22/21 05:48:49,-3
03/22/21 05:49:49,0
03/22/21 05:50:49,0
03/22/21 05:51:49,0
03/22/21 05:52:49,-1
03/22/21 05:53:49,-1
03/22/21 05:54:50,-1
03/22/21 05:55:50,0
03/22/21 05:56:54,-2
03/22/21 05:57:54,-16
03/22/21 05:58:54,-7
03/22/21 05:59:55,-85
03/22/21 06:00:55,0
03/22/21 06:01:55,0
03/22/21 06:02:55,0
03/22/21 06:03:55,-24
03/22/21 06:04:55,33
03/22/21 06:05:56,43
03/22/21 06:06:56,34
03/22/21 06:07:56,2
03/22/21 06:08:56,-1
03/22/21 06:09:56,-11
03/22/21 06:10:56,-1
03/22/21 06:11:55,-1
03/22/21 06:12:56,0
03/22/21 06:13:56,9
03/22/21 06:14:56,-25
03/22/21 06:15:56,0
03/22/21 06:16:56,0
03/22/21 06:17:56,36
03/22/21 06:18:57,37
03/22/21 06:19:57,-1
03/22/21 06:20:57,2
03/22/21 06:21:57,2
03/22/21 06:22:57,-5
03/22/21 06:23:57,0
03/22/21 06:24:57,-1
03/22/21 06:25:58,-1
03/22/21 06:27:00,-1
03/22/21 06:28:00,-1
03/22/21 06:29:00,-1
03/22/21 06:30:00,-1
03/22/21 06:31:00,2
03/22/21 06:32:01,-3
03/22/21 06:33:01,17
03/22/21 06:34:01,-4
03/22/21 06:35:01,-1
03/22/21 06:36:01,-5
03/22/21 06:37:01,55
03/22/21 06:38:01,6
03/22/21 06:39:02,15
03/22/21 06:40:02,21
03/22/21 06:41:02,-18
03/22/21 06:42:03,0
03/22/21 06:43:03,-2
03/22/21 06:44:03,1
03/22/21 06:45:04,-10
03/22/21 06:46:04,-17
03/22/21 06:47:04,-17
03/22/21 06:48:04,-7
03/22/21 06:49:04,-8
03/22/21 06:50:04,-22
03/22/21 06:51:04,-14
03/22/21 06:52:05,-4
03/22/21 06:53:05,-1
03/22/21 06:54:05,0
03/22/21 06:55:05,-5
03/22/21 06:56:05,1
03/22/21 06:57:05,0
03/22/21 06:58:08,0
03/22/21 06:59:09,-8
03/22/21 07:00:09,-1
03/22/21 07:01:09,-1
03/22/21 07:02:09,4
03/22/21 07:03:09,-2
03/22/21 07:04:09,-1
03/22/21 07:05:09,0
03/22/21 07:06:10,0
03/22/21 07:07:10,-1
03/22/21 07:08:10,0
03/22/21 07:09:10,-3
03/22/21 07:10:10,-7
03/22/21 07:11:10,1
03/22/21 07:12:10,28
03/22/21 07:13:13,14
03/22/21 07:14:13,0
03/22/21 07:15:13,1
03/22/21 07:16:14,-4
03/22/21 07:17:14,-8
03/22/21 07:18:14,3
03/22/21 07:19:14,0
03/22/21 07:20:14,-1
03/22/21 07:21:14,0
03/22/21 07:22:14,4
03/22/21 07:23:15,-1
03/22/21 07:24:15,0
03/22/21 07:25:15,0
03/22/21 07:26:15,-15
03/22/21 10:23:02,-7
03/22/21 10:24:02,4
