timestamp,Infrared to Red Signal Ratio
11/06/21 00:00:06,2
11/06/21 00:01:06,-13
11/06/21 00:02:06,0
11/06/21 00:03:06,-57
11/06/21 00:04:07,2
11/06/21 00:05:07,69
11/06/21 00:06:07,59
11/06/21 00:07:07,17
11/06/21 00:08:07,-4
11/06/21 00:09:07,78
11/06/21 00:10:07,4
11/06/21 00:11:08,3
11/06/21 00:12:08,-20
11/06/21 00:13:08,-6
11/06/21 00:14:08,22
11/06/21 00:15:08,-4
11/06/21 00:16:08,18
11/06/21 00:17:08,-12
11/06/21 00:18:09,-3
11/06/21 00:19:09,0
11/06/21 00:20:09,5
11/06/21 00:21:09,-23
11/06/21 00:22:09,9
11/06/21 00:23:09,0
11/06/21 00:24:10,-10
11/06/21 00:25:10,26
11/06/21 00:26:10,9
11/06/21 00:27:10,0
11/06/21 00:28:10,43
11/06/21 00:29:10,0
11/06/21 00:30:10,-11
11/06/21 00:31:11,4
11/06/21 00:32:11,0
11/06/21 00:33:11,10
11/06/21 00:34:11,5
11/06/21 00:35:11,9
11/06/21 00:36:11,-4
11/06/21 00:37:11,-7
11/06/21 00:38:12,2
11/06/21 00:39:12,-1
11/06/21 00:40:12,8
11/06/21 00:41:12,0
11/06/21 00:42:12,1
11/06/21 00:43:12,-8
11/06/21 00:44:13,12
11/06/21 00:45:13,39
11/06/21 00:46:13,49
11/06/21 00:47:13,-48
11/06/21 00:48:13,7
11/06/21 00:49:13,7
11/06/21 00:50:13,65
11/06/21 00:51:14,2
11/06/21 00:52:14,-4
11/06/21 00:53:14,-8
11/06/21 00:54:14,-16
11/06/21 00:55:14,9
11/06/21 00:56:14,0
11/06/21 00:57:14,24
11/06/21 00:58:15,3
11/06/21 00:59:15,-8
11/06/21 01:00:15,7
11/06/21 01:01:15,21
11/06/21 01:02:15,7
11/06/21 01:03:15,43
11/06/21 01:04:16,25
11/06/21 01:05:16,0
11/06/21 01:06:16,-2
11/06/21 01:07:16,-2
11/06/21 01:08:16,26
11/06/21 01:09:16,0
11/06/21 01:10:16,30
11/06/21 01:11:17,-34
11/06/21 01:12:17,-19
11/06/21 01:13:17,-14
11/06/21 01:14:17,15
11/06/21 01:15:17,7
11/06/21 01:16:17,2
11/06/21 01:17:17,-2
11/06/21 01:18:18,17
11/06/21 01:19:18,4
11/06/21 01:20:18,-13
11/06/21 01:21:18,0
11/06/21 01:22:18,-4
11/06/21 01:23:18,0
11/06/21 01:24:19,0
11/06/21 01:25:19,-2
