timestamp,Infrared to Red Signal Ratio
05/12/21 00:00:10,-7
05/12/21 00:01:10,-4
05/12/21 00:02:10,-8
05/12/21 00:03:10,0
05/12/21 00:04:10,6
05/12/21 00:05:11,0
05/12/21 00:06:10,-29
05/12/21 00:07:10,0
05/12/21 00:08:11,-10
05/12/21 00:09:11,-10
05/12/21 00:10:11,-44
05/12/21 00:11:11,30
05/12/21 00:12:11,0
05/12/21 00:13:11,4
05/12/21 00:14:11,-8
05/12/21 00:15:12,-18
05/12/21 00:16:12,0
05/12/21 00:17:12,6
05/12/21 00:18:12,0
05/12/21 00:19:12,13
05/12/21 00:20:12,0
05/12/21 00:21:14,-45
05/12/21 00:22:14,-22
05/12/21 00:23:14,27
05/12/21 00:24:14,7
05/12/21 00:25:14,0
05/12/21 00:26:14,21
05/12/21 00:27:15,0
05/12/21 00:28:15,13
05/12/21 00:29:15,0
05/12/21 00:30:15,27
05/12/21 00:31:15,49
05/12/21 00:32:15,0
05/12/21 00:33:15,0
05/12/21 00:34:16,20
05/12/21 00:35:16,-4
05/12/21 00:36:18,-5
05/12/21 00:37:18,0
05/12/21 00:38:18,0
05/12/21 00:39:19,0
05/12/21 00:40:19,0
05/12/21 00:41:19,-30
05/12/21 00:42:19,-17
05/12/21 00:43:19,0
05/12/21 00:44:19,0
05/12/21 00:45:19,2
05/12/21 00:46:20,0
05/12/21 00:47:20,-15
05/12/21 00:48:20,-21
05/12/21 00:49:20,0
05/12/21 00:50:20,-1
05/12/21 00:51:20,21
05/12/21 00:52:21,-12
05/12/21 00:53:21,7
05/12/21 00:54:21,-33
05/12/21 00:55:21,32
05/12/21 00:56:21,5
05/12/21 00:57:21,32
05/12/21 00:58:21,22
05/12/21 00:59:22,0
05/12/21 01:00:22,6
05/12/21 01:01:22,-9
05/12/21 01:02:22,0
05/12/21 01:03:22,3
05/12/21 01:04:22,6
05/12/21 01:05:22,0
05/12/21 01:06:23,0
05/12/21 01:07:23,31
05/12/21 01:08:23,0
05/12/21 01:09:23,0
05/12/21 01:10:23,0
05/12/21 01:11:23,0
05/12/21 01:12:24,0
05/12/21 01:13:24,4
05/12/21 01:14:24,-8
05/12/21 01:15:24,-21
05/12/21 01:16:24,-14
05/12/21 01:17:24,0
05/12/21 01:18:25,-15
05/12/21 01:19:25,0
05/12/21 01:20:25,0
05/12/21 01:21:28,46
05/12/21 01:22:28,0
05/12/21 01:23:28,23
05/12/21 01:24:28,-44
05/12/21 01:25:29,33
05/12/21 01:26:29,0
05/12/21 01:27:29,-7
05/12/21 01:28:29,29
05/12/21 01:29:29,37
05/12/21 01:30:29,9
05/12/21 01:31:29,0
05/12/21 01:32:30,22
05/12/21 01:33:30,32
