timestamp,Infrared to Red Signal Ratio
04/23/21 07:27:31,0
04/23/21 07:28:31,0
04/23/21 07:29:32,0
04/23/21 07:30:32,0
04/23/21 07:31:32,23
04/23/21 07:32:32,0
04/23/21 07:33:32,0
04/23/21 07:34:32,-15
04/23/21 07:35:33,-4
04/23/21 07:36:33,39
04/23/21 07:37:33,-15
04/23/21 07:38:33,-2
04/23/21 07:39:33,18
04/23/21 07:40:33,-36
04/23/21 07:41:33,12
04/23/21 07:42:34,4
04/23/21 07:43:34,0
04/23/21 07:44:34,0
04/23/21 07:45:34,0
04/23/21 07:46:34,0
04/23/21 07:47:34,0
04/23/21 07:48:34,0
04/23/21 07:49:35,0
04/23/21 07:50:35,0
04/23/21 07:51:35,0
04/23/21 07:52:35,0
04/23/21 07:53:35,0
04/23/21 07:54:35,0
04/23/21 07:55:36,0
04/23/21 07:56:36,12
04/23/21 07:57:36,0
04/23/21 13:37:31,0
04/23/21 13:38:32,-4
04/23/21 13:39:32,0
04/23/21 13:40:35,-26
04/23/21 13:41:37,-2
04/23/21 13:42:37,-10
04/23/21 13:43:37,-2
04/23/21 13:44:37,-16
04/23/21 13:45:38,0
04/23/21 13:46:38,7
04/23/21 13:47:38,0
04/23/21 13:48:39,9
04/23/21 13:49:39,-1
04/23/21 13:50:39,0
04/23/21 13:51:41,1
04/23/21 13:52:41,-4
04/23/21 13:53:41,0
04/23/21 13:54:41,8
04/23/21 13:55:41,13
04/23/21 13:56:41,0
04/23/21 13:57:42,0
04/23/21 13:58:42,2
04/23/21 13:59:42,0
04/23/21 14:00:42,0
04/23/21 14:01:42,72
04/23/21 14:02:42,0
04/23/21 14:03:42,0
04/23/21 14:04:43,13
04/23/21 14:05:43,0
04/23/21 14:06:43,8
04/23/21 14:07:43,0
04/23/21 14:08:43,0
04/23/21 23:07:32,-14
04/23/21 23:08:33,7
04/23/21 23:09:33,0
04/23/21 23:10:33,17
04/23/21 23:11:33,8
04/23/21 23:12:33,-8
04/23/21 23:13:33,0
04/23/21 23:14:33,0
04/23/21 23:15:34,4
04/23/21 23:16:34,0
04/23/21 23:17:34,0
04/23/21 23:18:33,5
04/23/21 23:19:34,0
04/23/21 23:20:34,17
04/23/21 23:21:35,10
04/23/21 23:22:36,0
04/23/21 23:23:36,0
04/23/21 23:24:36,0
04/23/21 23:25:36,0
04/23/21 23:26:36,0
04/23/21 23:27:36,0
04/23/21 23:28:37,-13
04/23/21 23:29:37,4
04/23/21 23:30:37,0
04/23/21 23:31:37,19
04/23/21 23:32:37,3
04/23/21 23:33:37,0
04/23/21 23:34:37,-18
04/23/21 23:35:38,0
04/23/21 23:36:38,-23
04/23/21 23:37:38,-10
04/23/21 23:38:38,0
04/23/21 23:39:38,26
04/23/21 23:40:38,-16
04/23/21 23:41:39,-8
04/23/21 23:42:39,0
04/23/21 23:43:39,0
04/23/21 23:44:39,0
04/23/21 23:45:39,0
04/23/21 23:46:39,-14
04/23/21 23:47:39,0
04/23/21 23:49:00,0
04/23/21 23:50:00,-38
04/23/21 23:51:00,0
04/23/21 23:52:00,4
04/23/21 23:53:00,0
04/23/21 23:54:00,0
04/23/21 23:55:01,0
04/23/21 23:56:01,0
04/23/21 23:57:01,-52
04/23/21 23:58:01,-26
04/23/21 23:59:01,9
