timestamp,Infrared to Red Signal Ratio
07/27/21 00:00:20,0
07/27/21 00:01:20,48
07/27/21 00:02:20,0
07/27/21 00:03:20,16
07/27/21 00:04:20,4
07/27/21 00:05:21,10
07/27/21 00:06:21,2
07/27/21 00:07:21,8
07/27/21 00:08:21,-2
07/27/21 00:09:21,4
07/27/21 00:10:21,-6
07/27/21 00:11:21,-4
07/27/21 00:12:22,0
07/27/21 00:13:22,-6
07/27/21 00:14:22,0
07/27/21 00:15:22,0
07/27/21 00:16:22,-3
07/27/21 00:17:22,19
07/27/21 00:18:22,8
07/27/21 00:19:23,12
07/27/21 00:20:23,5
07/27/21 00:21:23,3
07/27/21 00:22:23,-4
07/27/21 00:23:23,0
07/27/21 00:24:23,1
07/27/21 00:25:24,30
07/27/21 00:26:24,0
07/27/21 00:27:24,-13
07/27/21 00:28:24,0
07/27/21 00:29:24,12
07/27/21 00:30:24,1
07/27/21 00:31:24,0
07/27/21 00:32:25,0
07/27/21 00:33:25,6
07/27/21 00:34:25,-12
07/27/21 00:35:25,-2
07/27/21 00:36:25,-11
07/27/21 00:37:25,-4
07/27/21 00:38:26,0
07/27/21 00:39:26,9
07/27/21 00:40:26,-3
07/27/21 00:41:26,13
07/27/21 00:42:26,1
07/27/21 00:43:26,-4
07/27/21 00:44:26,15
07/27/21 00:45:27,4
07/27/21 00:46:27,1
07/27/21 00:47:27,4
07/27/21 00:48:27,0
07/27/21 00:49:27,0
07/27/21 00:50:27,37
07/27/21 00:51:27,-18
07/27/21 00:52:28,-11
07/27/21 00:53:28,2
07/27/21 00:54:28,-15
07/27/21 00:55:28,13
07/27/21 00:56:28,26
07/27/21 00:57:28,-49
07/27/21 00:58:29,-52
07/27/21 00:59:29,1
07/27/21 01:00:29,75
07/27/21 01:01:29,8
07/27/21 01:02:29,0
07/27/21 01:03:29,0
07/27/21 01:04:29,39
07/27/21 01:05:30,-72
07/27/21 01:06:30,-22
07/27/21 01:07:30,-1
07/27/21 01:08:30,-4
07/27/21 01:09:30,-3
07/27/21 01:10:30,27
07/27/21 01:11:30,0
07/27/21 01:12:31,0
07/27/21 01:13:31,-4
07/27/21 01:14:31,-60
07/27/21 01:15:31,38
07/27/21 01:16:31,0
07/27/21 01:17:31,31
07/27/21 01:18:32,2
07/27/21 01:19:32,8
07/27/21 01:20:32,-15
07/27/21 01:21:32,5
07/27/21 01:22:32,-8
07/27/21 01:23:32,-13
07/27/21 01:24:32,36
07/27/21 01:25:33,-3
07/27/21 01:26:33,4
