timestamp,Infrared to Red Signal Ratio
11/11/20 00:00:47,4
11/11/20 00:01:47,0
11/11/20 00:02:48,0
11/11/20 00:03:48,-6
11/11/20 00:04:49,23
11/11/20 00:05:49,-1
11/11/20 00:06:49,0
11/11/20 00:07:49,-14
11/11/20 00:08:49,14
11/11/20 00:09:49,-5
11/11/20 00:10:49,0
11/11/20 00:11:50,0
11/11/20 00:12:50,20
11/11/20 00:13:50,-1
11/11/20 00:14:50,23
11/11/20 00:15:50,0
11/11/20 00:16:50,3
11/11/20 00:17:50,31
11/11/20 00:18:50,0
11/11/20 00:19:50,0
11/11/20 00:20:50,0
11/11/20 00:21:50,-1
11/11/20 00:22:51,-1
11/11/20 00:23:51,0
11/11/20 00:24:51,-1
11/11/20 00:25:51,0
11/11/20 00:26:51,-1
11/11/20 00:27:51,-1
11/11/20 00:28:51,-1
11/11/20 00:29:52,0
11/11/20 00:30:52,33
11/11/20 00:31:52,-3
11/11/20 00:32:53,-7
11/11/20 00:33:53,-27
11/11/20 00:34:53,0
11/11/20 00:35:53,3
11/11/20 00:36:54,0
11/11/20 00:37:54,-1
11/11/20 00:38:54,0
11/11/20 00:39:54,-1
11/11/20 00:40:54,-32
11/11/20 00:41:54,4
11/11/20 00:42:55,10
11/11/20 00:43:55,-3
11/11/20 00:44:55,-1
11/11/20 00:45:55,2
11/11/20 00:46:55,-1
11/11/20 00:47:57,-4
11/11/20 00:48:57,4
11/11/20 00:49:57,-11
11/11/20 00:50:57,0
11/11/20 00:51:58,-3
11/11/20 00:52:58,-27
11/11/20 00:53:58,2
11/11/20 00:54:58,-2
11/11/20 00:55:58,-2
11/11/20 00:56:58,-4
11/11/20 00:57:58,-1
11/11/20 00:58:59,8
11/11/20 00:59:59,0
11/11/20 01:00:59,-3
11/11/20 01:01:59,-1
11/11/20 01:02:59,-9
11/11/20 01:03:59,0
11/11/20 01:04:59,-5
11/11/20 01:05:59,0
11/11/20 01:07:00,0
11/11/20 01:08:00,-3
11/11/20 01:09:00,-1
11/11/20 01:10:00,-8
11/11/20 01:11:00,4
11/11/20 01:12:00,-1
11/11/20 01:13:01,-1
11/11/20 01:14:01,-1
11/11/20 01:15:01,-10
11/11/20 01:16:01,-1
11/11/20 01:17:01,40
11/11/20 01:18:01,2
11/11/20 01:19:02,0
11/11/20 01:20:02,0
11/11/20 01:21:02,0
11/11/20 01:22:02,-25
11/11/20 01:23:02,-3
11/11/20 01:24:02,-1
11/11/20 01:25:03,0
11/11/20 01:26:03,23
11/11/20 01:27:03,-4
11/11/20 01:28:03,-2
11/11/20 01:29:03,2
11/11/20 01:30:03,-1
11/11/20 01:31:03,1
11/11/20 01:32:04,0
11/11/20 01:33:04,0
11/11/20 01:34:04,0
11/11/20 01:35:04,-3
11/11/20 01:36:04,6
11/11/20 01:37:04,0
11/11/20 01:38:04,5
11/11/20 01:39:04,1
11/11/20 01:40:05,0
11/11/20 01:41:05,31
11/11/20 01:42:05,4
11/11/20 01:43:05,9
11/11/20 01:44:05,-4
11/11/20 01:45:05,-18
11/11/20 01:46:05,-26
11/11/20 01:47:06,2
11/11/20 01:48:06,12
11/11/20 01:49:06,-3
11/11/20 01:50:06,0
11/11/20 01:51:06,-2
11/11/20 01:52:06,0
11/11/20 01:53:06,59
11/11/20 01:54:06,26
11/11/20 01:55:06,0
11/11/20 01:56:07,52
11/11/20 01:57:07,-1
11/11/20 01:58:07,-21
