timestamp,Infrared to Red Signal Ratio
11/08/21 00:00:18,-2
11/08/21 00:01:18,-11
11/08/21 00:02:19,18
11/08/21 00:03:19,0
11/08/21 00:04:19,11
11/08/21 00:05:19,15
11/08/21 00:06:19,-35
11/08/21 00:07:19,-14
11/08/21 00:08:19,-9
11/08/21 00:09:20,-5
11/08/21 00:10:20,-17
11/08/21 00:11:20,0
11/08/21 00:12:20,30
11/08/21 00:13:20,18
11/08/21 00:14:20,17
11/08/21 00:15:20,37
11/08/21 00:16:21,6
11/08/21 00:17:21,-8
11/08/21 00:18:21,4
11/08/21 00:19:21,14
11/08/21 00:20:21,21
11/08/21 00:21:21,0
11/08/21 00:22:22,2
11/08/21 00:23:22,16
11/08/21 00:24:22,0
11/08/21 00:25:22,46
11/08/21 00:26:22,-27
11/08/21 00:27:22,9
11/08/21 00:28:22,24
11/08/21 00:29:23,0
11/08/21 00:30:23,13
11/08/21 00:31:23,5
11/08/21 00:32:23,0
11/08/21 00:33:23,0
11/08/21 00:34:23,-37
11/08/21 00:35:23,13
11/08/21 00:36:24,-7
11/08/21 00:37:24,9
11/08/21 00:38:24,-17
11/08/21 00:39:24,29
11/08/21 00:40:24,-4
11/08/21 00:41:24,0
11/08/21 00:42:25,1
11/08/21 00:43:25,14
11/08/21 00:44:25,0
11/08/21 00:45:25,1
11/08/21 00:46:25,7
11/08/21 00:47:25,-11
11/08/21 00:48:25,1
11/08/21 00:49:26,-50
11/08/21 00:50:26,0
11/08/21 00:51:26,-67
11/08/21 00:52:26,-24
11/08/21 00:53:26,-55
11/08/21 00:54:26,0
11/08/21 00:55:26,0
11/08/21 00:56:27,33
11/08/21 00:57:27,-3
11/08/21 00:58:27,-2
11/08/21 00:59:27,1
11/08/21 01:00:27,47
11/08/21 01:01:27,1
11/08/21 01:02:28,-22
11/08/21 01:03:28,-18
11/08/21 01:04:28,0
11/08/21 01:05:28,34
11/08/21 01:06:28,0
11/08/21 01:07:28,-13
11/08/21 01:08:28,13
11/08/21 01:09:29,0
11/08/21 01:10:29,16
11/08/21 01:11:29,-8
11/08/21 01:12:29,0
11/08/21 01:13:29,24
11/08/21 01:14:29,80
11/08/21 01:15:29,13
11/08/21 01:16:30,9
11/08/21 01:17:30,0
11/08/21 01:18:30,8
11/08/21 01:19:30,-2
11/08/21 01:20:30,-3
11/08/21 01:21:30,0
11/08/21 01:22:31,-16
11/08/21 01:23:31,0
11/08/21 01:24:31,3
11/08/21 01:25:31,0
11/08/21 01:26:31,-15
11/08/21 01:27:31,0
11/08/21 01:28:31,54
11/08/21 01:29:32,15
11/08/21 01:30:32,0
11/08/21 01:31:32,-1
11/08/21 01:32:32,0
11/08/21 01:33:32,74
11/08/21 01:34:32,23
11/08/21 01:35:32,0
11/08/21 01:36:33,-47
11/08/21 01:37:33,-1
11/08/21 01:38:33,6
11/08/21 01:39:33,-11
11/08/21 01:40:33,0
11/08/21 01:41:33,22
11/08/21 01:42:34,31
11/08/21 01:43:34,-3
11/08/21 01:44:34,11
11/08/21 01:45:34,0
11/08/21 01:46:34,6
11/08/21 01:47:34,9
11/08/21 01:48:34,0
11/08/21 01:49:35,17
11/08/21 01:50:35,0
11/08/21 01:51:35,0
11/08/21 01:52:35,26
11/08/21 01:53:35,-10
11/08/21 01:54:35,-5
11/08/21 01:55:35,0
11/08/21 01:56:36,2
11/08/21 01:57:36,-30
11/08/21 01:58:36,-12
11/08/21 01:59:36,-4
11/08/21 02:00:36,-4
11/08/21 02:01:36,0
11/08/21 02:02:37,-24
11/08/21 02:03:37,4
11/08/21 02:04:37,3
11/08/21 02:05:37,-50
11/08/21 02:06:37,20
11/08/21 02:07:37,0
11/08/21 02:08:37,7
11/08/21 02:09:38,52
11/08/21 02:10:38,-21
11/08/21 02:11:38,0
11/08/21 02:12:38,0
11/08/21 02:13:38,-13
11/08/21 02:14:38,-5
11/08/21 02:15:38,-3
11/08/21 02:16:39,3
11/08/21 02:17:39,0
11/08/21 02:18:39,-45
11/08/21 02:19:39,-9
11/08/21 02:20:39,26
11/08/21 02:21:39,-21
11/08/21 02:22:40,3
11/08/21 02:23:40,30
11/08/21 02:24:40,-7
11/08/21 02:25:40,8
11/08/21 02:26:40,-54
11/08/21 02:27:40,1
11/08/21 02:28:40,33
11/08/21 02:29:41,0
11/08/21 02:30:41,18
11/08/21 02:31:41,0
11/08/21 02:32:41,-5
11/08/21 02:33:41,39
11/08/21 02:34:41,7
11/08/21 02:35:41,-65
11/08/21 02:36:42,-73
11/08/21 02:37:42,-8
11/08/21 02:38:42,-4
11/08/21 02:39:42,-2
11/08/21 02:40:42,0
11/08/21 02:41:42,34
11/08/21 02:42:43,0
11/08/21 02:43:43,0
11/08/21 02:44:43,-4
11/08/21 02:45:43,-2
11/08/21 02:46:43,7
11/08/21 02:47:43,0
11/08/21 02:48:43,7
11/08/21 02:49:44,-11
11/08/21 02:50:44,-18
11/08/21 02:51:44,-2
11/08/21 02:52:44,0
11/08/21 02:53:44,-11
11/08/21 02:54:44,0
11/08/21 02:55:44,0
11/08/21 02:56:45,0
11/08/21 02:57:45,15
11/08/21 02:58:45,11
11/08/21 02:59:45,-43
11/08/21 03:00:45,0
11/08/21 03:01:45,3
11/08/21 03:02:46,18
11/08/21 03:03:46,0
11/08/21 03:04:46,0
11/08/21 03:05:46,34
11/08/21 03:06:46,35
11/08/21 03:07:46,-6
11/08/21 03:08:46,15
11/08/21 03:09:47,17
11/08/21 03:10:47,18
11/08/21 03:11:47,7
11/08/21 03:12:47,6
11/08/21 03:13:47,34
11/08/21 03:14:47,38
11/08/21 03:15:47,1
11/08/21 03:16:48,-39
11/08/21 03:17:48,21
11/08/21 03:18:48,-1
11/08/21 03:19:48,-16
11/08/21 03:20:48,-21
11/08/21 03:21:48,0
11/08/21 03:22:49,19
11/08/21 03:23:49,23
11/08/21 03:24:49,-10
11/08/21 03:25:49,-2
11/08/21 03:26:49,7
11/08/21 03:27:49,-2
11/08/21 03:28:49,-6
11/08/21 03:29:50,-4
11/08/21 03:30:50,17
11/08/21 03:31:50,0
11/08/21 03:32:50,0
11/08/21 03:33:50,0
11/08/21 03:34:50,1
11/08/21 03:35:50,26
11/08/21 03:36:51,8
11/08/21 03:37:51,0
11/08/21 03:38:51,-8
11/08/21 03:39:51,10
11/08/21 03:40:51,-14
11/08/21 03:41:51,4
11/08/21 03:42:52,0
11/08/21 03:43:52,-5
11/08/21 03:44:52,-64
11/08/21 03:45:52,-8
11/08/21 03:46:52,1
11/08/21 03:47:52,6
11/08/21 03:48:52,4
11/08/21 03:49:53,4
11/08/21 03:50:53,20
11/08/21 03:51:53,2
11/08/21 03:52:53,-4
11/08/21 03:53:53,0
11/08/21 03:54:53,-1
11/08/21 03:55:54,-1
11/08/21 03:56:54,-10
11/08/21 03:57:54,-7
11/08/21 03:58:54,16
11/08/21 03:59:54,0
11/08/21 04:00:54,2
11/08/21 04:01:54,0
11/08/21 04:02:55,6
11/08/21 04:03:55,-12
11/08/21 04:04:55,-6
11/08/21 04:05:55,0
11/08/21 04:06:55,0
11/08/21 04:07:55,9
11/08/21 04:08:55,3
11/08/21 04:09:56,45
