timestamp,Infrared to Red Signal Ratio
05/05/21 00:00:46,-38
05/05/21 00:01:47,17
05/05/21 00:02:47,-4
05/05/21 00:03:47,0
05/05/21 00:04:47,0
05/05/21 00:05:47,0
05/05/21 00:06:47,-8
05/05/21 00:07:47,-77
05/05/21 00:08:48,-4
05/05/21 00:09:48,-9
05/05/21 00:10:48,0
05/05/21 00:11:48,0
05/05/21 00:12:50,1
05/05/21 00:13:50,4
05/05/21 00:14:50,0
05/05/21 00:15:50,0
05/05/21 00:16:50,17
05/05/21 00:17:50,0
05/05/21 00:18:51,-78
05/05/21 00:19:51,-72
05/05/21 00:20:51,-9
05/05/21 00:21:51,4
05/05/21 00:22:51,5
05/05/21 00:23:51,0
05/05/21 00:24:51,0
05/05/21 00:25:52,-19
05/05/21 00:26:52,-5
05/05/21 00:27:54,-26
05/05/21 00:28:54,50
05/05/21 00:29:54,-69
05/05/21 00:30:54,8
05/05/21 00:31:55,0
05/05/21 00:32:55,-36
05/05/21 00:33:55,-24
05/05/21 00:34:55,-54
05/05/21 00:35:55,-5
05/05/21 00:36:55,-14
05/05/21 00:37:55,-21
05/05/21 00:38:56,8
05/05/21 00:39:56,-24
05/05/21 00:40:56,-5
05/05/21 00:41:56,0
05/05/21 00:42:57,0
05/05/21 00:43:58,0
05/05/21 00:44:58,-63
05/05/21 00:45:58,8
05/05/21 00:46:58,0
05/05/21 00:47:58,0
05/05/21 00:48:58,0
05/05/21 00:49:58,0
05/05/21 00:50:59,12
05/05/21 00:51:59,3
05/05/21 00:52:59,0
05/05/21 00:53:59,3
05/05/21 00:54:59,0
05/05/21 00:55:59,4
05/05/21 00:57:00,4
05/05/21 00:58:01,5
05/05/21 00:59:01,0
05/05/21 01:00:01,-16
05/05/21 01:01:01,-18
05/05/21 01:02:01,-1
05/05/21 01:03:02,-2
05/05/21 01:04:02,0
05/05/21 01:05:02,8
05/05/21 01:06:02,4
05/05/21 01:07:02,17
05/05/21 01:08:02,13
05/05/21 01:09:02,7
05/05/21 01:10:03,16
