timestamp,Infrared to Red Signal Ratio
02/19/21 00:00:31,4
02/19/21 00:01:32,-1
02/19/21 00:02:32,-2
02/19/21 00:03:32,-12
02/19/21 00:04:32,7
02/19/21 00:05:32,0
02/19/21 00:06:32,1
02/19/21 00:07:32,0
02/19/21 00:08:33,-14
02/19/21 00:09:33,1
02/19/21 00:10:33,0
02/19/21 00:11:33,0
02/19/21 00:12:36,-12
02/19/21 00:13:36,0
02/19/21 00:14:36,-13
02/19/21 00:15:36,1
02/19/21 00:16:36,-1
02/19/21 00:17:36,-6
02/19/21 00:18:37,-1
02/19/21 00:19:37,0
02/19/21 00:20:37,0
02/19/21 00:21:37,-1
02/19/21 00:22:37,-34
02/19/21 00:23:37,0
02/19/21 00:24:38,-34
02/19/21 00:25:38,26
02/19/21 00:26:38,-3
02/19/21 00:27:38,-7
02/19/21 00:28:38,2
02/19/21 00:29:38,-1
02/19/21 00:30:38,29
02/19/21 00:31:38,-4
02/19/21 00:32:39,-1
02/19/21 00:33:39,-17
02/19/21 00:34:39,69
02/19/21 00:35:39,5
02/19/21 00:36:39,4
02/19/21 00:37:39,0
02/19/21 00:38:39,6
02/19/21 00:39:40,-40
02/19/21 00:40:40,27
02/19/21 00:41:40,3
02/19/21 00:42:43,15
02/19/21 00:43:43,-1
02/19/21 00:44:43,0
02/19/21 00:45:43,7
02/19/21 00:46:44,0
02/19/21 00:47:44,69
02/19/21 00:48:44,-1
02/19/21 00:49:44,0
02/19/21 00:50:44,-1
02/19/21 00:51:44,0
02/19/21 00:52:45,4
02/19/21 00:53:45,3
02/19/21 00:54:45,1
02/19/21 00:55:45,-4
02/19/21 00:56:45,-1
02/19/21 00:57:47,-1
02/19/21 00:58:47,-4
02/19/21 00:59:47,-3
02/19/21 01:00:48,-1
02/19/21 01:01:48,4
02/19/21 01:02:48,0
02/19/21 01:03:48,3
02/19/21 01:04:48,-9
02/19/21 01:05:48,-8
02/19/21 01:06:49,0
02/19/21 01:07:49,-3
02/19/21 01:08:49,-4
02/19/21 01:09:49,-8
02/19/21 01:10:49,-4
02/19/21 01:11:49,-4
02/19/21 01:12:49,-1
02/19/21 01:13:50,-4
02/19/21 01:14:50,-1
02/19/21 01:15:50,-1
02/19/21 01:16:50,-1
02/19/21 01:17:50,0
02/19/21 01:18:50,0
02/19/21 01:19:51,-1
02/19/21 01:20:51,-3
02/19/21 01:21:51,-3
02/19/21 01:22:51,-3
02/19/21 01:23:51,-1
02/19/21 01:24:51,0
02/19/21 01:25:51,-1
02/19/21 01:26:52,-5
02/19/21 01:27:51,-1
02/19/21 01:28:52,-5
