timestamp,Infrared to Red Signal Ratio
09/09/20 00:00:54,-2
09/09/20 00:01:54,-1
09/09/20 00:02:55,-1
09/09/20 00:03:55,-3
09/09/20 00:04:55,-12
09/09/20 00:05:55,-26
09/09/20 00:06:55,-10
09/09/20 00:07:55,0
09/09/20 00:08:55,8
09/09/20 00:09:56,-2
09/09/20 00:10:56,4
09/09/20 00:11:56,-33
09/09/20 00:12:56,-11
09/09/20 00:13:56,-69
09/09/20 00:14:56,-9
09/09/20 00:15:57,-1
09/09/20 00:16:57,-7
09/09/20 00:17:57,37
09/09/20 00:18:57,25
09/09/20 00:19:57,0
09/09/20 00:20:57,-31
09/09/20 00:21:57,9
09/09/20 00:22:58,-2
09/09/20 00:23:58,-5
09/09/20 00:24:58,0
09/09/20 00:25:58,1
09/09/20 00:26:58,-46
09/09/20 00:27:58,-1
09/09/20 00:28:58,-17
09/09/20 00:29:59,-25
09/09/20 00:30:59,-43
09/09/20 00:31:59,-25
09/09/20 00:32:59,-1
09/09/20 00:33:59,-1
09/09/20 00:34:59,18
09/09/20 00:36:00,0
09/09/20 00:37:00,-2
09/09/20 00:38:00,1
09/09/20 00:39:00,0
09/09/20 00:40:00,3
09/09/20 00:41:00,13
09/09/20 00:42:00,-14
09/09/20 00:43:01,-2
09/09/20 00:44:01,-2
09/09/20 00:45:01,-51
09/09/20 00:46:01,-3
09/09/20 00:47:01,-10
09/09/20 00:48:01,-5
09/09/20 00:49:01,0
09/09/20 00:50:02,1
09/09/20 00:51:02,38
09/09/20 00:52:02,-55
09/09/20 00:53:02,-5
09/09/20 00:54:02,-9
09/09/20 00:55:02,-1
09/09/20 00:56:03,-8
09/09/20 00:57:03,-8
09/09/20 00:58:03,-3
09/09/20 00:59:03,-2
09/09/20 01:00:03,23
09/09/20 01:01:03,0
09/09/20 01:02:03,0
09/09/20 01:03:04,0
09/09/20 01:04:04,-16
09/09/20 01:05:04,-1
09/09/20 01:06:04,-25
09/09/20 01:07:04,-1
09/09/20 01:08:04,19
09/09/20 01:09:04,-10
09/09/20 01:10:05,1
09/09/20 01:11:05,0
09/09/20 01:12:05,32
09/09/20 01:13:05,4
09/09/20 01:14:05,13
09/09/20 01:15:05,10
09/09/20 01:16:06,11
09/09/20 01:17:06,-22
09/09/20 01:18:06,7
09/09/20 01:19:06,-5
09/09/20 01:20:06,2
09/09/20 01:21:06,-26
09/09/20 01:22:06,0
09/09/20 01:23:07,0
09/09/20 01:24:07,-65
09/09/20 01:25:07,-5
09/09/20 01:26:07,-58
09/09/20 01:27:07,3
09/09/20 01:28:07,-22
09/09/20 01:29:07,-3
09/09/20 01:30:08,-35
09/09/20 01:31:08,0
09/09/20 01:32:08,1
09/09/20 01:33:08,3
09/09/20 01:34:08,0
09/09/20 01:35:08,-49
09/09/20 01:36:09,7
09/09/20 01:37:09,-5
09/09/20 01:38:09,-17
09/09/20 01:39:09,9
09/09/20 01:40:09,-7
09/09/20 01:41:09,0
09/09/20 01:42:09,2
09/09/20 01:43:10,1
09/09/20 01:44:10,-33
09/09/20 01:45:10,2
09/09/20 01:46:10,-18
09/09/20 01:47:10,8
09/09/20 01:48:10,-14
09/09/20 01:49:10,-1
09/09/20 01:50:11,0
09/09/20 01:51:11,7
09/09/20 01:52:11,0
09/09/20 01:53:11,-5
09/09/20 01:54:11,-5
09/09/20 01:55:11,0
09/09/20 01:56:12,-25
09/09/20 01:57:12,-1
09/09/20 01:58:12,7
09/09/20 01:59:12,3
09/09/20 02:00:12,-10
09/09/20 02:01:12,13
09/09/20 02:02:12,15
09/09/20 02:03:13,-2
09/09/20 02:04:13,0
09/09/20 02:05:13,-1
09/09/20 02:06:13,-14
09/09/20 02:07:13,6
09/09/20 02:08:13,-20
09/09/20 02:09:13,13
09/09/20 02:10:14,22
09/09/20 02:11:14,9
09/09/20 02:12:14,-3
09/09/20 02:13:14,-1
09/09/20 02:14:14,-29
09/09/20 02:15:14,0
09/09/20 02:16:15,-47
09/09/20 02:17:15,0
09/09/20 02:18:15,2
09/09/20 02:19:15,1
09/09/20 02:20:15,-23
09/09/20 02:21:15,-13
09/09/20 02:22:15,-21
09/09/20 02:23:16,20
09/09/20 02:24:16,-13
09/09/20 02:25:16,38
09/09/20 02:26:16,-3
09/09/20 02:27:16,-12
09/09/20 02:28:16,-1
09/09/20 02:29:16,-22
09/09/20 02:30:17,-8
09/09/20 02:31:17,-7
09/09/20 02:32:17,-14
09/09/20 02:33:17,0
09/09/20 02:34:17,2
09/09/20 02:35:17,-41
09/09/20 02:36:18,-21
09/09/20 02:37:18,14
09/09/20 02:38:18,0
09/09/20 02:39:18,1
09/09/20 02:40:18,0
09/09/20 02:41:18,3
09/09/20 02:42:18,-1
09/09/20 02:43:19,8
09/09/20 02:44:19,-5
09/09/20 02:45:19,0
09/09/20 02:46:19,-15
09/09/20 02:47:19,0
09/09/20 02:48:19,27
09/09/20 02:49:20,4
09/09/20 02:50:20,2
09/09/20 02:51:20,0
09/09/20 02:52:20,38
09/09/20 02:53:20,4
09/09/20 02:54:20,0
09/09/20 02:55:20,35
09/09/20 02:56:21,0
09/09/20 02:57:21,-53
09/09/20 02:58:21,-1
09/09/20 02:59:21,-5
09/09/20 03:00:21,-38
09/09/20 03:01:21,6
09/09/20 03:02:21,-17
09/09/20 03:03:22,0
09/09/20 03:04:22,3
09/09/20 03:05:22,1
09/09/20 03:06:22,2
09/09/20 03:07:22,1
09/09/20 03:08:22,-2
09/09/20 03:09:23,29
09/09/20 03:10:23,-15
09/09/20 03:11:23,3
09/09/20 03:12:23,-5
09/09/20 03:13:23,9
09/09/20 03:14:23,-23
09/09/20 03:15:23,-34
09/09/20 03:16:24,-1
09/09/20 03:17:24,-1
09/09/20 03:18:24,-13
09/09/20 03:19:24,2
09/09/20 03:20:24,-2
09/09/20 03:21:24,1
09/09/20 03:22:24,2
09/09/20 03:23:25,14
09/09/20 03:24:25,-10
09/09/20 03:25:25,-40
09/09/20 03:26:25,-4
09/09/20 03:27:25,-41
09/09/20 03:28:25,0
09/09/20 03:29:26,-3
09/09/20 03:30:26,-36
09/09/20 03:31:26,1
09/09/20 03:32:26,0
09/09/20 03:33:26,-1
09/09/20 03:34:26,-4
09/09/20 03:35:26,-9
09/09/20 03:36:27,-40
09/09/20 03:37:27,-89
09/09/20 03:38:27,-7
09/09/20 03:39:27,26
09/09/20 03:40:27,-29
09/09/20 03:41:27,11
09/09/20 03:42:27,-7
09/09/20 03:43:28,-2
09/09/20 03:44:28,-7
09/09/20 03:45:28,10
09/09/20 03:46:28,-4
09/09/20 03:47:28,-2
09/09/20 03:48:28,1
09/09/20 03:49:29,-2
09/09/20 03:50:29,-1
09/09/20 03:51:29,-21
09/09/20 03:52:29,8
09/09/20 03:53:29,0
09/09/20 03:54:29,5
09/09/20 03:55:29,4
09/09/20 03:56:30,0
09/09/20 03:57:30,-1
09/09/20 03:58:30,9
09/09/20 03:59:30,-3
09/09/20 04:00:30,0
09/09/20 04:01:30,0
09/09/20 04:02:30,-5
09/09/20 04:03:31,1
09/09/20 04:04:31,-1
09/09/20 04:05:31,-1
09/09/20 04:06:31,11
09/09/20 04:07:31,-2
09/09/20 04:08:31,0
09/09/20 04:09:32,-2
09/09/20 04:10:32,-4
09/09/20 04:11:32,3
09/09/20 04:12:32,29
09/09/20 04:13:32,1
09/09/20 04:14:32,10
09/09/20 04:15:32,-3
09/09/20 04:16:33,3
09/09/20 04:17:33,14
09/09/20 04:18:33,0
09/09/20 04:19:33,6
09/09/20 04:20:33,15
09/09/20 04:21:33,-5
09/09/20 04:22:33,6
09/09/20 04:23:34,0
09/09/20 04:24:34,-1
09/09/20 04:25:34,0
09/09/20 04:26:34,-1
09/09/20 04:27:34,0
09/09/20 04:28:34,-1
09/09/20 04:29:35,11
09/09/20 04:30:35,5
09/09/20 04:31:35,4
09/09/20 04:32:35,-18
09/09/20 04:33:35,-24
09/09/20 04:34:35,6
09/09/20 04:35:35,1
09/09/20 04:36:36,-8
09/09/20 04:37:36,0
09/09/20 04:38:36,-36
09/09/20 04:39:36,-14
09/09/20 04:40:36,0
09/09/20 04:41:36,-4
09/09/20 04:42:36,3
09/09/20 04:43:37,6
09/09/20 04:44:37,9
09/09/20 04:45:37,-38
09/09/20 04:46:37,-17
09/09/20 04:47:37,-37
09/09/20 04:48:37,-7
09/09/20 04:49:38,-2
09/09/20 04:50:38,3
09/09/20 04:51:38,-6
09/09/20 04:52:38,33
09/09/20 04:53:38,-12
09/09/20 04:54:38,2
09/09/20 04:55:38,-12
09/09/20 04:56:39,-13
09/09/20 04:57:39,0
09/09/20 04:58:39,0
09/09/20 04:59:39,-14
09/09/20 05:00:39,-6
09/09/20 05:01:39,-22
09/09/20 05:02:39,45
09/09/20 05:03:40,32
09/09/20 05:04:40,2
09/09/20 05:05:40,-50
09/09/20 05:06:40,-2
09/09/20 05:07:40,27
09/09/20 05:08:40,-2
09/09/20 05:09:41,36
09/09/20 05:10:41,5
09/09/20 05:11:41,0
09/09/20 05:12:41,-10
09/09/20 05:13:41,21
09/09/20 05:14:41,21
09/09/20 05:15:41,-1
09/09/20 05:16:42,-33
09/09/20 05:17:42,50
09/09/20 05:18:42,-59
09/09/20 05:19:42,-15
09/09/20 05:20:42,2
09/09/20 05:21:42,4
09/09/20 05:22:42,0
09/09/20 05:23:43,2
09/09/20 05:24:43,-1
09/09/20 05:25:43,2
09/09/20 05:26:43,-24
09/09/20 05:27:43,1
09/09/20 05:28:43,-4
09/09/20 05:29:44,14
09/09/20 05:30:44,-22
09/09/20 05:31:44,-42
09/09/20 05:32:44,-15
09/09/20 05:33:44,-25
09/09/20 05:34:44,-11
09/09/20 05:35:44,-25
09/09/20 05:36:45,-1
09/09/20 05:37:45,-10
09/09/20 05:38:45,5
09/09/20 05:39:45,-14
09/09/20 05:40:45,-4
09/09/20 05:41:45,1
09/09/20 05:42:45,-4
09/09/20 05:43:46,-14
09/09/20 05:44:46,15
09/09/20 05:45:46,0
09/09/20 05:46:46,2
09/09/20 05:47:46,0
09/09/20 05:48:46,-2
09/09/20 05:49:47,-16
09/09/20 05:50:47,7
09/09/20 05:51:47,0
09/09/20 05:52:47,30
09/09/20 05:53:47,5
09/09/20 05:54:47,-3
09/09/20 05:55:47,-1
09/09/20 05:56:48,-8
09/09/20 05:57:48,-1
09/09/20 05:58:48,-9
09/09/20 05:59:48,-6
09/09/20 06:00:48,-62
09/09/20 06:01:48,29
09/09/20 06:02:48,-1
09/09/20 06:03:49,22
09/09/20 06:04:49,13
09/09/20 06:05:49,1
09/09/20 06:06:49,0
09/09/20 06:07:49,0
09/09/20 06:08:49,-8
09/09/20 06:09:50,17
09/09/20 06:10:50,-23
09/09/20 06:11:50,-22
09/09/20 06:12:50,0
09/09/20 06:13:50,0
09/09/20 06:14:50,-32
09/09/20 06:15:50,27
09/09/20 06:16:51,-29
09/09/20 06:17:51,-1
09/09/20 06:18:51,-1
09/09/20 06:19:51,-33
09/09/20 06:20:51,6
09/09/20 06:21:51,-4
09/09/20 06:22:51,-12
09/09/20 06:23:52,1
09/09/20 06:24:52,0
09/09/20 06:25:52,8
09/09/20 06:26:52,3
09/09/20 06:27:52,-35
09/09/20 06:28:52,0
09/09/20 06:29:53,-12
09/09/20 06:30:53,13
09/09/20 06:31:53,-3
09/09/20 06:32:53,-3
09/09/20 06:33:53,20
09/09/20 06:34:53,32
09/09/20 06:35:53,0
09/09/20 06:36:54,4
09/09/20 06:37:54,14
09/09/20 06:38:54,-2
09/09/20 06:39:54,-1
09/09/20 06:40:54,-4
09/09/20 06:41:54,0
09/09/20 06:42:54,-8
09/09/20 06:43:55,-5
09/09/20 06:44:55,-9
09/09/20 06:45:55,-11
09/09/20 06:46:55,-3
09/09/20 06:47:55,-1
09/09/20 06:48:55,1
09/09/20 06:49:56,1
09/09/20 06:50:56,-2
09/09/20 06:51:56,1
09/09/20 06:52:56,0
09/09/20 06:53:56,-5
09/09/20 06:54:56,5
09/09/20 06:55:56,-1
09/09/20 06:56:57,0
09/09/20 21:24:01,0
09/09/20 21:33:01,0
09/09/20 21:34:02,5
09/09/20 21:35:02,0
09/09/20 21:36:02,5
09/09/20 21:37:02,-4
09/09/20 21:38:02,0
09/09/20 21:39:02,-1
09/09/20 21:40:02,-4
09/09/20 21:41:03,-1
09/09/20 21:42:03,2
09/09/20 21:43:03,-30
09/09/20 21:44:03,-1
09/09/20 21:45:03,0
09/09/20 21:46:03,-1
09/09/20 21:47:03,-8
09/09/20 21:48:04,9
09/09/20 21:49:04,-19
09/09/20 21:50:04,-1
09/09/20 21:51:04,-1
09/09/20 21:52:04,0
09/09/20 21:53:04,-8
09/09/20 21:54:05,-2
09/09/20 21:55:05,0
09/09/20 21:56:05,-4
09/09/20 21:57:05,8
09/09/20 21:58:05,-39
09/09/20 21:59:05,0
09/09/20 22:00:05,-1
09/09/20 22:01:06,2
09/09/20 22:02:06,-7
09/09/20 22:03:06,0
09/09/20 22:04:06,-47
09/09/20 22:05:06,-11
09/09/20 22:06:06,-18
09/09/20 22:07:06,8
09/09/20 22:08:07,-19
09/09/20 22:09:07,-104
09/09/20 22:10:07,-10
09/09/20 22:11:07,-4
09/09/20 22:12:07,-2
09/09/20 22:13:07,-88
09/09/20 22:14:08,-11
09/09/20 22:15:08,0
09/09/20 22:16:08,-1
09/09/20 22:17:08,-2
09/09/20 22:18:08,-9
09/09/20 22:19:08,1
09/09/20 22:20:08,0
09/09/20 22:21:09,-4
09/09/20 22:22:09,-10
09/09/20 22:23:09,-3
09/09/20 22:24:09,-2
09/09/20 22:25:09,-11
09/09/20 22:26:09,-9
09/09/20 22:27:09,-1
09/09/20 22:28:10,-3
09/09/20 22:29:10,0
09/09/20 22:30:10,0
09/09/20 22:31:10,-1
09/09/20 22:32:10,-8
09/09/20 22:33:10,-3
09/09/20 22:34:11,-7
09/09/20 22:35:11,36
09/09/20 22:36:11,0
09/09/20 22:37:11,-9
09/09/20 22:38:11,0
09/09/20 22:39:11,2
09/09/20 22:40:11,-7
09/09/20 22:41:12,-8
09/09/20 22:42:12,-1
09/09/20 22:43:12,-8
09/09/20 22:44:12,0
09/09/20 22:45:12,3
09/09/20 22:46:12,0
09/09/20 22:47:12,0
09/09/20 22:48:13,-2
09/09/20 22:49:13,-1
09/09/20 22:50:13,-28
09/09/20 22:51:13,0
09/09/20 22:52:13,2
09/09/20 22:53:13,0
09/09/20 22:54:14,17
09/09/20 22:55:14,2
09/09/20 22:56:14,14
09/09/20 22:57:14,0
09/09/20 22:58:14,33
09/09/20 22:59:14,0
09/09/20 23:00:14,0
09/09/20 23:01:15,-17
09/09/20 23:02:15,-15
09/09/20 23:03:15,-2
09/09/20 23:04:15,-47
09/09/20 23:05:15,-48
09/09/20 23:06:15,-10
09/09/20 23:07:15,-35
09/09/20 23:08:16,-3
09/09/20 23:09:16,-2
09/09/20 23:10:16,-2
09/09/20 23:11:16,-29
09/09/20 23:12:16,22
09/09/20 23:13:16,-3
09/09/20 23:14:17,-17
09/09/20 23:15:17,-10
09/09/20 23:16:17,2
09/09/20 23:17:17,-4
09/09/20 23:18:17,-5
09/09/20 23:19:17,-1
09/09/20 23:20:17,0
09/09/20 23:21:18,2
09/09/20 23:22:18,-3
09/09/20 23:23:18,-26
09/09/20 23:24:18,-3
09/09/20 23:25:18,5
09/09/20 23:26:18,1
09/09/20 23:27:18,0
09/09/20 23:28:19,0
09/09/20 23:29:19,-1
09/09/20 23:30:19,0
09/09/20 23:31:19,0
09/09/20 23:32:19,-22
09/09/20 23:33:19,-2
09/09/20 23:34:20,7
09/09/20 23:35:20,1
09/09/20 23:36:20,-3
09/09/20 23:37:20,-7
09/09/20 23:38:20,0
09/09/20 23:39:20,-3
09/09/20 23:40:20,-4
09/09/20 23:41:21,-6
09/09/20 23:42:21,-6
09/09/20 23:43:21,-1
09/09/20 23:44:21,2
09/09/20 23:45:21,-10
09/09/20 23:46:21,-8
09/09/20 23:47:21,0
09/09/20 23:48:22,0
09/09/20 23:49:22,0
09/09/20 23:50:22,-2
09/09/20 23:51:22,-1
09/09/20 23:52:22,12
09/09/20 23:53:22,0
09/09/20 23:54:23,-4
09/09/20 23:55:23,-3
09/09/20 23:56:23,0
09/09/20 23:57:23,1
09/09/20 23:58:23,0
09/09/20 23:59:23,-20
