timestamp,Infrared to Red Signal Ratio
12/22/20 00:00:19,25
12/22/20 00:01:19,0
12/22/20 00:02:19,-7
12/22/20 00:03:19,0
12/22/20 00:04:19,0
12/22/20 00:05:19,0
12/22/20 00:06:21,18
12/22/20 00:07:21,0
12/22/20 00:08:21,-3
12/22/20 00:09:21,0
12/22/20 00:10:22,-11
12/22/20 00:11:22,2
12/22/20 00:12:22,6
12/22/20 00:13:22,-1
12/22/20 00:14:22,1
12/22/20 00:15:22,12
12/22/20 00:16:22,5
12/22/20 00:17:23,-21
12/22/20 00:18:23,-28
12/22/20 00:19:23,1
12/22/20 00:20:23,-1
12/22/20 00:21:25,-9
12/22/20 00:22:25,10
12/22/20 00:23:25,1
12/22/20 00:24:25,20
12/22/20 00:25:25,0
12/22/20 00:26:25,1
12/22/20 00:27:26,-8
12/22/20 00:28:26,14
12/22/20 00:29:26,0
12/22/20 00:30:26,23
12/22/20 00:31:26,38
12/22/20 00:32:26,2
12/22/20 00:33:26,2
12/22/20 00:34:27,-1
12/22/20 00:35:27,0
12/22/20 00:36:28,-2
12/22/20 00:37:28,-8
12/22/20 00:38:28,12
12/22/20 00:39:28,-14
12/22/20 00:40:29,0
12/22/20 00:41:29,0
12/22/20 00:42:29,-3
12/22/20 00:43:29,0
12/22/20 00:44:29,-15
12/22/20 00:45:29,2
12/22/20 00:46:29,-2
12/22/20 00:47:30,0
12/22/20 00:48:30,-22
12/22/20 00:49:30,25
12/22/20 00:50:30,0
12/22/20 00:51:31,3
12/22/20 00:52:31,-3
12/22/20 00:53:31,1
12/22/20 00:54:31,5
12/22/20 00:55:31,-12
12/22/20 00:56:32,-1
12/22/20 00:57:32,23
12/22/20 00:58:32,-1
12/22/20 00:59:32,-3
12/22/20 01:00:32,-3
12/22/20 01:01:32,-1
12/22/20 01:02:33,3
12/22/20 01:03:33,-4
12/22/20 01:04:33,13
12/22/20 01:05:33,1
12/22/20 01:06:35,4
12/22/20 01:07:35,-1
12/22/20 01:08:36,-2
12/22/20 01:09:36,-3
12/22/20 01:10:36,-12
12/22/20 01:11:36,-3
12/22/20 01:12:36,0
12/22/20 01:13:36,-9
12/22/20 01:14:36,-2
12/22/20 01:15:37,0
12/22/20 01:16:37,0
12/22/20 01:17:37,-8
12/22/20 01:18:37,-2
12/22/20 01:19:37,-3
12/22/20 01:20:37,10
12/22/20 01:21:37,0
12/22/20 01:22:40,0
12/22/20 01:23:40,6
12/22/20 01:24:41,-4
12/22/20 01:25:41,-21
12/22/20 01:26:41,24
12/22/20 01:27:41,-3
12/22/20 01:28:41,4
12/22/20 01:29:41,-1
12/22/20 01:30:41,-8
12/22/20 01:31:42,4
12/22/20 01:32:42,-7
12/22/20 01:33:42,6
12/22/20 01:34:42,0
12/22/20 01:35:42,11
12/22/20 01:36:42,-3
12/22/20 01:37:43,5
12/22/20 01:38:43,35
12/22/20 01:39:43,4
12/22/20 01:40:43,-58
12/22/20 01:41:43,0
12/22/20 01:42:43,-10
12/22/20 01:43:44,-1
12/22/20 01:44:44,-11
12/22/20 01:45:44,13
12/22/20 01:46:44,17
12/22/20 01:47:44,-14
12/22/20 01:48:44,-2
12/22/20 01:49:45,19
12/22/20 01:50:45,26
12/22/20 01:51:45,20
12/22/20 01:52:46,19
12/22/20 01:53:46,2
12/22/20 01:54:47,45
12/22/20 01:55:47,19
12/22/20 01:56:47,0
12/22/20 01:57:47,-8
12/22/20 01:58:47,0
12/22/20 01:59:47,0
12/22/20 02:00:47,-3
12/22/20 02:01:48,91
12/22/20 02:02:48,-6
12/22/20 02:03:48,-3
12/22/20 02:04:48,-9
12/22/20 02:05:48,-7
12/22/20 02:06:48,3
12/22/20 02:07:50,0
12/22/20 02:08:50,0
12/22/20 02:09:50,-20
12/22/20 02:10:50,0
12/22/20 02:11:51,-47
12/22/20 02:12:51,-2
12/22/20 02:13:51,0
12/22/20 02:14:51,-4
12/22/20 02:15:51,0
12/22/20 02:16:51,1
12/22/20 02:17:51,-2
12/22/20 02:18:52,-41
12/22/20 02:19:52,1
12/22/20 02:20:52,-2
12/22/20 02:21:52,0
12/22/20 02:22:53,-46
12/22/20 02:23:54,-72
12/22/20 02:24:54,0
12/22/20 02:25:54,-1
12/22/20 02:26:54,-2
12/22/20 02:27:54,-15
12/22/20 02:28:54,-52
12/22/20 02:29:54,-78
12/22/20 02:30:55,-7
12/22/20 02:31:55,11
12/22/20 02:32:55,-5
12/22/20 02:33:55,-2
12/22/20 02:34:55,-1
12/22/20 02:35:55,1
12/22/20 02:36:56,-4
12/22/20 02:37:56,0
12/22/20 02:38:56,-4
12/22/20 02:39:56,0
12/22/20 02:40:56,1
12/22/20 02:41:56,1
12/22/20 02:42:56,0
12/22/20 02:43:57,-4
12/22/20 02:44:57,0
12/22/20 02:45:57,3
12/22/20 02:46:57,5
12/22/20 02:47:57,-36
12/22/20 02:48:57,-55
12/22/20 02:49:58,5
12/22/20 02:50:58,9
12/22/20 02:51:58,-1
12/22/20 02:52:58,-1
12/22/20 02:54:00,1
12/22/20 02:55:01,14
12/22/20 02:56:01,6
12/22/20 02:57:01,-23
12/22/20 02:58:01,-2
12/22/20 02:59:01,0
12/22/20 03:00:01,1
12/22/20 03:01:02,1
12/22/20 03:02:02,-9
12/22/20 03:03:02,4
12/22/20 03:04:02,-1
12/22/20 03:05:02,0
12/22/20 03:06:02,2
12/22/20 03:07:02,-3
12/22/20 03:08:03,2
12/22/20 03:09:04,21
12/22/20 03:10:04,-4
12/22/20 03:11:04,7
12/22/20 03:12:04,7
12/22/20 03:13:05,-1
12/22/20 03:14:05,-1
12/22/20 03:15:05,-3
12/22/20 03:16:05,2
12/22/20 03:17:05,-7
12/22/20 03:18:05,-4
12/22/20 03:19:05,1
12/22/20 03:20:06,4
12/22/20 03:21:06,-1
12/22/20 03:22:06,-14
12/22/20 03:23:06,-1
12/22/20 03:24:07,4
12/22/20 03:25:07,2
12/22/20 03:26:07,8
12/22/20 03:27:07,-1
12/22/20 03:28:07,1
12/22/20 03:29:07,1
12/22/20 03:30:08,-12
12/22/20 03:31:08,12
12/22/20 03:32:08,-1
12/22/20 03:33:08,0
12/22/20 03:34:08,3
12/22/20 03:35:08,-1
12/22/20 03:36:08,0
12/22/20 03:37:09,-1
12/22/20 03:38:09,-9
12/22/20 03:39:11,7
12/22/20 03:40:11,3
12/22/20 03:41:12,20
12/22/20 03:42:12,9
12/22/20 03:43:12,0
12/22/20 03:44:12,34
12/22/20 03:45:12,2
12/22/20 03:46:12,0
12/22/20 03:47:12,-1
12/22/20 03:48:13,0
12/22/20 03:49:13,0
12/22/20 03:50:13,28
12/22/20 03:51:13,0
12/22/20 03:52:13,-1
12/22/20 03:53:13,0
12/22/20 03:54:16,-23
12/22/20 03:55:16,30
12/22/20 03:56:16,-5
12/22/20 03:57:16,2
12/22/20 03:58:17,2
12/22/20 03:59:17,-4
12/22/20 04:00:17,-12
12/22/20 04:01:17,-4
