timestamp,Infrared to Red Signal Ratio
12/14/20 00:04:01,12
12/14/20 00:05:02,-2
12/14/20 00:06:02,1
12/14/20 00:07:02,0
12/14/20 00:08:02,-2
12/14/20 00:09:02,-14
12/14/20 00:10:02,14
12/14/20 00:11:03,-11
12/14/20 00:12:02,-3
12/14/20 00:13:02,-6
12/14/20 00:14:02,1
12/14/20 00:15:03,-1
12/14/20 00:16:03,-2
12/14/20 00:17:03,-11
12/14/20 00:18:03,-11
12/14/20 00:19:03,-12
12/14/20 00:20:03,-2
12/14/20 00:21:05,0
12/14/20 00:22:05,-84
12/14/20 00:23:05,-3
12/14/20 00:24:05,-5
12/14/20 00:25:05,6
12/14/20 00:26:05,7
12/14/20 00:27:06,0
12/14/20 00:28:06,-9
12/14/20 00:29:07,-3
12/14/20 00:30:07,-2
12/14/20 00:31:07,-4
12/14/20 00:32:07,-12
12/14/20 00:33:07,-9
12/14/20 00:34:07,-5
12/14/20 00:35:07,-3
12/14/20 00:36:08,0
12/14/20 00:37:08,2
12/14/20 00:38:08,-3
12/14/20 00:39:08,-3
12/14/20 00:40:08,-5
12/14/20 00:41:08,-12
12/14/20 00:42:09,4
12/14/20 00:43:09,-49
12/14/20 00:44:10,-5
12/14/20 00:45:10,6
12/14/20 00:46:10,0
12/14/20 00:47:10,-8
12/14/20 00:48:10,-1
12/14/20 00:49:10,-4
12/14/20 00:50:11,-4
12/14/20 00:51:11,0
12/14/20 00:52:11,10
12/14/20 00:53:11,1
12/14/20 00:54:11,5
12/14/20 00:55:11,9
12/14/20 00:56:11,-11
12/14/20 00:57:12,10
12/14/20 00:58:12,75
12/14/20 00:59:12,-1
12/14/20 01:00:12,18
12/14/20 01:01:12,24
12/14/20 01:02:12,15
12/14/20 01:03:13,2
12/14/20 01:04:13,0
12/14/20 01:05:13,0
12/14/20 01:06:13,7
12/14/20 01:07:13,-1
12/14/20 01:08:13,0
12/14/20 01:09:14,-1
12/14/20 01:10:14,9
12/14/20 01:11:14,17
12/14/20 01:12:14,-8
12/14/20 01:13:13,-5
12/14/20 01:14:13,-22
12/14/20 01:15:14,-5
12/14/20 01:16:14,-10
12/14/20 01:17:14,-4
12/14/20 01:18:14,4
12/14/20 01:19:14,0
12/14/20 01:20:14,-7
12/14/20 01:21:15,-1
12/14/20 01:22:15,0
12/14/20 01:23:15,-13
12/14/20 01:24:15,-2
12/14/20 01:25:15,-2
12/14/20 01:26:15,-3
12/14/20 01:27:15,-13
12/14/20 01:28:16,-8
12/14/20 01:29:16,-17
12/14/20 01:30:16,-18
12/14/20 01:31:17,2
12/14/20 01:32:17,-14
12/14/20 01:33:17,-1
12/14/20 01:34:17,-5
12/14/20 01:35:17,3
12/14/20 01:36:17,4
12/14/20 01:37:17,-1
12/14/20 01:38:18,-10
12/14/20 01:39:18,15
12/14/20 01:40:18,0
12/14/20 01:41:18,0
12/14/20 01:42:18,3
12/14/20 01:43:18,-2
12/14/20 01:44:18,-3
12/14/20 01:45:18,-1
12/14/20 01:46:18,-25
12/14/20 01:47:18,0
12/14/20 01:48:19,1
12/14/20 01:49:19,-1
12/14/20 01:50:19,38
12/14/20 01:51:19,4
12/14/20 01:52:19,29
12/14/20 01:53:19,-1
12/14/20 01:54:20,0
12/14/20 01:55:20,0
12/14/20 01:56:20,-20
12/14/20 01:57:20,-9
12/14/20 01:58:20,1
12/14/20 01:59:20,-4
12/14/20 02:00:20,5
12/14/20 02:01:21,21
12/14/20 02:02:21,-18
12/14/20 02:03:21,0
12/14/20 02:04:21,0
12/14/20 02:05:21,0
12/14/20 02:06:21,15
12/14/20 02:07:22,5
12/14/20 02:08:22,0
12/14/20 02:09:22,0
12/14/20 02:10:22,38
12/14/20 02:11:22,-1
12/14/20 02:12:22,7
12/14/20 02:13:22,6
12/14/20 02:14:23,-14
12/14/20 02:15:23,3
12/14/20 02:16:23,-3
12/14/20 02:17:24,5
12/14/20 02:18:24,2
12/14/20 02:19:24,0
12/14/20 02:20:24,-2
12/14/20 02:21:24,1
12/14/20 02:22:24,23
12/14/20 02:23:25,20
12/14/20 02:24:25,-5
12/14/20 02:25:25,0
12/14/20 02:26:25,-2
12/14/20 02:27:25,16
12/14/20 02:28:25,33
12/14/20 02:29:25,0
12/14/20 02:30:25,-37
12/14/20 02:31:25,37
12/14/20 02:32:25,-3
12/14/20 02:33:26,-7
12/14/20 02:34:26,0
12/14/20 02:35:26,-2
12/14/20 02:36:26,3
12/14/20 02:37:26,5
12/14/20 02:38:26,6
12/14/20 02:39:26,-1
12/14/20 02:40:27,-5
12/14/20 02:41:27,0
12/14/20 02:42:27,9
12/14/20 02:43:27,0
12/14/20 02:44:28,-1
12/14/20 02:45:28,0
12/14/20 02:46:28,1
12/14/20 02:47:28,1
12/14/20 02:48:28,1
12/14/20 02:49:28,1
12/14/20 02:50:28,3
12/14/20 02:51:29,-1
12/14/20 02:52:29,-4
12/14/20 02:53:29,4
12/14/20 02:54:29,-1
12/14/20 02:55:29,0
12/14/20 02:56:29,1
12/14/20 02:57:30,-1
12/14/20 02:58:30,1
12/14/20 02:59:29,1
12/14/20 03:00:29,25
12/14/20 03:01:30,-6
12/14/20 03:02:30,0
12/14/20 03:03:30,-2
12/14/20 03:04:30,0
12/14/20 03:05:30,5
12/14/20 03:06:30,-4
12/14/20 03:07:31,0
12/14/20 03:08:31,-10
12/14/20 03:09:31,-1
12/14/20 03:10:31,-1
12/14/20 03:11:31,1
12/14/20 03:12:31,-7
12/14/20 03:13:31,-5
12/14/20 03:14:32,-1
12/14/20 03:15:32,-1
12/14/20 03:16:32,-1
12/14/20 03:17:32,-1
12/14/20 03:18:33,-10
12/14/20 03:19:33,-4
12/14/20 03:20:33,4
12/14/20 03:21:33,10
12/14/20 03:22:33,-24
12/14/20 03:23:33,-13
12/14/20 03:24:33,0
12/14/20 03:25:34,-1
12/14/20 03:26:34,-3
12/14/20 03:27:34,46
12/14/20 03:28:34,-2
12/14/20 03:29:34,9
12/14/20 03:30:35,-3
12/14/20 03:31:35,-1
12/14/20 03:32:35,4
12/14/20 03:33:35,-3
12/14/20 03:34:35,-1
12/14/20 03:35:35,0
12/14/20 03:36:35,38
12/14/20 03:37:36,41
12/14/20 03:38:36,-25
12/14/20 03:39:36,-27
12/14/20 03:40:36,17
12/14/20 03:41:36,-2
12/14/20 03:42:36,-2
12/14/20 03:43:37,-12
12/14/20 03:44:37,-7
12/14/20 03:45:37,-17
12/14/20 03:46:37,-9
12/14/20 03:47:37,18
12/14/20 03:48:37,0
12/14/20 03:49:37,2
12/14/20 03:50:38,0
12/14/20 03:51:38,0
12/14/20 03:52:38,-6
12/14/20 03:53:38,-4
12/14/20 03:54:38,1
12/14/20 03:55:38,11
12/14/20 03:56:38,-3
12/14/20 03:57:39,7
12/14/20 03:58:39,4
12/14/20 03:59:39,-3
12/14/20 04:00:39,0
12/14/20 04:01:39,12
12/14/20 04:02:39,6
12/14/20 04:03:40,-23
12/14/20 04:04:40,0
12/14/20 04:05:40,-1
12/14/20 04:06:40,10
12/14/20 04:07:40,0
12/14/20 04:08:40,8
12/14/20 04:09:40,-27
12/14/20 04:10:41,-5
12/14/20 04:11:41,-84
12/14/20 04:12:41,4
12/14/20 04:13:41,0
12/14/20 04:14:41,-1
12/14/20 04:15:41,-3
12/14/20 04:16:41,2
12/14/20 04:17:42,0
12/14/20 04:18:42,3
12/14/20 04:19:42,2
12/14/20 04:20:42,12
12/14/20 04:21:42,0
12/14/20 04:22:42,3
12/14/20 04:23:43,-1
12/14/20 04:24:43,1
12/14/20 04:25:43,3
12/14/20 04:26:43,4
12/14/20 04:27:43,-1
12/14/20 04:28:43,25
12/14/20 04:29:43,1
12/14/20 04:30:44,-20
12/14/20 04:31:44,-20
12/14/20 04:32:44,0
12/14/20 04:33:44,-1
12/14/20 04:34:44,0
12/14/20 04:35:44,0
12/14/20 04:36:44,22
12/14/20 04:37:45,-2
12/14/20 04:38:45,-1
12/14/20 04:39:45,5
12/14/20 04:40:45,-3
12/14/20 04:41:45,0
12/14/20 04:42:45,1
12/14/20 04:43:46,2
12/14/20 04:44:46,0
12/14/20 04:45:46,0
12/14/20 04:46:46,1
12/14/20 04:47:46,-1
12/14/20 04:48:46,-1
12/14/20 04:49:46,1
12/14/20 04:50:47,0
12/14/20 04:51:47,0
12/14/20 04:52:47,-4
12/14/20 04:53:47,0
12/14/20 04:54:47,-1
12/14/20 04:55:47,8
12/14/20 04:56:47,35
12/14/20 04:57:48,12
12/14/20 04:58:48,-8
12/14/20 04:59:48,-2
12/14/20 05:00:48,0
12/14/20 05:01:48,0
12/14/20 05:02:48,-14
12/14/20 05:03:49,-15
12/14/20 05:04:49,-7
12/14/20 05:05:49,-2
12/14/20 05:06:49,-3
12/14/20 05:07:49,-15
12/14/20 05:08:49,0
12/14/20 05:09:49,-11
12/14/20 05:10:50,1
12/14/20 05:11:50,2
12/14/20 05:12:50,-1
12/14/20 05:13:50,-1
12/14/20 05:14:50,-1
12/14/20 05:15:50,8
12/14/20 05:16:50,-1
12/14/20 05:17:51,2
12/14/20 05:18:51,-1
12/14/20 05:19:51,-4
12/14/20 05:20:51,-3
12/14/20 05:21:51,0
12/14/20 05:22:51,1
12/14/20 05:23:52,22
12/14/20 05:24:52,48
12/14/20 05:25:52,-1
12/14/20 05:26:52,10
12/14/20 05:27:52,7
12/14/20 05:28:52,6
12/14/20 05:29:52,7
12/14/20 05:30:53,10
12/14/20 05:31:53,-12
12/14/20 05:32:53,-2
12/14/20 05:33:53,37
12/14/20 05:34:53,-1
12/14/20 05:35:53,-2
12/14/20 05:36:53,-2
12/14/20 05:37:54,-1
