timestamp,Infrared to Red Signal Ratio
08/14/21 00:00:12,-9
08/14/21 00:01:12,-35
08/14/21 00:02:12,7
08/14/21 00:03:13,0
08/14/21 00:04:13,48
08/14/21 00:05:13,-35
08/14/21 00:06:13,7
08/14/21 00:07:13,9
08/14/21 00:08:13,-58
08/14/21 00:09:14,-17
08/14/21 00:10:14,31
08/14/21 00:11:14,17
08/14/21 00:12:14,-47
08/14/21 00:13:14,0
08/14/21 00:14:14,-9
08/14/21 00:15:14,66
08/14/21 00:16:14,-21
08/14/21 00:17:15,-2
08/14/21 00:18:15,-2
08/14/21 00:19:15,42
08/14/21 00:20:15,-27
08/14/21 00:21:15,4
08/14/21 00:22:15,-36
08/14/21 00:23:15,17
08/14/21 00:24:16,0
08/14/21 00:25:16,17
08/14/21 00:26:16,-12
08/14/21 00:27:18,-3
08/14/21 00:28:18,-25
08/14/21 00:29:18,-26
08/14/21 00:30:18,-50
08/14/21 00:31:18,-7
08/14/21 00:32:18,9
08/14/21 00:33:18,-7
08/14/21 00:34:19,-53
08/14/21 00:35:19,-40
08/14/21 00:36:19,0
08/14/21 00:37:19,-10
08/14/21 00:38:19,6
08/14/21 00:39:19,-56
08/14/21 00:40:19,0
08/14/21 00:41:20,0
08/14/21 00:42:20,0
08/14/21 00:43:20,-4
08/14/21 00:44:20,4
08/14/21 00:45:20,82
08/14/21 00:46:20,21
08/14/21 00:47:21,-3
08/14/21 00:48:21,3
08/14/21 00:49:21,9
08/14/21 00:50:21,52
08/14/21 00:51:21,15
08/14/21 00:52:21,-3
08/14/21 00:53:21,3
08/14/21 00:54:22,9
08/14/21 00:55:22,2
08/14/21 00:56:22,6
08/14/21 00:57:22,0
08/14/21 00:58:22,-13
08/14/21 00:59:22,0
08/14/21 01:00:22,8
08/14/21 01:01:23,0
08/14/21 01:02:23,4
08/14/21 01:03:23,-13
08/14/21 01:04:23,0
08/14/21 01:05:23,26
08/14/21 01:06:23,33
08/14/21 01:07:24,1
08/14/21 01:08:24,-2
08/14/21 01:09:24,4
08/14/21 01:10:24,0
08/14/21 01:11:24,9
08/14/21 01:12:26,-3
08/14/21 01:13:26,-11
08/14/21 01:14:26,0
08/14/21 01:15:26,-6
08/14/21 01:16:27,-13
08/14/21 01:17:27,8
08/14/21 01:18:27,32
08/14/21 01:19:27,-7
08/14/21 01:20:27,-4
08/14/21 01:21:27,23
08/14/21 01:22:27,-9
08/14/21 01:23:28,-26
08/14/21 01:24:28,0
08/14/21 01:25:28,24
08/14/21 01:26:28,1
08/14/21 01:27:31,-1
08/14/21 01:28:31,-4
08/14/21 01:29:31,8
08/14/21 01:30:31,10
08/14/21 01:31:31,0
