timestamp,Infrared to Red Signal Ratio
10/01/20 00:00:49,-8
10/01/20 00:01:49,-3
10/01/20 00:02:49,0
10/01/20 00:03:49,4
10/01/20 00:04:50,0
10/01/20 00:05:50,1
10/01/20 00:06:50,0
10/01/20 00:07:50,0
10/01/20 00:08:50,-7
10/01/20 00:09:50,-1
10/01/20 00:10:50,-6
10/01/20 00:11:51,-1
10/01/20 00:12:51,-5
10/01/20 00:13:51,-34
10/01/20 00:14:51,-5
10/01/20 00:15:51,-38
10/01/20 00:16:51,0
10/01/20 00:17:54,6
10/01/20 00:18:54,0
10/01/20 00:19:54,0
10/01/20 00:20:54,5
10/01/20 00:21:54,-76
10/01/20 00:22:54,-51
10/01/20 00:23:55,-4
10/01/20 00:24:55,11
10/01/20 00:25:55,-28
10/01/20 00:26:55,-24
10/01/20 00:27:55,-12
10/01/20 00:28:55,-3
10/01/20 00:29:55,7
10/01/20 00:30:56,5
10/01/20 00:31:56,-2
10/01/20 00:32:58,2
10/01/20 00:33:59,-3
10/01/20 00:34:59,21
10/01/20 00:35:59,-4
10/01/20 00:36:59,-10
10/01/20 00:37:59,-2
10/01/20 00:38:59,-1
10/01/20 00:39:59,-4
10/01/20 00:41:00,-6
10/01/20 00:42:00,5
10/01/20 00:43:00,-4
10/01/20 00:44:00,-10
10/01/20 00:45:00,-1
10/01/20 00:46:00,3
10/01/20 00:47:01,0
10/01/20 00:48:01,-60
10/01/20 00:49:01,-1
10/01/20 00:50:01,4
10/01/20 00:51:01,-1
10/01/20 00:52:02,-22
10/01/20 00:53:02,-4
10/01/20 00:54:02,-4
10/01/20 00:55:02,-3
10/01/20 00:56:02,-1
10/01/20 00:57:02,-13
10/01/20 00:58:02,3
10/01/20 00:59:03,-13
10/01/20 01:00:03,-15
10/01/20 01:01:03,0
10/01/20 01:02:03,-3
10/01/20 01:03:03,-19
10/01/20 01:04:05,-1
10/01/20 01:05:06,-26
10/01/20 01:06:06,-7
10/01/20 01:07:06,0
10/01/20 01:08:06,-5
10/01/20 01:09:06,2
10/01/20 01:10:06,-32
10/01/20 01:11:06,7
10/01/20 01:12:07,-16
